point,viable,frac_seeds_collapsed,slope_raw,slope_raw_seed_sd,slope,slope_seed_sd,n_seeds,wage_led,wage_led_raw,Output_lo,Total_Capital_lo,Investment_lo,Unemployment_Rate_lo,Wage_Share_lo,Profit_Share_lo,Average_Utilization_lo,Capitalist_Consumption_lo,Tax_Rate_lo,Consumption_lo,Employment_lo,Wage_Rate_lo,Money_Buffer_lo,Output_hi,Total_Capital_hi,Investment_hi,Unemployment_Rate_hi,Wage_Share_hi,Profit_Share_hi,Average_Utilization_hi,Capitalist_Consumption_hi,Tax_Rate_hi,Consumption_hi,Employment_hi,Wage_Rate_hi,Money_Buffer_hi
223,0.0,1.0,492.8807397040477,8.280343581378881,,,3,,0.0,0.0,4.37638440917435e-64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8022532863776957,0.0,98.57614794080958,379.8678417437697,29.207171794437116,0.5637908496732027,0.3727314865626879,0.627268513437312,0.5193531042880316,37.90126663590931,0.03628044576397221,69.36897614637245,43.62091503267974,0.8426080028133902,0.0
224,0.0,1.0,495.6865270471084,9.3532806592246,,,3,,0.0,0.0,2.9578838018699918e-64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346933750090701,0.0,99.13730540942173,375.5110233514477,28.978604506482057,0.557124183006536,0.38514072558617035,0.6148592744138296,0.5404119303300366,37.95951530364551,0.022794211007129982,70.15870090293966,44.28758169934641,0.8625510908568984,0.0
225,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,8.157246345916819e-66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346933750090701,0.0,0.0,1.6968067959743188e-58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346933750090701,0.0
226,0.0,1.0,507.3746134502854,6.240553119753458,,,3,,0.0,0.0,2.620197203577918e-64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346933750090701,0.0,101.47492269005711,381.46941720233036,29.68267775711017,0.5445751633986927,0.38731133479255403,0.6126886652074459,0.5456633781641975,38.04177987445518,0.03478512552384271,71.79224493294696,45.54248366013072,0.8636146727708609,0.0
227,0.0,1.0,486.7721403787289,9.98932481442797,,,3,,0.0,0.0,4.849801904410888e-59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346933750090701,0.0,97.35442807574582,397.4705983462545,28.837222405843335,0.5822875816993465,0.369124908581004,0.630875091418996,0.5000300126407066,37.939669313161914,0.038695970086020846,68.51720566990248,41.77124183006536,0.8603616069809455,0.0
228,0.0,1.0,510.5284886695792,8.218228396198366,,,3,,0.0,0.0,2.724874164784207e-64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346933750090701,0.0,102.10569773391586,384.5388442184191,29.955328124246694,0.5423529411764706,0.3869927523910753,0.6130072476089247,0.5449075622614217,38.167828315886474,0.03443636590871308,72.15036960966916,45.76470588235295,0.8638303084945247,0.0
229,0.0,1.0,474.2191462994652,6.403401546162521,,,3,,0.0,0.0,3.63637327031963e-64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346933750090701,0.0,94.84382925989307,358.74442158694234,27.762602495165666,0.5762091503267975,0.3846078642600254,0.6153921357399748,0.5402244248284345,35.99942726173936,0.03914022067170166,67.08122676472742,42.37908496732026,0.8608931000865926,0.0
230,0.0,1.0,526.0836804444729,10.524553276145033,,,3,,0.0,0.0,2.2387657275938202e-64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346933750090701,0.0,105.2167360888946,401.98142320626806,31.021826333078565,0.5322222222222223,0.3842932587208663,0.6157067412791338,0.5372298421645093,39.319355861964986,0.03288588723748261,74.19490975581603,46.77777777777778,0.8647515746705912,0.0
231,0.0,1.0,504.04003479405355,7.365264800650102,,,3,,0.0,0.0,2.8154310632645674e-64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346933750090701,0.0,100.80800695881074,363.24108674058454,28.16128342154515,0.53718954248366,0.3965823166681555,0.6034176833318444,0.5692368866274874,38.20283165244207,0.03391569395645009,72.64672353726559,46.28104575163399,0.8643302316816334,0.0
232,0.0,1.0,773.5877587102492,6.989927761862137,,,3,,0.0,0.0,1.65537518836819e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346933750090701,0.0,154.7175517420499,592.6478192857606,45.67127275520008,0.3138562091503268,0.39503319835790035,0.6049668016420996,0.5514861422493431,54.2410052961314,0.01358210719934408,109.04627898684981,68.61437908496733,0.8909005526533663,0.0
233,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,1.1579465795939469e-61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8022532863776957,0.0,0.0,6.02140649856966e-60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8022532863776957,0.0
234,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,4.691568280193498e-56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0,0.0,1.326356027890865e-54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0
235,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,4.544308646166591e-56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0,0.0,2.6631723137801455e-54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0
236,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,4.365830718296776e-56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7501651153072239,0.0,0.0,8.734758867744118e-55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7501651153072239,0.0
237,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,4.60950646926618e-56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0,0.0,1.1351941665457081e-54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0
238,0.0,1.0,538.5393688556112,36.404791214068055,,,3,,0.0,0.0,1.476561595344729e-55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0,107.70787377112227,264.3399992125216,17.628614582212148,0.30954248366013076,0.5761045427933952,0.42389545720660476,0.7281368101300001,29.755844846003082,0.1678803514591369,90.07925918891014,69.04575163398692,0.9153979601696656,0.0
239,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,4.615404505316771e-56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0,0.0,1.0787863201865278e-54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0
240,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,1.169210869221381e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0,0.0,5.989259308629559e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0
241,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,4.700197277762599e-56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0,0.0,1.2604452067201747e-54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0
242,0.0,1.0,524.317788465211,6.4778238562186035,,,3,,0.0,0.0,2.0884162887527798e-55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0,104.86355769304224,359.0889960738864,23.812871184541407,0.3898039215686275,0.49796680841203705,0.5020331915879629,0.512881078981377,28.68959646085571,0.17628161878544615,81.05068650850082,61.01960784313726,0.8557561101778685,0.0
243,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,6.871720817382169e-56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0,0.0,3.886389706166345e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0
244,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,4.830785732741775e-56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0,0.0,1.4613347872067334e-54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0
245,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,3.582604501129936e-56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0,0.0,2.9699979375263463e-55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607105709683101,0.0
246,0.0,1.0,531.0826219078783,3.0096119870496647,,,3,,0.0,0.0,7.682162830140368e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7501651153072239,0.0,106.2165243815757,333.8584299179174,25.578088842558127,0.4233986928104576,0.457439213614182,0.5425607863858181,0.6170761881959468,38.59106364400676,0.1971347151378764,80.63843553901756,57.66013071895426,0.8427658268205461,0.0
247,1.0,0.0,52.574233081945586,8.226639873063302,52.574233081945586,8.226639873063302,3,0.0,0.0,97.47548605956474,457.9040516190825,15.81767061934247,0.5450326797385622,0.39037082791063066,0.6096291720893694,0.5449995865355998,45.60049279917001,0.14993748955950492,81.65781544022228,45.496732026143796,0.8363913888134037,0.0,107.99033267595388,732.7057349717106,25.31651140759311,0.521372549019608,0.37235122818415195,0.627648771815848,0.37804419988040583,45.065605684682005,0.14230924244413037,82.67382126836077,47.86274509803922,0.8401101237406953,0.0
248,1.0,0.0,51.23676843145767,13.464430534937039,51.23676843145767,13.464430534937039,3,0.0,0.0,97.91575918664057,459.26250959056983,15.884870987076221,0.5411111111111111,0.3922633595394785,0.6077366404605214,0.5504831742134583,45.71137608600018,0.14823161567500917,82.03088819956434,45.888888888888886,0.8370001848151688,0.0,108.1631128729321,735.9930424206901,25.259876284395762,0.516797385620915,0.3756250665964571,0.6243749334035429,0.3800168018036065,44.99043525599436,0.1408112060868311,82.90323658853634,48.3202614379085,0.8408320314379288,0.0
249,1.0,0.0,57.01521455824341,14.935580252541403,57.01521455824341,14.935580252541403,3,0.0,0.0,98.72680892019252,458.74030712961394,15.857143329552732,0.538235294117647,0.39982936834139343,0.6001706316586065,0.5553000520830831,45.65854344507947,0.1490587292942014,82.8696655906398,46.1764705882353,0.8548565299959466,0.0,110.12985183184121,743.1160614898008,25.813286239497263,0.5115032679738563,0.38057211680992414,0.6194278831900758,0.38359363615952474,45.329406387251545,0.13987628732666205,84.31656559234396,48.84967320261438,0.8579974348542384,0.0
250,1.0,0.0,52.022237493766,6.271740274187889,52.022237493766,6.271740274187889,3,0.0,0.0,94.77627207636571,447.106651077263,15.434242105212556,0.5579738562091503,0.38915637173094436,0.6108436282690556,0.5423708355089013,45.63841849827987,0.13024109431992484,79.34202997115317,44.20261437908497,0.8344561848450525,0.0,105.18071957511889,714.1345843033076,24.601782646728847,0.5338562091503269,0.3714368134583233,0.6285631865416766,0.3774442032871303,45.20707484820718,0.12322011841892787,80.57893692839004,46.61437908496732,0.8381336294907801,0.0
251,1.0,0.0,66.60430299504867,11.734492543962887,66.60430299504867,11.734492543962887,3,0.0,0.0,97.72639439183376,454.1724206155045,15.695571005165887,0.5367973856209151,0.3970182937233871,0.6029817062766128,0.5542996172852699,45.44230892966667,0.14716339990441638,82.03082338666788,46.3202614379085,0.8376464217906056,0.0,111.0472549908435,756.2754822615428,26.279558688431734,0.5013071895424838,0.3787500433681555,0.6212499566318446,0.37971735642496696,45.73416276913315,0.1341300673702719,84.76769630241175,49.86928104575163,0.8434506752856447,0.0
252,1.0,0.0,59.59822898668855,14.780186028575594,59.59822898668855,14.780186028575594,3,0.0,0.0,93.49397694869965,439.4637718762104,15.162287178048024,0.5632679738562091,0.3893828279609483,0.6106171720390517,0.5442784797373976,41.46635318222483,0.16119596275100823,78.33168977065164,43.673202614379086,0.8336809146602713,0.0,105.41362274603735,722.9878079143456,24.94173164678192,0.5332679738562093,0.37112867618003303,0.6288713238199669,0.3737189235704806,41.601091279046834,0.14914646624977254,80.47189109925543,46.673202614379086,0.8382088522195685,0.0
253,1.0,0.0,47.58950915964413,7.682140706997564,47.58950915964413,7.682140706997564,3,0.0,0.0,109.83489476065284,365.7217268987875,19.070003941677207,0.43137254901960786,0.4431850384697489,0.5568149615302511,0.7757753700825196,46.641281546430605,0.10924002114154137,90.76489081897564,56.86274509803922,0.8560473403850776,0.0,119.35279659258168,582.8775189674869,30.38574606542149,0.4470588235294118,0.3952040530862448,0.6047959469137553,0.5281670401036885,46.027829908823264,0.11515511784791242,88.9670505271602,55.29411764705882,0.8530960282924416,0.0
254,1.0,0.0,52.574233081945664,8.226639873063421,52.574233081945664,8.226639873063421,3,0.0,0.0,97.47548605956474,457.9040516190823,15.817670619342465,0.5450326797385622,0.39037082791063077,0.6096291720893694,0.5449995865355999,45.60049279917001,0.14993748955950492,81.65781544022228,45.496732026143796,0.8363913888134037,0.0,107.99033267595388,732.7057349717106,25.31651140759311,0.521372549019608,0.37235122818415195,0.627648771815848,0.3780441998804059,45.06560568468202,0.14230924244413037,82.67382126836078,47.86274509803922,0.8401101237406953,0.0
255,1.0,0.0,68.70029835054827,14.473887315001873,68.70029835054827,14.473887315001873,3,0.0,0.0,111.93440970825408,534.2332208244214,18.338833802020996,0.47895424836601297,0.39434635663572654,0.6056536433642735,0.5385942467385837,52.66427730202199,0.11652021286615755,93.59557590623308,52.10457516339869,0.8472563567151336,0.0,125.67446937836375,863.1700830892622,29.73783929622692,0.4436601307189542,0.377901881046894,0.6220981189531058,0.37569815039767934,52.464882085405215,0.10600806301717274,95.93663008213684,55.63398692810458,0.8536678269262347,0.0
256,1.0,0.0,105.07736992409882,32.95178229549586,105.07736992409882,32.95178229549586,3,0.0,0.0,142.75559020594437,672.6660081441164,23.2445462397845,0.3344444444444444,0.40932823489945597,0.5906717651005441,0.5537154473106591,66.88781966120514,0.06597474069250751,119.51104396615985,66.55555555555556,0.8779676554291482,0.0,163.77106419076415,1122.038004717697,38.76065998353616,0.27496732026143794,0.39640389983631213,0.6035961001636879,0.3839956059046869,67.07995718504161,0.05294037202164172,125.01040420722798,72.50326797385621,0.895388220123774,0.0
257,1.0,0.0,109.89805154371918,14.928415930764388,109.89805154371918,14.928415930764388,3,0.0,0.0,100.05296262107163,528.2563082171879,18.267311754982796,0.5426797385620915,0.3824618743314405,0.6175381256685594,0.484951437198339,45.57629664379815,0.1490865036338301,81.78565086608883,45.73202614379085,0.8367531860546547,0.0,122.03257292981546,1011.4417885409804,34.9618403529968,0.4677124183006536,0.37040642080673214,0.629593579193268,0.3106870863252947,45.68475826280974,0.1224705566022758,87.07073257681866,53.22875816993464,0.8491947589193588,0.0
258,1.0,0.0,32.04470284497642,6.60840852888156,32.04470284497642,6.60840852888156,3,0.0,0.0,73.74992872076525,343.8715572357371,11.882861924176346,0.6549673202614379,0.3842128891581636,0.6157871108418363,0.5454035931051858,33.258696564643316,0.23346422640440756,61.86706679658891,34.503267973856204,0.8212715061680674,0.0,80.15886928976055,536.0309490417417,18.506759797729732,0.6441830065359477,0.36514839234795965,0.6348516076520404,0.3804817660928976,32.502382010310264,0.23081594949219578,61.6521094920308,35.58169934640523,0.8226191211984446,0.0
259,1.0,0.0,113.2981668151579,16.411548927989294,113.2981668151579,16.411548927989294,3,0.0,0.0,142.9161500513769,476.8054764153542,24.873620090191476,0.25039215686274513,0.4735567535878858,0.5264432464121143,0.8016664027909738,55.93818502213844,0.04257169565214844,118.0425299611854,74.96078431372548,0.902990380509055,0.0,165.5757834144085,895.5399587506553,46.745450741764216,0.2319607843137255,0.42096299890204686,0.5790370010979532,0.49559250089453594,55.04140028800621,0.039318135541464024,118.83033267264427,76.80392156862744,0.9075163403523194,0.0
260,1.0,0.0,117.20003009910765,37.08495350007908,117.20003009910765,37.08495350007908,3,0.0,0.0,153.42975585164643,488.07309278897355,26.468803820749315,0.2145751633986928,0.47547564750251475,0.5245243524974852,0.8138022078390871,66.71237300110326,0.012454051973239745,126.9609520308971,78.54248366013071,0.9283855146837398,0.0,176.86976187146797,995.8909101235128,54.18761846786944,0.24980392156862744,0.3833858672719592,0.6166141327280408,0.4492767664483377,67.43754114801322,0.014518717072862097,122.68214340359854,75.01960784313725,0.9038889602236431,0.0
261,1.0,0.0,117.43142872457872,46.43018591826619,117.43142872457872,46.43018591826619,3,0.0,0.0,154.7081744702747,490.6915773613143,26.65086297494486,0.20862745098039212,0.47708088349626676,0.5229191165037333,0.8127714689713109,67.00024513826331,0.012078866666287555,128.05731149532988,79.13725490196079,0.9324720199014239,0.0,178.19446021519047,1008.505584844493,54.90110619651219,0.24797385620915033,0.3817486853718742,0.6182513146281258,0.4451598215522468,67.85457921256533,0.014352629758872337,123.2933540186783,75.20261437908498,0.9045652551750916,0.0
262,1.0,0.0,115.44254419205284,24.593024190359987,115.44254419205284,24.593024190359987,3,0.0,0.0,155.26266705221283,427.27704822568927,23.281794249471876,0.14307189542483664,0.5409101132009303,0.45908988679906976,0.9570165255091759,62.16376528622146,0.00839585235800802,131.98087280274098,85.69281045751633,0.9800788029899791,0.0,178.3511758906234,1002.795426653344,54.56465940673093,0.24333333333333332,0.3855151709125612,0.6144848290874387,0.45104967162793635,67.69106497061597,0.014091955595515815,123.7865164838925,75.66666666666667,0.9086839094335364,0.0
263,1.0,0.0,113.53182532768862,21.81241725458467,113.53182532768862,21.81241725458467,3,0.0,0.0,155.84538480542076,491.399866407583,26.803512699452067,0.19999999999999996,0.4802631710939571,0.5197368289060429,0.8232371900419913,66.7630470351752,0.01690560562851792,129.04187210596868,80.0,0.934981756729888,0.0,178.55174987095847,1002.5988150396967,54.56045005482204,0.2422875816993464,0.3848213739539677,0.6151786260460324,0.45121151908838525,67.46189089560593,0.02059042126536621,123.99129981613646,75.77124183006536,0.9068142935688207,0.0
264,1.0,0.0,112.57255246569731,35.98290776140336,112.57255246569731,35.98290776140336,3,0.0,0.0,154.2632307069021,488.1709193347312,26.51559922411381,0.2066666666666667,0.47872665486921573,0.5212733451307843,0.8189754641103532,66.78486946128183,0.011921069061883614,127.74763148278828,79.33333333333333,0.9303719095858954,0.0,176.77774120004156,989.80705238392,53.84952408918112,0.24640522875816995,0.3858771791114755,0.6141228208885247,0.45286087649833107,67.3129385880762,0.01431498856647011,122.92821711086043,75.359477124183,0.9051893696548511,0.0
265,1.0,0.0,112.88330660910617,31.030083077691156,112.88330660910617,31.030083077691156,3,0.0,0.0,154.2931399122334,486.7107786061451,26.62125106155437,0.20797385620915035,0.47723026132879026,0.5227697386712098,0.8206896831826217,63.27091196947638,0.011992515910509488,127.67188885067907,79.20261437908496,0.9291578192894425,0.0,176.86980123405468,995.8923362914669,54.18764012753337,0.24980392156862744,0.3833857819037507,0.6166142180962493,0.4492762353918234,63.87449619706879,0.014518714977103588,122.68216110652132,75.01960784313725,0.9038889602236431,0.0
266,0.0,1.0,884.450965369711,16.77128615033907,,,3,,0.0,0.0,3.108563151068172e-47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7834283131569766,0.0,176.89019307394224,899.4716594646076,53.259185468557014,0.23470588235294118,0.39365352926455327,0.6063464707354467,0.4990453357138504,66.71633216870002,0.013636234979115409,123.63100760538525,76.52941176470588,0.9098914686874239,0.0
267,1.0,0.0,119.85562427063759,29.69055446152493,119.85562427063759,29.69055446152493,3,0.0,0.0,154.47939920349268,491.2724934887046,26.704243246174272,0.21052287581699347,0.47581199498445,0.52418800501555,0.8135977217598725,67.06479464767057,0.012181377922079533,127.77515595731842,78.94771241830065,0.9307542730435631,0.0,178.4505240576202,1005.079005940246,54.68756622596055,0.24313725490196078,0.38447064354056343,0.6155293564594366,0.449766937563754,67.78215761982747,0.01405368453203283,123.76295783165968,75.68627450980392,0.9064903637700336,0.0
268,1.0,0.0,101.39055643100153,28.235374624476883,101.39055643100153,28.235374624476883,3,0.0,0.0,96.20423347760705,333.51354915496785,18.081243111220825,0.5324836601307189,0.4063071614456362,0.5936928385543636,0.7043431963962424,49.22931455362982,0.04496746047672912,78.12299036638622,46.751633986928105,0.8360999417372122,0.0,116.48234476380736,655.4104047120899,36.180946657842874,0.5054901960784314,0.35687402180456046,0.6431259781954396,0.4364458486076758,49.218996896632056,0.041900442969763495,80.30139810596448,49.45098039215687,0.8405588108188057,0.0
269,1.0,0.0,102.61443381782777,15.564305994853976,102.61443381782777,15.564305994853976,3,0.0,0.0,108.59487777411313,376.86366574170165,20.5231121825958,0.4717647058823529,0.41167182421402515,0.5883281757859748,0.7077824840884306,54.05362745268371,0.0358523228566012,88.07176559151732,52.8235294117647,0.8465950218038077,0.0,129.11776453767868,732.3727311942571,39.9447688695332,0.45294117647058824,0.36019495046570665,0.6398050495342934,0.43387965626849184,53.52753304485845,0.03408729350559286,89.17299566814552,54.70588235294118,0.8501239719114704,0.0
270,1.0,0.0,-43.58638682481824,50.87365257166725,-43.58638682481824,50.87365257166725,3,1.0,1.0,159.2232861791208,482.9582544956279,26.362616198826277,0.17104575163398694,0.49615791823637284,0.5038420817636271,0.8577369449646767,67.12499045786859,0.009711710767868122,132.86066998029455,82.89542483660131,0.9529421950772742,0.0,150.50600881415718,662.8445928139716,36.224540469330805,0.32588235294117646,0.39392043081318034,0.6060795691868196,0.5673905453266648,66.84104765993301,0.019798399313354555,114.28146834482637,67.41176470588236,0.8795192883664522,0.0
271,1.0,0.0,93.06801344749097,15.153390734011964,93.06801344749097,15.153390734011964,3,0.0,0.0,115.68669749955325,406.9393108550805,22.11663564319623,0.44111111111111106,0.4118153301158964,0.5881846698841037,0.7001157625166892,56.84752902932334,0.031714604105275074,93.57006185635704,55.888888888888886,0.8524516026096204,0.0,134.30030018905146,760.1602153506027,41.412939354849904,0.43071895424836604,0.36223401210961576,0.6377659878903842,0.4357994952688194,55.26765092487829,0.031275941259695635,92.88736083420157,56.928104575163395,0.8545583753617813,0.0
272,1.0,0.0,-4.519366167515811,12.235200705401374,-4.519366167515811,12.235200705401374,3,1.0,1.0,52.50407900150187,152.67039083811966,9.078350703409603,0.7169934640522876,0.42029926260801725,0.5797007373919828,0.8137511879283891,25.2445289949731,0.15023028966131732,43.42572829809226,28.300653594771244,0.7805331547523334,0.0,51.600205767998695,208.90488992490864,12.290137383895091,0.7614379084967321,0.35759349160395554,0.6424065083960445,0.5825356842623546,24.036070726800514,0.17469864973850555,39.31006838410361,23.856209150326794,0.7740039071711613,0.0
273,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,3.944448589751651e-71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0,0.0,6.160566076463097e-70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0
274,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,2.9357522118287044e-71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0,0.0,1.814842431730901e-70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0
275,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,4.147084400591859e-71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382893709140852,0.0,0.0,1.8898409043956722e-69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382893709140852,0.0
276,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,4.112229549380546e-71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0,0.0,8.118862446620713e-70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0
277,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,4.785881458820844e-71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0,0.0,2.225447690676144e-69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0
278,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,3.2618861853856634e-71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0,0.0,1.9963990962880936e-70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0
279,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,4.53658701276623e-72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0,0.0,5.08621007031371e-71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0
280,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,3.944283727628775e-71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0,0.0,6.159961099183307e-70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0
281,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,2.8757613424965927e-71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0,0.0,1.0977832250853094e-70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0
282,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,3.4699352546604e-71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0,0.0,2.4894990339621023e-70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0
283,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,3.946985495516945e-71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0,0.0,4.5991969880062184e-70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0
284,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,3.9698501004116656e-71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0,0.0,6.563828370793505e-70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109969625959105,0.0
285,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,2.477719758047866e-72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382893709140852,0.0,0.0,6.078321458585415e-72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382893709140852,0.0
286,1.0,0.0,-35.35469081369087,6.569232138922377,-35.35469081369087,6.569232138922377,3,1.0,1.0,96.4042294631938,225.6064625827386,16.313798262070524,0.443202614379085,0.48083071374905734,0.5191692862509426,0.8473865497120169,39.642960279923244,0.07544190460042852,80.09043120112328,55.6797385620915,0.8329488800228021,0.0,89.33329130045563,319.2764133402421,22.886727653398307,0.6083660130718954,0.3483235409996801,0.6516764590003198,0.5324897863409834,38.749228601007296,0.11915335691683891,66.4465636470573,39.16339869281046,0.7952162044639571,0.0
287,1.0,0.0,-49.3132023002363,9.945302687868006,-49.3132023002363,9.945302687868006,3,1.0,1.0,98.86242996902273,219.25106899247348,15.754552717632022,0.411045751633987,0.5016804059530927,0.4983195940469072,0.8142999005704663,39.757845426101476,0.06815643019687803,83.10787725139069,58.89542483660131,0.8424522668113452,0.0,88.99978950897544,303.9071907434286,21.855680814541362,0.601045751633987,0.3566772743075958,0.6433227256924042,0.4938761990845244,39.01809436129712,0.11664044086946306,67.14410869443408,39.89542483660131,0.7963605435468465,0.0
