c0,eta,lambda_e,sigma,rho,Y,U,Wage_Rate,Wage_Floor_Binding,collapsed,floored,binding,frac_seeds_collapsed,mixed_basin
2.0,0.1,1.0,1.25,0.35,1.627415881557852e-41,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,1.0,1.25,0.4,1.5336065938737515e-09,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,1.0,1.25,0.45,78.86730308176912,0.35751633986928105,0.9134350501049809,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,1.25,0.5,78.73187077872709,0.3560784313725491,0.9314941232073131,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,1.25,0.55,78.47675746315916,0.4275816993464052,0.9023887562687278,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,1.25,0.6,121.0637936158257,0.44816993464052285,0.8525483521314632,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,1.25,0.65,122.3908918969155,0.4738562091503267,0.8477172808413967,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,1.5,0.35,4.468057149058552e-42,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,1.0,1.5,0.4,2.0473104032109413e-41,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,1.0,1.5,0.45,2.667965123686335e-40,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,1.0,1.5,0.5,7.241155733214252e-37,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,1.0,1.5,0.55,124.62870436371846,0.3715032679738563,0.8687159047854637,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,1.5,0.6,120.14920472068427,0.4351633986928105,0.855086281381029,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,1.5,0.65,119.4802860940996,0.4666666666666666,0.8492588523089012,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.05,0.35,87.03356984176109,0.5166666666666667,0.8121325152227482,0.0,False,False,capital,0.0,False
2.0,0.15,0.25,0.05,0.4,112.79487063425408,0.37947712418300655,0.8553200970864271,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.05,0.45,143.18924728665195,0.21333333333333335,0.9287988717266673,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.05,0.5,166.49079326471073,0.08000000000000002,1.0978233454696322,0.0,False,False,capital,0.0,False
2.0,0.15,0.25,0.05,0.55,172.92849574292654,0.040000000000000036,1.192055109430317,0.0,False,False,capital,0.0,False
2.0,0.15,0.25,0.05,0.6,173.8874644910383,0.03529411764705886,1.2251501198344494,0.0,False,False,capital,0.0,False
2.0,0.15,0.25,0.05,0.65,171.4596491861672,0.05065359477124184,1.2483779865687792,0.0,False,False,capital,0.0,False
2.0,0.15,0.25,0.3,0.35,131.33567222036956,0.2722222222222222,0.8946385167754919,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.3,0.4,125.5854085819977,0.3399346405228758,0.8647381343257964,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.3,0.45,126.68631333241996,0.3510457516339868,0.8607052468850737,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.3,0.5,167.35627370849116,0.06862745098039219,1.155669628453009,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.3,0.55,160.38870173689585,0.11320261437908496,1.1668333221688698,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.3,0.6,169.98296561764184,0.07915032679738561,1.2150810826760796,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.3,0.65,176.67128057286905,0.06209150326797386,1.23879007026197,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.4,0.35,133.18756504362037,0.199281045751634,0.9381593041950733,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.4,0.4,135.741026600913,0.2626143790849673,0.9225041370712143,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.4,0.45,154.3312767387271,0.15326797385620913,1.029589834623125,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.4,0.5,164.2418042246323,0.08640522875816996,1.1398054048877027,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.4,0.55,165.89615296787403,0.09555555555555557,1.1652232513958811,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.4,0.6,168.6975324300013,0.0987581699346405,1.2039462614775422,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.4,0.65,180.9309681131813,0.06241830065359477,1.2423823118188801,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.5,0.35,134.94812714174333,0.18000000000000002,0.9513967442361778,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.5,0.4,150.38204963350833,0.1145751633986928,1.0333605257705623,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.5,0.45,149.48828521813945,0.1725490196078431,1.0196778877798058,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.5,0.5,151.26735475055523,0.1823529411764706,1.0436482368175846,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.5,0.55,142.8409200552951,0.28836601307189547,0.953622235615037,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.5,0.6,175.31200219956463,0.0837908496732026,1.204922553424418,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.5,0.65,185.01780084083137,0.0603921568627451,1.2407615177078928,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.6,0.35,126.79386245578515,0.19843137254901957,0.9389328042913686,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.6,0.4,123.25960540820529,0.2238562091503268,0.9764693198360245,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.6,0.45,146.85466845000482,0.13692810457516338,1.077037214901413,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.6,0.5,118.10057523780215,0.4269281045751634,0.8358300472783179,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.6,0.55,122.84603162031176,0.42091503267973857,0.8379684398144182,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.6,0.6,124.79790158176722,0.42620915032679746,0.8359635748217923,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.6,0.65,189.2562803741199,0.059934640522875816,1.2353867001439414,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.7,0.35,39.36862353823913,0.7435294117647059,0.7961650057149409,0.0,False,False,capital,0.6666666666666666,True
2.0,0.15,0.25,0.7,0.4,113.75356453943759,0.2566013071895425,0.9580759303355638,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.7,0.45,109.36507393117508,0.278562091503268,0.9909569437303949,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.7,0.5,116.24474577082368,0.3733333333333333,0.896496370450753,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.7,0.55,118.90677355244833,0.44470588235294123,0.8307028630443655,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.7,0.6,124.8275341226967,0.4341830065359477,0.8336921709453963,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.7,0.65,171.83471164300667,0.18372549019607845,1.1113827881355884,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,0.8,0.35,0.0,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.25,0.8,0.4,105.99015700201254,0.3155555555555556,0.8899336423552059,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.8,0.45,100.8541857644539,0.3012418300653595,0.9555989390112215,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.8,0.5,99.91626208429257,0.30751633986928106,0.9935781082845955,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.8,0.55,94.91502409816387,0.3327450980392157,1.006309082894665,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.8,0.6,91.02757870587995,0.350718954248366,1.03129269823238,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.8,0.65,90.73713912159361,0.35366013071895425,1.0383153712355861,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.9,0.35,0.0,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.25,0.9,0.4,107.45267397416977,0.25359477124183005,0.922222941443659,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.9,0.45,93.28866102814523,0.3281699346405229,0.9351562053035783,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.9,0.5,91.37485485764326,0.33294117647058824,0.9530731942278593,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.9,0.55,87.10237972870442,0.3564705882352941,0.9880515859012281,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.9,0.6,85.10311040393371,0.3664052287581699,1.0010929923738388,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,0.9,0.65,82.34307053004424,0.38032679738562086,1.0183015253591552,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,1.0,0.35,0.0,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.25,1.0,0.4,35.29658075668645,0.7500653594771242,0.7923206565465724,0.0,False,False,profitmax,0.6666666666666666,True
2.0,0.15,0.25,1.0,0.45,84.44903069689178,0.3569281045751634,0.9190999409318713,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,1.0,0.5,83.70690160046907,0.4294117647058824,0.9035981768268764,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,1.0,0.55,84.2054327780088,0.4344444444444444,0.9175459219101572,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,1.0,0.6,85.02750518166773,0.5177124183006536,0.8604733509345106,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,1.0,0.65,85.38781572963491,0.5277777777777778,0.8652308026429365,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,1.25,0.35,2.975391583065555e-43,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.25,1.25,0.4,1.6856864409612137e-42,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.25,1.25,0.45,3.5202737482771404e-26,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.25,1.25,0.5,9.302505371602532e-34,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.25,1.25,0.55,80.89497116949467,0.4275816993464052,0.8508353062907562,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,1.25,0.6,83.04811614336225,0.5047058823529412,0.8285724672942166,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,1.25,0.65,118.1325372240077,0.491437908496732,0.8183708594780699,0.0,False,False,demand,0.0,False
2.0,0.15,0.25,1.5,0.35,8.243368470080676e-42,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.25,1.5,0.4,1.771057688775982e-41,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.25,1.5,0.45,13.07240412369775,0.8633333333333333,0.7534774901518313,0.0,False,False,profitmax,0.3333333333333333,True
2.0,0.15,0.25,1.5,0.5,20.041010636194162,0.79,0.7641927162637376,0.0,False,False,profitmax,0.3333333333333333,True
2.0,0.15,0.25,1.5,0.55,55.251081436548446,0.5186928104575164,0.8129037274780071,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,1.5,0.6,52.27644302804416,0.5726143790849673,0.8435883031557019,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.25,1.5,0.65,116.60230445877535,0.48771241830065354,0.8194047446032147,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.05,0.35,87.03356984176109,0.5166666666666667,0.8121325152227482,0.0,False,False,capital,0.0,False
2.0,0.15,0.5,0.05,0.4,114.55326957865687,0.36999999999999994,0.8600675286063066,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.05,0.45,148.63843728493035,0.18333333333333335,0.9496974269732924,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.05,0.5,171.30566566224005,0.050000000000000024,1.15281556511581,0.0,False,False,capital,0.0,False
2.0,0.15,0.5,0.05,0.55,173.228674070833,0.040000000000000036,1.192055109430317,0.0,False,False,capital,0.0,False
2.0,0.15,0.5,0.05,0.6,174.17112502456644,0.034836601307189574,1.223557737155077,0.0,False,False,capital,0.0,False
2.0,0.15,0.5,0.05,0.65,175.50004820724396,0.030718954248366043,1.2469089150210997,0.0,False,False,capital,0.0,False
2.0,0.15,0.5,0.3,0.35,136.69943127518812,0.21640522875817,0.9305153577452675,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.3,0.4,125.02608530805206,0.3437908496732025,0.8633858896713639,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.3,0.45,127.7125438875497,0.34581699346405226,0.8625400556175543,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.3,0.5,165.65759203546696,0.08098039215686277,1.148034313536784,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.3,0.55,164.1039842487855,0.09124183006535948,1.1744336768170198,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.3,0.6,161.1538612114367,0.11771241830065358,1.1887842798173256,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.3,0.65,174.45298624193342,0.06947712418300654,1.2264994853221618,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.4,0.35,132.06753207834427,0.20843137254901958,0.9322787933509016,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.4,0.4,135.05704791945902,0.2626797385620914,0.9239004333846951,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.4,0.45,151.66954441221924,0.16496732026143787,1.0254462684409527,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.4,0.5,161.5918249357411,0.10411764705882354,1.1336069837972529,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.4,0.55,164.35481049773554,0.10437908496732025,1.1672771317827852,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.4,0.6,164.07381710394597,0.11732026143790848,1.194081775640936,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.4,0.65,178.00898179598937,0.07013071895424837,1.2345202837843712,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.5,0.35,124.54358722750872,0.22941176470588232,0.9198316443949605,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.5,0.4,150.3058878842618,0.10732026143790847,1.0418591460790523,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.5,0.45,134.57494524829434,0.2856209150326797,0.9353597548220104,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.5,0.5,127.8052460745621,0.37764705882352945,0.8515079516222696,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.5,0.55,131.02952472750516,0.37647058823529406,0.8517504922483284,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.5,0.6,176.64963822176495,0.07954248366013071,1.211487882950365,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.5,0.65,183.60384008983488,0.06549019607843137,1.2350143301626282,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.6,0.35,123.77500576366248,0.22019607843137254,0.926568783706813,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.6,0.4,147.5428418916017,0.11535947712418299,1.0287587831762268,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.6,0.45,136.75813381341257,0.1781699346405229,1.0415815582402497,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.6,0.5,123.87843291111197,0.39620915032679743,0.8452992390191066,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.6,0.55,123.45145653413489,0.4188235294117648,0.8381459182619674,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.6,0.6,124.46054397006908,0.42725490196078436,0.8355620489718759,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.6,0.65,188.74878090122425,0.059803921568627454,1.2347717185972622,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.7,0.35,69.002245986408,0.5403921568627451,0.8300657915276957,0.0,False,False,profitmax,0.3333333333333333,True
2.0,0.15,0.5,0.7,0.4,112.76562500295965,0.2624183006535947,0.9552223227384298,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.7,0.45,109.1422809827311,0.2794771241830065,0.9941326460997054,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.7,0.5,116.79174525940077,0.3681045751633987,0.9010171306550449,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.7,0.55,122.00528351037536,0.43019607843137253,0.8348813647395351,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.7,0.6,123.2606618909702,0.44183006535947716,0.8315298290154077,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,0.7,0.65,129.6836637168623,0.24143790849673197,1.1266570277923769,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.8,0.35,16.353978304526027,0.8779084967320262,0.7531745680638623,0.0,False,False,profitmax,0.6666666666666666,True
2.0,0.15,0.5,0.8,0.4,105.31666037275193,0.2795424836601307,0.9240480389837415,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.8,0.45,100.88910058827663,0.30320261437908497,0.9655088879131811,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.8,0.5,97.68271998514751,0.317843137254902,0.9889589904645418,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.8,0.55,94.03325635142072,0.3352941176470588,1.0083880211525178,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.8,0.6,92.27902805464736,0.34359477124183013,1.0145096194379344,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.8,0.65,89.56624785525257,0.3572549019607843,1.0416118070407154,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.9,0.35,0.0,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.5,0.9,0.4,95.0330018577218,0.317516339869281,0.8884204018781198,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.9,0.45,94.81925348258376,0.3199346405228758,0.9266362323888865,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.9,0.5,88.73683726342652,0.34941176470588237,0.9685263494767641,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.9,0.55,87.44640478285972,0.3540522875816993,0.9832551916803939,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.9,0.6,84.62276988054754,0.3686928104575163,0.9972473107332478,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,0.9,0.65,96.45041521914497,0.40830065359477125,0.9577410256964919,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,1.0,0.35,0.0,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.5,1.0,0.4,67.76043813095494,0.51,0.8440902251283808,0.0,False,False,profitmax,0.3333333333333333,True
2.0,0.15,0.5,1.0,0.45,84.4663451417697,0.3573202614379085,0.9136329184418702,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,1.0,0.5,80.98249173268827,0.3754901960784314,0.9482180481220831,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,1.0,0.55,79.8189990234509,0.3769281045751634,0.9610229927167513,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,1.0,0.6,80.13804563289413,0.45692810457516336,0.9238035939337751,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,1.0,0.65,107.7828442031991,0.4486274509803922,0.8803536795450485,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,1.25,0.35,2.6060318650212517e-43,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.5,1.25,0.4,1.3729720133939488e-42,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.5,1.25,0.45,5.7280512595022074e-40,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.5,1.25,0.5,22.401947825865843,0.8083006535947712,0.7711402226519765,0.0,False,False,profitmax,0.6666666666666666,True
2.0,0.15,0.5,1.25,0.55,56.3878539566584,0.6809803921568628,0.7866822489252575,0.0,False,False,demand,0.3333333333333333,True
2.0,0.15,0.5,1.25,0.6,118.73500181626757,0.45797385620915027,0.8270827248752067,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,1.25,0.65,116.70890941105785,0.49385620915032685,0.8178000169103222,0.0,False,False,demand,0.0,False
2.0,0.15,0.5,1.5,0.35,7.131215190516138e-42,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.5,1.5,0.4,3.127381806442015,0.9666666666666667,0.7394439848760407,0.0,False,False,profitmax,0.6666666666666666,True
2.0,0.15,0.5,1.5,0.45,3.0777961181742355,0.9666666666666667,0.7394439848760407,0.0,False,False,profitmax,0.6666666666666666,True
2.0,0.15,0.5,1.5,0.5,3.901640805198118e-38,1.0,0.7355383687469126,0.0,True,False,collapsed,1.0,False
2.0,0.15,0.5,1.5,0.55,53.6633560657878,0.5226797385620916,0.8111145819091473,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,1.5,0.6,73.50170318057393,0.44058823529411767,0.9171342845764059,0.0,False,False,profitmax,0.0,False
2.0,0.15,0.5,1.5,0.65,114.50154974819172,0.4919607843137255,0.8184861067295718,0.0,False,False,demand,0.0,False
2.0,0.15,1.0,0.05,0.35,87.03356984176109,0.5166666666666667,0.8121325152227482,0.0,False,False,capital,0.0,False
2.0,0.15,1.0,0.05,0.4,101.45751575707816,0.441764705882353,0.8364569797029507,0.0,False,False,demand,0.0,False
2.0,0.15,1.0,0.05,0.45,149.2426264074187,0.18000000000000002,0.9528370694704961,0.0,False,False,demand,0.0,False
2.0,0.15,1.0,0.05,0.5,171.50794206078817,0.050000000000000024,1.15281556511581,0.0,False,False,capital,0.0,False
2.0,0.15,1.0,0.05,0.55,173.1543822767247,0.04137254901960787,1.1889665785802204,0.0,False,False,capital,0.0,False
2.0,0.15,1.0,0.05,0.6,173.97315924983948,0.033790849673202644,1.2303511254123753,0.0,False,False,capital,0.0,False
2.0,0.15,1.0,0.05,0.65,175.7619228863202,0.030000000000000027,1.2446210563617373,0.0,False,False,capital,0.0,False
2.0,0.15,1.0,0.3,0.35,133.39897539124237,0.24934640522875817,0.9121206332024108,0.0,False,False,demand,0.0,False
2.0,0.15,1.0,0.3,0.4,136.81109276463624,0.26026143790849676,0.927011826375701,0.0,False,False,demand,0.0,False
2.0,0.15,1.0,0.3,0.45,140.28877730555834,0.2539869281045752,0.9447965125532981,0.0,False,False,demand,0.0,False
2.0,0.15,1.0,0.3,0.5,166.85754279246353,0.0712418300653595,1.1539782166475765,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.3,0.55,149.73957032206476,0.15065359477124185,1.1463604289535363,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.3,0.6,147.34299329397126,0.16437908496732026,1.1654506298539198,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.3,0.65,165.698627393812,0.09411764705882353,1.2094022501696982,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.4,0.35,136.7292877202447,0.1786928104575163,0.9528912965004112,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.4,0.4,146.3145688314187,0.17882352941176463,0.9846620448846206,0.0,False,False,demand,0.0,False
2.0,0.15,1.0,0.4,0.45,165.07380855406743,0.06339869281045753,1.1131440226489253,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.4,0.5,161.25834733176995,0.10588235294117648,1.131904439785968,0.0,False,False,demand,0.0,False
2.0,0.15,1.0,0.4,0.55,159.26043837413332,0.12287581699346406,1.1585413416701587,0.0,False,False,demand,0.0,False
2.0,0.15,1.0,0.4,0.6,129.30471040970602,0.22627450980392158,1.1235174932547896,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.4,0.65,154.7858515383164,0.14627450980392157,1.1885932499408556,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.5,0.35,134.19670653046032,0.1781045751633987,0.9529904359966054,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.5,0.4,137.10921741384428,0.1733986928104575,1.004462183963905,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.5,0.45,150.45971588883177,0.16960784313725494,1.02513578873478,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.5,0.5,125.3278353257233,0.3834640522875817,0.8496563596774583,0.0,False,False,demand,0.0,False
2.0,0.15,1.0,0.5,0.55,128.43830921605206,0.3868627450980393,0.8483454750156647,0.0,False,False,demand,0.0,False
2.0,0.15,1.0,0.5,0.6,135.6083908566242,0.20934640522875822,1.1268389231185896,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.5,0.65,121.79538017652214,0.2575163398692811,1.1194306823808606,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.6,0.35,115.5824243587204,0.26320261437908504,0.9111644950490957,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.6,0.4,122.77964077709451,0.224640522875817,0.978916222121421,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.6,0.45,126.96212583011487,0.21496732026143792,1.022935037949271,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.6,0.5,116.73834348258572,0.313202614379085,0.9660019153035163,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.6,0.55,110.44402830380716,0.2842483660130719,1.047640324995563,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.6,0.6,108.32298901133184,0.29254901960784313,1.062665509831415,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.6,0.65,106.04391450087896,0.3028104575163399,1.076051526318495,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.7,0.35,76.0380981052791,0.49790849673202614,0.8507267229887043,0.0,False,False,profitmax,0.3333333333333333,True
2.0,0.15,1.0,0.7,0.4,113.32762264374544,0.2529411764705882,0.9462547563412671,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.7,0.45,108.51654974632702,0.27830065359477124,0.9843929197461004,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.7,0.5,104.9788219674698,0.2958823529411765,1.0079274435355525,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.7,0.55,101.63412609962874,0.31176470588235294,1.029523065048269,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.7,0.6,98.37694318992175,0.3273202614379085,1.0511488029646978,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.7,0.65,96.17588330012252,0.3381699346405229,1.0636217715298681,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.8,0.35,36.523022298692005,0.75,0.792877405696706,0.0,False,False,capital,0.6666666666666666,True
2.0,0.15,1.0,0.8,0.4,105.73643112053354,0.27725490196078434,0.9292945320984224,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.8,0.45,101.29183420937586,0.29640522875816994,0.9610505543789865,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.8,0.5,95.95373709721497,0.325359477124183,0.9898796084600615,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.8,0.55,94.56579822204083,0.3296078431372549,1.001936414203751,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.8,0.6,92.54446143191915,0.33921568627450976,1.0164264927082804,0.0,False,False,profitmax,0.0,False
2.0,0.15,1.0,0.8,0.65,90.74341911394221,0.4273202614379085,0.9574337489595256,0.0,False,False,profitmax,0.0,False
