point,viable,frac_seeds_collapsed,slope_raw,slope_raw_seed_sd,slope,slope_seed_sd,n_seeds,wage_led,wage_led_raw,chord_raw,chord,wage_led_chord,viable_chord,rho_star,rho_star_in_support,quad_coef,quad_coef_se,n_rho,Output_lo,Total_Capital_lo,Investment_lo,Unemployment_Rate_lo,Wage_Share_lo,Profit_Share_lo,Average_Utilization_lo,Capitalist_Consumption_lo,Tax_Rate_lo,Consumption_lo,Employment_lo,Wage_Rate_lo,Money_Buffer_lo,Output_hi,Total_Capital_hi,Investment_hi,Unemployment_Rate_hi,Wage_Share_hi,Profit_Share_hi,Average_Utilization_hi,Capitalist_Consumption_hi,Tax_Rate_hi,Consumption_hi,Employment_hi,Wage_Rate_hi,Money_Buffer_hi,sigma,draw
10,0.0,1.0,667.6489026757617,0.16874403666603036,,,3,,0.0,473.71922478482503,,,0.0,0.36123100669106356,1.0,2405.6126903991226,1042.7140770809833,4,0.0,1.002874314807976e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,94.74384495696505,299.3560111803781,18.677223942176123,0.5,0.4508329982225628,0.5491670017774372,0.939454234056028,39.77089774075693,0.19791152343820942,76.06662101478894,50.0,0.8542723793278445,0.0,0.05,10
11,0.0,1.0,667.3187906648288,0.24960591163131693,,,3,,0.0,472.659764265381,,,0.0,0.3615477995081986,1.0,2409.924827104335,1036.0475794388642,4,0.0,9.745898203594539e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,94.53195285307623,295.69800123485317,18.448995784452205,0.5,0.4518439071183264,0.5481560928816736,0.9489563319593044,39.786108280944525,0.19786902306861712,76.08295706862403,50.0,0.8542723793278445,0.0,0.05,11
12,0.0,1.0,668.3287807407095,0.14992393731271828,,,3,,0.0,472.6597642653812,,,0.0,0.3618208376862244,1.0,2418.3414110699973,1032.283568661753,4,0.0,9.96199919482946e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,94.53195285307628,295.6980012348541,18.448995784452226,0.5,0.45184390711832617,0.5481560928816739,0.9489563319593022,39.78610828094457,0.197869023068617,76.08295706862407,50.0,0.8542723793278445,0.0,0.05,12
13,0.0,1.0,667.3187906648288,0.24960591163131693,,,3,,0.0,472.659764265381,,,0.0,0.3615477995081986,1.0,2409.924827104335,1036.0475794388642,4,0.0,9.745898203594539e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,94.53195285307623,295.69800123485317,18.448995784452205,0.5,0.4518439071183264,0.5481560928816736,0.9489563319593044,39.786108280944525,0.19786902306861712,76.08295706862403,50.0,0.8542723793278445,0.0,0.05,13
14,0.0,1.0,667.2664010315276,0.2617107911526786,,,3,,0.0,472.659764265381,,,0.0,0.3615335845878717,1.0,2409.488246826798,1036.2428240744914,4,0.0,9.745898203594539e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,94.53195285307623,295.69800123485317,18.448995784452205,0.5,0.4518439071183264,0.5481560928816736,0.9489563319593044,39.786108280944525,0.19786902306861712,76.08295706862403,50.0,0.8542723793278445,0.0,0.05,14
15,0.0,1.0,285.75674846403325,0.09679913612996806,,,3,,0.0,0.0,,,0.0,0.4399999999999959,1.0,2381.306237200218,1064.952524324794,4,0.0,8.265515901619075e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,0.0,5.8382664505186895e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,0.05,15
16,0.0,1.0,574.2047723923397,17.025910695509204,,,3,,0.0,698.3002567893783,,,0.0,0.687764937565684,0.0,-1529.0521751203396,644.2052165878483,4,0.0,3.0477730260922575e-39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862620788715889,0.0,139.66005135787574,697.8046221053334,33.47160422465808,0.21810457516339868,0.5131148657627564,0.48688513423724356,0.6349967454060481,35.63377281104181,0.08862318389082592,106.18844713321766,78.18954248366013,0.9165119849490697,0.0,0.05,16
17,1.0,0.0,43.095310874436855,14.285357537681788,43.095310874436855,14.285357537681788,3,0.0,0.0,48.18009805184783,48.18009805184783,0.0,1.0,-1.950909669949762,0.0,8.791697099824429,133.35813015091023,4,65.40538870638055,271.84022610799593,10.527475590030619,0.6294117647058824,0.46423272786837155,0.5357672721316283,0.7671608997846561,24.887226319514642,0.154330057978628,54.87791311634993,37.05882352941177,0.8193282392154538,0.0,75.04140831675012,405.2494493420614,15.713466467173179,0.5749673202614379,0.4685650214631785,0.5314349785368216,0.5910217900343869,25.292410686130165,0.13173339670391135,59.327941849576945,42.503267973856204,0.827272363193729,0.0,0.05,17
18,1.0,0.0,51.40101068683617,6.921179241130045,51.40101068683617,6.921179241130045,3,0.0,0.0,53.972152667149494,53.972152667149494,0.0,1.0,2.652004054168326,0.0,-11.942591508433866,30.788036037427382,4,63.94695416671552,259.6518718313513,10.045359424130638,0.6376470588235293,0.47203123741136643,0.5279687625886336,0.7861103605162926,24.06777284287244,0.16182512583323716,53.9015947425849,36.23529411764706,0.8330273079545472,0.0,74.74138470014542,397.47578808505864,15.409526059236853,0.5766666666666667,0.47594659966324393,0.5240534003367561,0.6006121067549818,24.936543821822394,0.13419790003867918,59.33185864090856,42.333333333333336,0.8403049003090367,0.0,0.05,18
19,1.0,0.0,38.89988478912027,11.419796807993688,38.89988478912027,11.419796807993688,3,0.0,0.0,24.717201748681784,24.717201748681784,0.0,1.0,0.2942090407016976,0.0,94.51310427276422,105.79670789917948,4,62.14723238535155,256.91965804260366,9.971460221345522,0.6479084967320262,0.4627552440062663,0.5372447559937337,0.7712390156430047,24.808917222161494,0.1238922480807035,52.17577216400604,35.209150326797385,0.816802971298296,0.0,67.09067273508792,353.75596220317055,13.714575532871521,0.62,0.4648397578649681,0.5351602421350319,0.6052418705688206,23.948047954558916,0.1168858333398407,53.376097202216386,38.0,0.8206950338337579,0.0,0.05,19
20,1.0,0.0,41.98387463112243,18.123068403802776,41.98387463112243,18.123068403802776,3,0.0,0.0,41.958566554303594,41.958566554303594,0.0,1.0,0.9422921236909391,0.0,-47.46170277771248,106.693499540208,4,55.04124257489172,221.83284023462556,8.593322298042187,0.7250980392156863,0.4031057825931998,0.5968942174068003,0.7060565836731781,23.075680008497056,0.2076974934326985,46.447920276849516,27.49019607843137,0.8070949439422713,0.0,63.43295588575244,341.79698105821666,13.250944194512732,0.6833333333333332,0.40548584659808196,0.594514153401918,0.5287765363555841,23.991583370401855,0.18280410924402235,50.1820116912397,31.666666666666668,0.8122473358977326,0.0,0.05,20
21,1.0,0.0,42.78497351849978,12.363964876672247,42.78497351849978,12.363964876672247,3,0.0,0.0,39.340714508391166,39.340714508391166,0.0,1.0,-1.040129830298849,0.0,13.890054161941176,45.95686746990105,4,69.32939447910759,290.4700300271286,11.171702585737995,0.6071895424836601,0.46603912948189735,0.5339608705181027,0.7614317395137681,34.90005101563843,0.1415162083384211,58.15769189336961,39.28104575163399,0.8225410250353216,0.0,77.19753738078583,414.7386919014851,16.06329172131355,0.5627450980392158,0.46963716706616526,0.5303628329338348,0.5938234236849728,34.8174908495462,0.12535085198014004,61.13424565947227,43.72549019607843,0.8291464861566848,0.0,0.05,21
22,0.0,1.0,393.9919006246175,3.6860834969550704,,,3,,0.0,416.7750327503323,,,0.0,0.10972787680527446,0.0,504.76562020291857,1638.136561213147,4,0.0,2.1273567439863177e-64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799215932373308,0.0,83.35500655006649,301.32830370692227,22.677821793658484,0.5266666666666667,0.47416618712278785,0.5258338128772121,0.8827253299160939,23.050326874418392,0.11897652535307289,60.677184756408,47.333333333333336,0.8350158938528689,0.0,0.05,22
23,1.0,0.0,47.40937640058345,11.771083353088313,47.40937640058345,11.771083353088313,3,0.0,0.0,52.4084907320628,52.4084907320628,0.0,1.0,2.4193669227949828,0.0,-12.35026399525382,84.16756489151368,4,63.671195349692404,261.35222333859423,10.137742855106074,0.6392156862745098,0.46349831924730006,0.5365016807526999,0.7769360041702412,24.29326163713915,0.1603991879603992,53.533452494586335,36.07843137254902,0.8179803627975728,0.0,74.15289349610497,398.6799821635086,15.456210814858423,0.58,0.46813376750263774,0.5318662324973623,0.5936514721810656,25.057800339595,0.134238652892914,58.69668268124655,42.0,0.8265112625340496,0.0,0.05,23
24,1.0,0.0,50.09308436418895,13.478786371859837,50.09308436418895,13.478786371859837,3,0.0,0.0,44.85414454756108,44.85414454756108,0.0,1.0,0.24811384779897902,0.0,99.43596328441635,105.19931771182962,4,63.008568218649366,261.6432214669307,10.16739568797341,0.6430065359477125,0.4631506346564635,0.5368493653435366,0.7681272036557161,23.89810971847506,0.16344371886293646,52.841172530675955,35.69934640522876,0.8174549508737662,0.0,71.97939712816158,389.79702028639326,15.105953055193035,0.5922875816993464,0.46711836187194217,0.5328816381280578,0.5888419685308434,24.22141934809517,0.14117035006643963,56.87344407296856,40.77124183006536,0.8246731116074394,0.0,0.05,24
25,1.0,0.0,52.62580094959793,26.038924334382706,52.62580094959793,26.038924334382706,3,0.0,0.0,35.375143782300654,35.375143782300654,0.0,1.0,0.3347693841147447,0.0,159.2495454540454,29.643611805111945,4,74.14003425875303,308.9376544217484,11.977038549761152,0.58,0.46821556693371935,0.5317844330662806,0.765917955462411,28.302026576094097,0.1267659884815733,62.16299570899187,42.0,0.8265112625340496,0.0,81.21506301521316,433.6295976573513,16.811153749388655,0.54,0.47169794318129704,0.5283020568187029,0.5976158755294535,27.526891344072993,0.11466333559225261,64.40390926582452,46.0,0.8328038719036787,0.0,0.05,25
26,1.0,0.0,52.26774210039334,13.103062491361342,52.26774210039334,13.103062491361342,3,0.0,0.0,49.56879669404032,49.56879669404032,0.0,1.0,-0.017694477234924472,0.0,50.48126298311466,52.5292816585473,4,63.65062278083292,261.4230181298042,10.132705747999092,0.6393464052287582,0.4634700609643411,0.5365299390356589,0.7764167714335327,24.2849622265954,0.16047636840232066,53.51791703283383,36.06535947712418,0.817962733048259,0.0,73.56438211964098,396.3417371331814,15.365560644941686,0.5833333333333334,0.46785533659743433,0.5321446634025656,0.5924695985588921,24.82544681678237,0.13618646091384332,58.19882147469931,41.666666666666664,0.8260197200665514,0.0,0.05,26
27,1.0,0.0,45.08236629044216,10.356067263603595,45.08236629044216,10.356067263603595,3,0.0,0.0,50.416887178992376,50.416887178992376,0.0,1.0,1.6406447541745222,0.0,-19.76179091932522,75.09480548906964,4,63.653979207111774,252.7535749392445,9.805915378073871,0.6391503267973856,0.46371150699185043,0.5362884930081495,0.8030269608991479,24.578144670114156,0.15942841482419048,53.848063829037905,36.084967320261434,0.8179881015735386,0.0,73.73735664291026,381.9367883748018,14.775640383293686,0.5823529411764705,0.4679521997860043,0.5320478002139958,0.6162037933086773,25.461535953262523,0.13434413117092836,58.961716259616566,41.76470588235294,0.8261893993290214,0.0,0.05,27
28,1.0,0.0,43.095310874436855,14.285357537681788,43.095310874436855,14.285357537681788,3,0.0,0.0,48.18009805184783,48.18009805184783,0.0,1.0,-1.950909669949762,0.0,8.791697099824429,133.35813015091023,4,65.40538870638055,271.84022610799593,10.527475590030619,0.6294117647058824,0.46423272786837155,0.5357672721316283,0.7671608997846561,24.887226319514642,0.154330057978628,54.87791311634993,37.05882352941177,0.8193282392154538,0.0,75.04140831675012,405.2494493420614,15.713466467173179,0.5749673202614379,0.4685650214631785,0.5314349785368216,0.5910217900343869,25.292410686130165,0.13173339670391135,59.327941849576945,42.503267973856204,0.827272363193729,0.0,0.05,28
29,1.0,0.0,46.829225487058785,10.125464949261701,46.829225487058785,10.125464949261701,3,0.0,0.0,43.13959439524722,43.13959439524722,0.0,1.0,0.003312346534304752,0.0,47.14152361179047,22.90899202685741,4,63.75941979501348,262.02216475698316,10.153219533974587,0.6386928104575164,0.4635675079568727,0.5364324920431273,0.7760234736438129,24.3219967118382,0.16008319460728632,53.60620026103891,36.130718954248366,0.8180536955783994,0.0,72.38733867406293,387.16811465952327,15.00991338590618,0.59,0.46728729037448713,0.5327127096255128,0.596672225302158,24.526948785702615,0.13954346600714684,57.37742528815676,41.0,0.8250166573981069,0.0,0.05,29
30,1.0,0.0,43.095310874436855,14.285357537681788,43.095310874436855,14.285357537681788,3,0.0,0.0,48.18009805184783,48.18009805184783,0.0,1.0,-1.950909669949762,0.0,8.791697099824429,133.35813015091023,4,65.40538870638055,271.84022610799593,10.527475590030619,0.6294117647058824,0.46423272786837155,0.5357672721316283,0.7671608997846561,24.887226319514642,0.154330057978628,54.87791311634993,37.05882352941177,0.8193282392154538,0.0,75.04140831675012,405.2494493420614,15.713466467173179,0.5749673202614379,0.4685650214631785,0.5314349785368216,0.5910217900343869,25.292410686130165,0.13173339670391135,59.327941849576945,42.503267973856204,0.827272363193729,0.0,0.05,30
31,1.0,0.0,51.323478907727484,6.252086290038366,51.323478907727484,6.252086290038366,3,0.0,0.0,52.43661242246165,52.43661242246165,0.0,1.0,-2.8770188820816496,0.0,7.598932771743837,41.88215230404862,4,63.665572309981066,261.1688841385176,10.130514355514793,0.6392156862745098,0.4635324129312232,0.5364675870687767,0.777488321693394,24.29419039385156,0.16041557410031096,53.535057954466275,36.078431372549026,0.8179735881409065,0.0,74.1528947944734,398.6667615947525,15.455698273705329,0.5800000000000001,0.4681226250001343,0.5318773749998656,0.5934737966944351,25.06214347177929,0.13410114905162884,58.69719652076808,42.0,0.8264916085374606,0.0,0.05,31
32,0.0,1.0,804.0157923359129,1.9088176441642255,,,3,,0.0,926.7844988558936,,,0.0,-0.2707675367228099,0.0,521.5682770932505,3911.453855372033,4,0.0,2.068224805615117e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,185.35689977117877,564.3587191202781,35.19991027798372,0.010261437908496741,0.6096923691790174,0.3903076308209827,0.9727926722254242,58.63896395033772,0.0028118281094432485,150.15698949319506,98.97385620915033,1.1418977247848345,0.0,0.3,0
33,0.0,1.0,742.9754329975921,7.102994900616532,,,3,,0.0,880.0124207607787,,,0.0,-0.6440512789790275,0.0,324.7124699081114,3790.319356559182,4,0.0,2.26475397334668e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862620788715889,0.0,176.0024841521558,541.6050358987,33.86183398058452,0.05810457516339868,0.5947654381098314,0.40523456189016865,0.9534701912540934,58.380863924541806,0.01965734853326541,142.14065017157125,94.18954248366013,1.1154921344896995,0.0,0.3,1
34,0.0,1.0,804.6843051831488,1.2983416427767884,,,3,,0.0,930.1270630920731,,,0.0,-0.2969452402261587,0.0,504.8554559123591,3933.8764579258045,4,0.0,1.6767186763959216e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,186.02541261841466,569.2079182332441,35.495950374200355,0.009346405228758178,0.609089788164498,0.39091021183550206,0.9687513540349734,58.70296787486809,0.0034014445425066043,150.52946224421433,99.06535947712418,1.1437959598118503,0.0,0.3,2
35,0.0,1.0,480.8902253133074,11.762902106371058,,,3,,0.0,0.0,,,0.0,0.43999999999999795,1.0,4007.4185442774715,1792.172055859564,4,0.0,1.0545187467142116e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,0.0,1.371556200654479e-51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,0.3,3
36,0.0,1.0,660.4929048361481,17.17626886876239,,,3,,0.0,935.3623538120213,,,0.0,0.6007020214919174,1.0,-3279.4421355742497,1186.7878149416103,4,0.0,3.0960136405695794e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,187.07247076240432,692.8343760862691,43.26213565979572,0.06941176470588234,0.5374863979943477,0.4625136020056522,0.789766207609009,46.64230018993255,0.018523950052462445,143.8103351026086,93.05882352941177,1.0794122693810986,0.0,0.3,4
37,1.0,0.0,208.5951324523617,7.159281614200829,208.5951324523617,7.159281614200829,3,0.0,0.0,145.2239344030099,145.2239344030099,0.0,1.0,0.33911135086815813,0.0,648.2593196533832,32.52883925332712,4,154.89209455561345,572.5164862465305,27.524832957277052,0.23529411764705885,0.4480258847048666,0.5519741152951333,0.7300536739409892,70.75157948204198,0.05912645228032353,127.36726159833638,76.47058823529412,0.9075042112059686,0.0,183.93688143621543,1036.2432989647466,49.773697738006526,0.15562091503267975,0.43087757339660254,0.5691224266033973,0.4847584918921473,69.938599290573,0.038460171209739887,134.16318369820888,84.43790849673202,0.9386032352911657,0.0,0.3,5
38,0.0,1.0,804.6800566191206,1.5432031274806468,,,3,,0.0,930.105820271932,,,0.0,-0.29677340321506307,0.0,504.961670013169,3933.7339567561953,4,0.0,2.068376865627541e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,186.02116405438645,567.1508164859138,35.42082126327427,0.007385620915032687,0.6102981832405702,0.3897018167594298,0.9722839413693579,58.74529234921419,0.00203622217714797,150.60034279111218,99.26143790849672,1.1437959598118503,0.0,0.3,6
39,0.0,1.0,649.1698251621948,8.208020825599831,,,3,,0.0,954.3435187269174,,,0.0,0.5870751567345089,1.0,-3727.6408651294514,1511.367132581825,4,0.0,2.775083747683918e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,190.86870374538353,608.2121367017016,37.97429100478846,0.003333333333333336,0.6042600258114178,0.39573997418858226,0.9368558870110194,59.540944695858634,0.0009137345801491447,152.89441274059513,99.66666666666667,1.1569602001184311,0.0,0.3,7
40,0.0,1.0,491.6745169495504,3.6374191301316356,,,3,,0.0,703.3019030846475,,,0.0,0.5886006340063172,1.0,-2774.6670351958965,1472.2118926393057,4,0.0,5.305995823774213e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,140.66038061692953,628.4354977886939,39.17922498347904,0.33470588235294113,0.41724358247621157,0.5827564175237884,0.5985056511753798,53.435921260930776,0.10260210403807314,101.4811556334505,66.52941176470588,0.8821800304000572,0.0,0.3,8
41,0.0,1.0,804.7501242269456,1.6075541509198812,,,3,,0.0,928.8504943982551,,,0.0,-0.2829612431405152,0.0,513.9144059028085,3924.116183574482,4,0.0,2.06779018563781e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,185.7700988796511,566.8608929180913,35.35513511651882,0.009281045751633995,0.610157145540553,0.389842854459447,0.9715458719307412,58.66226609158223,0.0025348000525859606,150.41496376313225,99.07189542483661,1.1441616331537,0.0,0.3,9
42,0.0,1.0,805.7290003952468,1.5786682386236306,,,3,,0.0,927.3971747159836,,,0.0,-0.25760515545592766,0.0,531.7605051871205,3909.635722142696,4,0.0,2.1746337762122667e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,185.4794349431968,562.2912084302378,35.080016343634064,0.00725490196078432,0.6140732138759276,0.38592678612407244,0.9792704761200567,58.18087944860307,0.001989927678904041,150.39941859956272,99.27450980392159,1.1473426909333158,0.0,0.3,10
43,0.0,1.0,804.0157923359129,1.9088176441642255,,,3,,0.0,926.7844988558936,,,0.0,-0.2707675367228099,0.0,521.5682770932505,3911.453855372033,4,0.0,2.068224805615117e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,185.35689977117877,564.3587191202781,35.19991027798372,0.010261437908496741,0.6096923691790174,0.3903076308209827,0.9727926722254242,58.63896395033772,0.0028118281094432485,150.15698949319506,98.97385620915033,1.1418977247848345,0.0,0.3,11
44,0.0,1.0,836.9628014021936,0.558077832363988,,,3,,0.0,988.6339483093925,,,0.0,-0.5903716695826443,0.0,383.7970229557421,4249.666179989392,4,0.0,2.1820907562980718e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,197.7267896618786,797.1341291000055,49.739819388930094,0.04581699346405233,0.4957789824863717,0.5042210175136282,0.7008861337012049,68.71565254788582,0.01122642934967317,147.98697027294847,95.41830065359477,1.0273624828600205,0.0,0.3,12
45,0.0,1.0,804.0157923359129,1.9088176441642255,,,3,,0.0,926.7844988558936,,,0.0,-0.2707675367228099,0.0,521.5682770932505,3911.453855372033,4,0.0,2.068224805615117e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,185.35689977117877,564.3587191202781,35.19991027798372,0.010261437908496741,0.6096923691790174,0.3903076308209827,0.9727926722254242,58.63896395033772,0.0028118281094432485,150.15698949319506,98.97385620915033,1.1418977247848345,0.0,0.3,13
46,0.0,1.0,804.7579476341415,1.6079564561825246,,,3,,0.0,930.495275347037,,,0.0,-0.29993530623914383,0.0,503.0143946375354,3936.3465008225467,4,0.0,2.068224805615117e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,186.09905506940743,567.2381098002594,35.348774274337956,0.006928104575163405,0.6107158203564637,0.3892841796435364,0.972688256466039,58.724134150563636,0.0019086745008442079,150.75028079506947,99.30718954248367,1.1445273064955492,0.0,0.3,14
47,0.0,1.0,784.271267215761,4.204071467408931,,,3,,0.0,896.311514845093,,,0.0,-0.2000124556614894,0.0,560.183794497391,3757.9051435408423,4,0.0,1.4677578170639774e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214394,0.0,179.2623029690187,538.457753400097,33.58017351613683,0.033202614379084984,0.5830845336461971,0.41691546635380305,0.9613014209565391,61.19144620431198,0.00964931571326707,145.6821294528818,96.67973856209149,1.0823160746502698,0.0,0.3,15
48,1.0,0.0,115.07967956296773,10.376645516685414,115.07967956296773,10.376645516685414,3,0.0,0.0,86.54853401414915,86.54853401414915,0.0,1.0,0.2922951356715092,0.0,277.0269245620547,18.52477431225933,4,113.3528083916006,403.19820316772666,19.28479139819169,0.3759477124183006,0.47760671625050266,0.5223932837494973,0.7849400361874385,37.02726551107882,0.16317976956048694,94.06801699340895,62.40522875816993,0.8676027523508489,0.0,130.66251519443043,723.1959528202906,34.76009182616557,0.3413725490196078,0.4415341874457903,0.5584658125542097,0.5061697016029107,36.345339000706865,0.14668810219983056,95.90242336826488,65.86274509803921,0.8759335948720101,0.0,0.3,16
49,1.0,0.0,21.50089120747786,9.237330951485253,21.50089120747786,9.237330951485253,3,0.0,0.0,22.405296026536476,22.405296026536476,0.0,1.0,0.17390711868038153,0.0,32.96743418692024,93.94053043175637,4,64.06172156409687,259.66714550034203,10.098474153560788,0.6545098039215685,0.43992923575183296,0.560070764248167,0.680137835590784,25.68365251609065,0.16283994723113962,53.96324741053608,34.54901960784314,0.8159455114191662,0.0,68.54278076940416,366.7314205903446,14.285306019346011,0.6476470588235294,0.4198723033007163,0.5801276966992838,0.515312443906114,25.521325728441578,0.1600760383313354,54.25747475005816,35.235294117647065,0.8168039084888555,0.0,0.3,17
50,1.0,0.0,17.2635849960281,6.621545925579918,17.2635849960281,6.621545925579918,3,0.0,0.0,19.553919708911344,19.553919708911344,0.0,1.0,2.039530139049644,0.0,-5.606770714711607,38.676320639991886,4,65.57522866115137,264.34883865829795,10.305487208485545,0.6463398692810457,0.4487137141209642,0.5512862858790358,0.688085405410133,25.912641389635017,0.1597567686943706,55.26974145266583,35.36601307189542,0.8320529722432471,0.0,69.48601260293366,371.34195000686356,14.370261405076384,0.6428758169934641,0.4278385141092244,0.5721614858907755,0.5188009718955372,25.535443032997648,0.15947042380945664,55.115751197857286,35.71241830065359,0.8324410739546838,0.0,0.3,18
51,1.0,0.0,26.766429541602935,7.45766632739954,26.766429541602935,7.45766632739954,3,0.0,0.0,21.587900713556646,21.587900713556646,0.0,1.0,0.27349767798177843,0.0,59.086435192152535,16.32586080831187,4,60.54726924369931,245.20415688793818,9.486401141387352,0.6733986928104575,0.4386910401147137,0.5613089598852863,0.6798048850434869,25.522509870439418,0.13144276306883707,51.060868102311964,32.66013071895425,0.81350031770064,0.0,64.86484938641065,347.7624784251646,13.454074689751613,0.6667320261437907,0.4183939248171192,0.5816060751828808,0.5135663495739408,25.395668888941316,0.12913250022747094,51.41077469665905,33.326797385620914,0.814326571366821,0.0,0.3,19
52,1.0,0.0,24.65907278116119,14.591322677490574,24.65907278116119,14.591322677490574,3,0.0,0.0,26.47108852482511,26.47108852482511,0.0,1.0,-3.149826472940283,0.0,3.3781157767372094,48.0716003039504,4,54.741334327179736,223.92691520944254,8.66497535199069,0.7515686274509804,0.3645048768129436,0.6354951231870564,0.6168971840966913,24.24460565694729,0.21645387596415788,46.076358975189045,24.84313725490196,0.8040249047481963,0.0,60.03555203214476,324.5886401571001,12.637231286293845,0.7399346405228758,0.3488479641092424,0.6511520358907575,0.46683435228086706,24.82597752480901,0.20664430453610214,47.39832074585092,26.00653594771242,0.8053178953244648,0.0,0.3,20
53,1.0,0.0,25.709472719486865,9.420184207097538,25.709472719486865,9.420184207097538,3,0.0,0.0,23.867490899081826,23.867490899081826,0.0,1.0,-0.03431189055440338,0.0,24.058488285547327,12.608449604798569,4,65.4364784023836,261.34416287764816,10.112237145201847,0.6460130718954247,0.44196787040778224,0.5580321295922178,0.6898971613107028,34.66350689330492,0.15669582804267476,55.32424125718177,35.39869281045751,0.8170817426713776,0.0,70.20997658219996,372.8210961885672,14.45294352632173,0.6388235294117647,0.42078680031156496,0.579213199688435,0.5192405772698415,34.64625243159508,0.1538962155994479,55.757033055878246,36.11764705882353,0.8180075162047675,0.0,0.3,21
54,0.0,1.0,325.0902186803212,50.59053166538034,,,3,,0.0,449.1058946806551,,,0.0,0.6297698783171785,1.0,-1252.5642425499032,27.743974403703596,4,0.0,7.78716147691288e-64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799215932373308,0.0,89.82117893613105,316.9633102137266,23.80410706454872,0.4955555555555556,0.4718759998486716,0.5281240001513284,0.7884946613588143,25.69674876879495,0.10382334835618201,66.01707187158233,50.44444444444445,0.8405127388716495,0.0,0.3,22
55,1.0,0.0,22.563975759304395,6.014975369120618,22.563975759304395,6.014975369120618,3,0.0,0.0,22.60038872484535,22.60038872484535,0.0,1.0,-0.1683244631486834,0.0,16.881003916129572,38.56129094704153,4,64.0214361233124,258.76999408229824,10.063692970480353,0.6545098039215685,0.44019915478563026,0.5598008452143698,0.681956319251762,25.678525200704353,0.16285586605946753,53.957743152832045,34.54901960784314,0.8159455114191662,0.0,68.54151386828147,366.66254407228143,14.282635782486869,0.6476470588235294,0.419880092963736,0.580119907036264,0.515398985173789,25.522629608411563,0.16007183816807943,54.258878085794606,35.235294117647065,0.8168039084888555,0.0,0.3,23
56,1.0,0.0,26.126458665311116,6.427868769330051,26.126458665311116,6.427868769330051,3,0.0,0.0,22.103218571110727,22.103218571110727,0.0,1.0,0.26942038818937575,0.0,56.6538785890716,36.71954030989971,4,60.502228350573,245.22136910757976,9.425931685049157,0.6733986928104573,0.438958038198608,0.5610419618013919,0.6790228686582185,24.203189018470436,0.1767706944331504,51.07629666552384,32.66013071895425,0.8135025816610787,0.0,64.92287206479513,347.4163407619456,13.47904366672086,0.6658823529411765,0.41906902420946185,0.5809309757905382,0.5157777461129894,24.054877683191524,0.17397062433835764,51.44382839807428,33.41176470588235,0.8144985919036692,0.0,0.3,24
