sigma,rho,Y,K,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Y_seed_min,Y_seed_max,n_seeds,frac_seeds_collapsed,collapsed,mixed_basin,Y_band_rel,binding,eta,c0
0.5,0.35,137.31508601777116,374.3240531642254,18.6360750447944,118.67901097297677,84.03039215686275,0.15969607843137257,0.5836111824817192,0.5969031492585948,0.4163888175182809,0.4016817063698463,0.9036302952527796,0.09695078703151289,0.0340472459015504,151.41839895927785,142.11620420976934,0.9652540124811282,0.0,0.9,0.14901960784313723,0.8482352941176471,0.0027450980392156868,0.0,0.9527963952471532,0.0,71.05769761270999,146.91254527140387,20,0.0,False,False,0.5524145223845022,profitmax,0.1,2.0
0.5,0.4,139.0690531665893,462.37279078224793,23.074320619583,115.99473254700631,77.0578431372549,0.22942156862745094,0.523032596485001,0.5941931097239679,0.476967403514999,0.47236357686824765,0.9064876169301563,0.16178698203186564,0.15601684089261378,165.80367944411887,164.81298311017312,0.7929619842235472,0.0,0.9,0.6823529411764706,0.31764705882352945,0.0,0.0,0.9460394426791481,0.0,122.91070952353381,161.9908351715294,20,0.0,False,False,0.28101238023949104,demand,0.1,2.0
0.5,0.45,130.29051310669288,515.347090290788,25.754706613605958,104.53580649308692,66.85980392156863,0.3314019607843137,0.4590215658177593,0.5782197768389267,0.5409784341822407,0.5722278139950728,0.9088007539709059,0.2453338088259654,0.2453076452857223,172.52230189270045,172.51762890538527,0.639596780705617,0.0,0.9,0.9272549019607844,0.0727450980392157,0.0,0.0,0.8952854298049244,0.0,119.62644137811138,172.3679426674403,20,0.0,False,False,0.40479924463985895,demand,0.1,2.0
0.5,0.5,179.97992964971948,611.2997086105618,30.555471501082927,149.42445814863652,97.9735294117647,0.020264705882352956,0.6345393955141614,0.6600854309318738,0.3654606044858386,0.22923874953175766,0.9000293221072614,0.015001831882066751,0.01339127675792771,182.72214025524838,182.42232110178145,0.9206945145426568,0.0,0.9,0.32450980392156864,0.4912745098039215,0.0,0.18421568627450982,1.1663113732714046,0.0,178.08226011350496,181.28192653618694,20,0.0,False,False,0.017777906841664182,profitmax,0.1,2.0
0.5,0.55,182.59019751235445,623.8557266727096,31.191900541296814,151.39829697105762,98.99411764705883,0.010058823529411775,0.6591688913937988,0.6742934459235903,0.3408311086062013,0.19358135569265156,0.8922878681352284,0.0070967018384152205,0.007026547840755376,183.8955478361989,183.88261952541274,0.9525589589650538,0.0,0.9,0.10784313725490195,0.6338235294117647,0.0,0.2583333333333333,1.215916533457922,0.0,181.08822923025454,183.82113787038566,20,0.0,False,False,0.01496744445958661,profitmax,0.1,2.0
0.5,0.6,192.48518791495138,728.0393589596781,36.4020160559667,156.0831718589847,100.0,0.0,0.6477833734335237,0.6829142797236675,0.3522166265664764,0.18194877494991668,0.8944144059856214,9.519210747448459e-06,9.519210747448459e-06,192.4870102716698,192.4870102716698,0.8831234029991626,0.0,0.9,0.3459803921568627,0.0,0.0,0.6540196078431373,1.246860091631139,0.0,191.23135995091158,194.25850092716948,20,0.0,False,False,0.015726617767572972,workforce,0.1,2.0
0.5,0.65,201.31364036153312,863.1893128802745,43.16003770586691,158.1536026556662,100.0,0.0,0.6193648292758198,0.6829142797236675,0.3806351707241802,0.1915910088175628,0.8989453210602368,3.389129550258951e-05,3.389129550258951e-05,201.32046403795502,201.32046403795502,0.7789029678778534,0.0,0.9,0.5066666666666666,0.0,0.0,0.49333333333333335,1.246860091631139,0.0,200.70239591298014,202.24595778153423,20,0.0,False,False,0.007667447996976542,demand,0.1,2.0
0.6,0.35,130.22454954652127,341.59129463228277,17.07074208713272,113.15380745938856,81.24313725490195,0.1875686274509804,0.5661623319111909,0.60866050449421,0.38383766808880915,0.36456993003081667,0.9004541668808109,0.13642767200597947,0.08735353997308667,143.25114578467196,135.57999280869473,0.9124751755200412,0.0,0.901,0.14431372549019608,0.8056862745098039,0.05,0.0,0.946902726515399,0.0,0.0,140.34783044422662,20,0.05,False,True,1.077737115873754,profitmax,0.1,2.0
0.6,0.4,142.48487576249713,405.6132521177489,20.220253650299966,122.26462211219716,86.07352941176471,0.13926470588235296,0.6054069245655781,0.6241794761272178,0.3945930754344219,0.3666365394989978,0.8984184140738639,0.09831980990151887,0.04700867266266462,157.80218477497422,149.53921362741502,0.9364170768226213,0.0,0.9,0.23284313725490197,0.7647058823529411,0.0,0.0024509803921568627,1.0111270917912938,0.0,123.89721389445567,160.08872828241843,20,0.0,False,False,0.254002498119794,profitmax,0.1,2.0
0.6,0.45,125.69499449480861,499.4990661544708,24.93576411503272,100.7592303797759,64.15294117647059,0.35847058823529415,0.44794387098450306,0.5905272049609595,0.5520561290154969,0.6004520254550937,0.9091419174574671,0.26287297591450964,0.25739776010854637,170.62023308028475,169.7202493348061,0.5918390172076722,0.0,0.9,0.9637254901960783,0.03607843137254903,0.0,0.000196078431372549,0.8782901720233287,0.0,118.234710188698,130.48109148414218,20,0.0,False,False,0.09742934748248845,demand,0.1,2.0
0.6,0.5,180.30525716471107,614.7304632736485,30.755188485620227,149.55006867909083,97.91666666666666,0.02083333333333335,0.6322472459633405,0.6609993974289876,0.3677527540366595,0.23152819345185288,0.8999357226993714,0.015212226830189057,0.011805501853801316,183.09182508927796,182.4568576966026,0.9128119218162001,0.0,0.9,0.3269607843137255,0.4912745098039215,0.0,0.18176470588235297,1.164910377264772,0.0,179.13969022519717,181.96610966402363,20,0.0,False,False,0.0156757461389187,profitmax,0.1,2.0
0.6,0.55,183.45074930396873,632.256946239078,31.601272987486965,151.8494763164818,99.00196078431372,0.009980392156862753,0.6551091074246675,0.6723270808604456,0.3448908925753324,0.19709285569706075,0.8956200159495605,0.006995060398035051,0.006948598202101325,184.7433217494275,184.7347092220772,0.9469108432123712,0.0,0.9,0.13186274509803922,0.5955882352941176,0.0,0.27254901960784317,1.2140337243627264,0.0,182.143835362466,184.39044898522732,20,0.0,False,False,0.012246412899839344,profitmax,0.1,2.0
0.6,0.6,194.98368520240967,755.0735430149425,37.753854362284684,157.22983084012498,100.0,0.0,0.6395035277115607,0.6796333836616755,0.3604964722884394,0.18767059755545845,0.8984631341632039,2.6444726101257235e-05,2.6444726101257235e-05,194.98886337211823,194.98886337211823,0.8710329362630052,0.0,0.9,0.3673529411764706,0.0,0.0,0.6326470588235295,1.246860091631139,0.0,192.08813541581645,197.15024370758454,20,0.0,False,False,0.025961701803477476,workforce,0.1,2.0
0.6,0.65,206.34943732231267,925.2601045894753,46.26562488841164,160.08381243390107,100.0,0.0,0.6042494774706875,0.6796333836616755,0.3957505225293125,0.20036794399855853,0.9023451678037441,5.6437487951073266e-05,5.6437487951073266e-05,206.36108050071772,206.36108050071772,0.7519798788399685,0.0,0.9,0.6787254901960785,0.0,0.0,0.3212745098039216,1.246860091631139,0.0,205.7155133648504,207.1868853687544,20,0.0,False,False,0.007130487114465612,demand,0.1,2.0
0.7,0.35,121.41266551330621,298.0786439998519,14.888227554560313,106.52443795874589,78.42450980392157,0.21575490196078434,0.5760167931201844,0.6195079691470926,0.37398320687981557,0.3800343407814445,0.8953746237294027,0.15628414025421075,0.08746352327283793,136.6474064922983,126.42035983061808,0.9123714107292734,0.0,0.9,0.06941176470588235,0.8805882352941176,0.05,0.0,0.9310137677409107,0.0,0.0,135.40687307030527,20,0.05,False,True,1.115261513268279,profitmax,0.1,2.0
0.7,0.4,126.52612330135037,327.5149145903539,16.366941016621976,110.15918228472837,81.0392156862745,0.1896078431372549,0.6160697590313311,0.6283128530112371,0.38393024096866885,0.40292439213401476,0.8925127373574148,0.1353876724827216,0.043356688972072274,146.2015977981951,132.13424842712826,0.9438685376850889,0.0,0.9005000000000001,0.10558823529411765,0.8846078431372548,0.004999999999999999,0.004803921568627452,0.9797121359486258,0.0,120.26856903697062,154.40636638401395,20,0.0,False,False,0.26980829299366504,profitmax,0.1,2.0
0.7,0.45,120.16229306746793,354.51033769025264,17.667906917146496,102.49438615032143,74.05392156862744,0.2594607843137255,0.5850491442526867,0.6270306374803216,0.4149508557473133,0.46664957676803215,0.8920245921745604,0.1961704836339839,0.09355086341749795,149.9054592016906,134.09603512735052,0.8552928200637556,0.0,0.9,0.29823529411764704,0.6894117647058823,0.0,0.012352941176470589,0.9769600550485394,0.0,115.8072008345214,129.2703158775357,20,0.0,False,False,0.11204109624851381,profitmax,0.1,2.0
0.7,0.5,118.73309469178096,343.1096911184847,17.173703931863905,101.55939075991704,74.8156862745098,0.251843137254902,0.6174876162805194,0.6359776338981508,0.38251238371948054,0.4426263644321253,0.8868597727497756,0.1989110483581828,0.05784065597416173,147.93768905563172,126.35226556325358,0.9062478415701275,0.0,0.9,0.15068627450980393,0.8165686274509805,0.0,0.03274509803921569,1.028106084447873,0.0,113.24337417970335,181.37365044802064,20,0.0,False,False,0.5738103301794378,profitmax,0.1,2.0
0.7,0.55,177.515367508981,611.598373802892,30.566214605752634,146.94915290322837,96.55294117647058,0.03447058823529413,0.6504370785682063,0.6678332763503294,0.3495629214317936,0.2221038407744414,0.8953988142615275,0.028146128523870863,0.012501195296330439,181.89101983735404,179.4518247528378,0.9383446646058597,0.0,0.9,0.16127450980392158,0.6148039215686275,0.0,0.223921568627451,1.1980345590139494,0.0,112.50445294021064,186.32120993507866,20,0.0,False,False,0.4158330516997827,profitmax,0.1,2.0
0.7,0.6,199.5191737126586,808.8550232268424,40.44151838527101,159.07765532738762,100.0,0.0,0.6249630676992302,0.6763682498692528,0.37503693230076984,0.19613992344302933,0.902292811001699,4.407305737514091e-05,4.407305737514091e-05,199.52799161506923,199.52799161506923,0.8398392017348819,0.0,0.9,0.601764705882353,0.0,0.0,0.398235294117647,1.246860091631139,0.0,196.79314982879512,202.39380076334953,20,0.0,False,False,0.02807074042227287,demand,0.1,2.0
0.7,0.65,143.2018579977353,774.9874706114085,38.775354995840345,104.42650300189496,64.2,0.358,0.410237279737374,0.615373718434929,0.589762720262626,0.5850381865761817,0.9080352882059579,0.2754468165812869,0.2754468165812869,196.56573028592135,196.56573028592135,0.43151254438867487,0.0,0.9,0.9843137254901961,0.0,0.0,0.015686274509803918,0.9162886376750452,0.0,125.16507688699897,212.51529512454715,20,0.0,False,False,0.6099796431337476,demand,0.1,2.0
0.8,0.35,60.392265389031685,139.0172777026085,6.952294310388086,53.4399710786436,40.23235294117647,0.5976764705882353,0.30881288067279816,0.624147565646281,0.19118711932720187,0.2046249118602089,0.9034975138447747,0.5643059041410686,0.5230100912510481,69.29530087399452,63.31155476709709,0.4769225100161332,0.0,0.9005000000000001,0.03098039215686274,0.4690196078431373,0.5,0.0,0.8570142525516203,0.0,0.0,124.64793317296214,20,0.5,False,True,2.0639718078136613,capital,0.1,2.0
0.8,0.4,117.41344820440432,280.5726610229859,13.968417140700131,103.44503106370419,78.26372549019608,0.21736274509803924,0.6248577650266754,0.6379015632257489,0.37514223497332455,0.4205757911974747,0.8890486516214023,0.15584782586366547,0.04623480587845054,139.03038104064916,122.96477254680762,0.9413804598728414,0.0,0.9015000000000001,0.06519607843137255,0.9241176470588235,0.004999999999999999,0.005686274509803921,0.9574794938538395,0.0,114.09883275629004,129.15428974584862,20,0.0,False,False,0.1282260015339012,profitmax,0.1,2.0
0.8,0.45,112.18641358219368,286.68983043824784,14.403987870284798,97.78242571190889,74.22450980392156,0.2577549019607843,0.6207905232396373,0.64010523962905,0.3792094767603626,0.44855720653847636,0.8849240380181562,0.19734530490947225,0.062270941732829564,139.80301751271418,119.85532635381821,0.913796387760683,0.0,0.9,0.13029411764705884,0.8525490196078431,0.0,0.01715686274509804,0.9787926780926822,0.0,108.39898359180911,127.47217608465508,20,0.0,False,False,0.1700133900694841,profitmax,0.1,2.0
0.8,0.5,107.81697965529717,286.09987474074956,14.355019622811081,93.46196003248609,71.48627450980392,0.2851372549019608,0.622841072493118,0.6422186629455715,0.377158927506882,0.4655183236077759,0.8829957627623299,0.22672022053225746,0.06910850310338525,139.53455515033272,116.15632402480382,0.9000857928197614,0.0,0.9003725490196078,0.12784313725490196,0.8482352941176471,0.0,0.02392156862745098,0.9984691881836646,0.0,104.90566359951801,124.23983239433022,20,0.0,False,False,0.17932396971818068,profitmax,0.1,2.0
0.8,0.55,134.28315332983505,424.5658171817944,21.209123123123554,113.0740302067115,79.92450980392157,0.20075490196078433,0.6291113939753632,0.6532564364806714,0.3708886060246369,0.3807624431050015,0.8888200488523668,0.16514519586217236,0.05695865807912244,158.04397598937913,141.7160856748751,0.8902906818916388,0.0,0.9006078431372548,0.19107843137254904,0.7026470588235294,0.004999999999999999,0.10127450980392157,1.0880282049208552,0.0,99.46058083696214,186.45781685452098,20,0.0,False,False,0.6478641129603991,profitmax,0.1,2.0
0.8,0.6,204.94891830869074,874.6891084036599,43.736163604482016,161.2127547042087,100.0,0.0,0.6083831165355816,0.6731188026203969,0.3916168834644185,0.20532664202704104,0.903386062268986,0.00010397621006220337,0.00010397621006220337,204.9702393435412,204.9702393435412,0.8050017814411043,0.0,0.9,0.7600980392156862,0.0,0.0,0.23990196078431372,1.246860091631139,0.0,203.37757365055896,206.23218640903974,20,0.0,False,False,0.013928410952534094,demand,0.1,2.0
0.8,0.65,128.66512814548815,718.6597643071013,35.917339435634055,92.74778870985412,55.977450980392156,0.44022549019607843,0.37154122415238383,0.6240599500963048,0.6284587758476161,0.6669261948196794,0.9093172489332314,0.3322157328902277,0.3322157328902277,192.66408523920904,192.66408523920904,0.3515818572744608,0.0,0.9,1.0,0.0,0.0,0.0,0.8540692725071667,0.0,125.10535831202593,133.89905447719795,20,0.0,False,False,0.06834560608550086,demand,0.1,2.0
0.9,0.35,0.0,6.8260317135897336e-18,0.0,0.0,0.0,1.0,0.0,0.63973517654525,0.0,0.0,0.9130218535087821,1.0,1.0,3.629414437013639e-14,4.4679111468465915e-18,0.0,0.0,0.9005000000000001,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,20,1.0,True,False,,collapsed,0.1,2.0
0.9,0.4,105.49835458456432,231.28461172535822,11.547618962446851,93.95073562211746,72.98627450980392,0.2701372549019608,0.6326743870087053,0.6503339478829726,0.36438443652070646,0.4510151698089131,0.8897142342867486,0.20161347445447136,0.06258664197204919,129.06459721554316,110.89667654863058,0.902510766449136,0.0,0.9013137254901962,0.06725490196078432,0.9126470588235295,0.014999999999999996,0.005098039215686275,0.931409332850776,0.0,12.757992761536459,126.03713235264323,20,0.0,False,False,1.073752666922455,profitmax,0.1,2.0
0.9,0.45,104.37407239834127,275.1722959699869,13.73837885952508,90.63569353881618,67.68235294117648,0.3231764705882353,0.5857904941411884,0.6502293138429605,0.4142095058588115,0.5103218816051505,0.8933466955657012,0.24398137114171461,0.13734338871479404,138.61959268479868,123.42323822204803,0.7906207755242638,0.0,0.9039901960784313,0.33372549019607844,0.6263725490196078,0.029999999999999992,0.009901960784313726,0.9333172730700305,0.0,96.79252402418945,112.00652089853617,20,0.0,False,False,0.14576413974040264,profitmax,0.1,2.0
0.9,0.5,105.51373109440752,360.4017940057478,18.08624362600059,87.42748746840692,60.13039215686274,0.39869607843137256,0.5053505572626826,0.6479806397042176,0.49464944273731737,0.5957388297274295,0.9021544076706369,0.29935699634401913,0.2353020486321577,151.17009005798766,142.04938706221586,0.6032220550670357,0.0,0.9039999999999999,0.6265686274509804,0.325,0.039999999999999994,0.008431372549019609,0.9007213606525581,0.0,97.41944023974538,124.93008904150639,20,0.0,False,False,0.26073050887704924,demand,0.1,2.0
0.9,0.55,98.42324584014652,305.2760108607614,15.182693073275766,83.24055276687076,61.28235294117646,0.3871764705882353,0.5616916920873745,0.6512354516348347,0.4383083079126256,0.5593704571365572,0.8905022271631535,0.30519829063258574,0.1720743334167091,142.63516037448431,123.61600919481721,0.7257630659304984,0.0,0.9029999999999999,0.36049019607843136,0.5900980392156863,0.029999999999999992,0.019411764705882358,0.9544339232154846,0.0,91.48689163718198,121.20231082905873,20,0.0,False,False,0.3019146436212727,profitmax,0.1,2.0
0.9,0.6,123.81979680314528,629.5744549044332,31.46717874278334,92.35261806036192,55.44117647058823,0.4455882352941177,0.381885340396622,0.6449356158329105,0.618114659603378,0.6713875047119101,0.9100428082744119,0.32934056158841907,0.32934056158841907,184.61431191611868,184.61431191611868,0.3539982571209057,0.0,0.9,1.0,0.0,0.0,0.0,0.8530681868222828,0.0,120.94130005010615,126.59109817903278,20,0.0,False,False,0.045629198842160566,demand,0.1,2.0
0.9,0.65,126.5919100214679,697.9863257981629,34.94634741399777,91.64556260747015,54.61666666666666,0.4538333333333333,0.3672807446815659,0.6448157899963554,0.632719255318434,0.6776258285574117,0.9096085712178625,0.33723512349299817,0.33723512349299817,190.99971570424472,190.99971570424472,0.3255171927899404,0.0,0.9,1.0,0.0,0.0,0.0,0.8514831306311056,0.0,124.12730766805011,130.42588068773978,20,0.0,False,False,0.04975494104340108,demand,0.1,2.0
1.0,0.35,0.0,4.3381645693823774e-33,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.911677244324008,1.0,1.0,1.1259975863995864e-10,3.2235839549211464e-33,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,0.0,0.0,20,1.0,True,False,,collapsed,0.1,2.0
1.0,0.4,97.78516530288138,192.15161157558248,9.67058266048363,88.11458264239775,70.42254901960784,0.29577450980392156,0.620392212453887,0.6666666666666666,0.32960778754611303,0.4171890289701934,0.8909521298710334,0.2268941630653111,0.09300450166216417,119.98166080490526,102.3756291311043,0.8705700300618556,0.0,0.9049999999999999,0.05,0.9489215686274509,0.0,0.0010784313725490195,0.9092205055895853,0.0,0.0,114.15897470422838,20,0.05,False,True,1.1674467630200398,profitmax,0.1,2.0
1.0,0.45,97.4839014648185,256.2994939676622,12.666441202653505,84.81746026216499,63.08627450980392,0.3691372549019608,0.5716960825330534,0.6666666666666666,0.4283039174669466,0.5500048697638328,0.9002555184526363,0.27970079054455343,0.1856959796985678,136.0695226392832,123.32369523737233,0.6697770387446595,0.0,0.9089999999999998,0.4669607843137255,0.5292156862745098,0.0,0.003823529411764706,0.9064932875470966,0.0,91.63359092876094,101.57669230598178,20,0.0,False,False,0.10199736805578367,profitmax,0.1,2.0
1.0,0.5,95.63851578491416,264.26470459816113,13.371049563462156,82.267466221452,61.59411764705883,0.3840588235294118,0.568347222023818,0.6666666666666666,0.43165277797618196,0.5550922984665674,0.899389667620677,0.2990723936488472,0.19424745921373476,137.2800774084024,122.8881266464529,0.6605772743286253,0.0,0.9089999999999998,0.4758823529411765,0.518235294117647,0.0,0.0058823529411764705,0.9169804148800965,0.0,89.89661393406242,126.90867691286405,20,0.0,False,False,0.3869995542594969,profitmax,0.1,2.0
1.0,0.55,91.41813920145852,295.169907730929,14.689874143686215,76.7282650577723,55.338235294117645,0.4466176470588235,0.5261879531032101,0.6666666666666666,0.47381204689678985,0.6118062960619735,0.9020789492654219,0.3502621822915357,0.2559783253524789,141.98651295126982,128.99128576273637,0.5683033080358955,0.0,0.9089999999999998,0.5572549019607843,0.4340196078431372,0.0,0.008725490196078432,0.9054425842569838,0.0,86.77744916943273,96.05403311431884,20,0.0,False,False,0.10147421535723089,demand,0.1,2.0
1.0,0.6,122.68527898632426,614.4700105738935,30.703815474683147,91.98146351164111,54.85392156862745,0.4514607843137255,0.3808354537004903,0.6666666666666666,0.6191645462995097,0.6761299254730233,0.9097200722259855,0.3301926890867642,0.3301926890867642,183.15242574631503,183.15242574631503,0.32612451023022665,0.0,0.9,1.0,0.0,0.0,0.0,0.8519125176797093,0.0,119.32191542634456,127.54317993125174,20,0.0,False,False,0.0670110103904447,demand,0.1,2.0
1.0,0.65,124.66476376092696,679.7316686598658,33.97055448265135,90.69420927827562,53.41960784313726,0.4658039215686275,0.36387088560052605,0.6666666666666666,0.636129114399474,0.6871041478117669,0.9101692246511783,0.3418979481590023,0.3418979481590023,189.4154166691247,189.4154166691247,0.29771873257488407,0.0,0.9,1.0,0.0,0.0,0.0,0.8492564979737282,0.0,120.21481058499549,128.07926040649147,20,0.0,False,False,0.06308478502055202,demand,0.1,2.0
1.25,0.35,2.093733105281683e-41,1.5354629955697373e-38,6.625524690044253e-83,2.093733105281683e-41,0.0,1.0,0.0,0.7390605390906931,1.0,0.9064320676416437,0.9108584777635832,1.0,0.9987740024707878,23.47133489864256,1.7077792209151362e-38,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,6.276316436095556e-42,9.296037692236305e-41,20,1.0,True,False,4.140167639686117,collapsed,0.1,2.0
1.25,0.4,4.379790062322716,6.139190157353886,0.28803347489827336,4.091756587424442,3.5627450980392155,0.9643725490196079,0.06959748488975268,0.7380685796913429,0.9304025151102474,0.8983077330658986,0.9210617525919798,0.9575267010092388,0.9232092039879587,30.231098929068928,4.885009728088499,0.07144536505601881,0.0,0.8932941176470589,0.0,1.0,0.0,0.0,0.7911915903679574,0.0,5.6519831804160026e-36,78.07538667657954,20,0.9,False,True,17.826285179334405,profitmax,0.1,2.0
1.25,0.45,76.21864856222325,115.26250992289818,5.685531309975737,70.53311725224751,61.68333333333334,0.3831666666666667,0.6662248432179572,0.7151147036978877,0.33377515678204295,0.5055512676688521,0.8780109644257179,0.3209426208411791,0.10868016049383422,107.72606085619555,80.87262153111676,0.7611710627090744,0.0,0.9129705882352941,0.062450980392156866,0.9336274509803921,0.0,0.00392156862745098,0.9044378156969408,0.0,6.468873407062265e-12,90.1186140883031,20,0.05,False,True,1.1823696141073108,profitmax,0.1,2.0
1.25,0.5,78.70258820693797,134.87056638003224,6.69836454325691,72.00422366368107,62.402941176470584,0.3759705882352941,0.6779313136173021,0.7120925274588827,0.3220686863826979,0.5043016890322434,0.8756370195915968,0.3148421921748589,0.10582914633893115,115.01437415907928,88.98116934315047,0.7461631851044701,0.0,0.9134901960784314,0.16392156862745094,0.8249019607843138,0.0,0.011176470588235296,0.9242415051842565,0.0,74.90766992682974,85.84670027155356,20,0.0,False,False,0.13899200260048747,profitmax,0.1,2.0
1.25,0.55,79.20108338647478,163.06014785592893,8.208655940564151,70.99242744591064,59.90882352941177,0.4009117647058823,0.6475964158930279,0.7123970209872617,0.3524035841069721,0.5311636537288632,0.8774235479772182,0.33627813454345545,0.14306130147303864,119.57606700718395,95.22103262091855,0.6779511467779977,0.0,0.9139411764705881,0.24774509803921566,0.7387254901960784,0.0,0.013529411764705884,0.9240845384584301,0.0,73.3316121719806,122.17266338138585,20,0.0,False,False,0.6166715039878592,profitmax,0.1,2.0
1.25,0.6,120.43102283501575,567.65657459175,28.414961263769023,92.01606157124674,54.83039215686274,0.4516960784313725,0.3877787356973782,0.7245005259595996,0.6122212643026217,0.6766395682438306,0.9104159614463446,0.3249034549732306,0.3249034549732306,178.37593485998204,178.37593485998204,0.2601022168878492,0.0,0.9,1.0,0.0,0.0,0.0,0.8519017564448014,0.0,115.42209475839569,124.8237061649791,20,0.0,False,False,0.07806635852842612,demand,0.1,2.0
1.25,0.65,120.48159527679711,624.8109256932491,31.181672885424593,89.29992239137252,51.92745098039215,0.48072549019607846,0.36481001582324,0.7256366492434454,0.63518998417676,0.697964393430805,0.9103607393437472,0.34602284881660494,0.34602284881660494,184.21065544763127,184.21065544763127,0.2315167878905889,0.0,0.9,1.0,0.0,0.0,0.0,0.8465756136798855,0.0,113.90749726259267,124.72913086789215,20,0.0,False,False,0.0898198067550286,demand,0.1,2.0
1.5,0.35,4.3150751736438536e-42,3.516121640187333e-40,5.1263706766198255e-85,4.3150751736438536e-42,0.0,1.0,0.0,0.8193157206615386,1.0,0.9048696331247689,0.8523853579372602,1.0,0.9940466967059416,52.81050259032336,7.2482031579852545e-40,0.0,0.0,0.7825,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,2.786137265322962e-42,6.212645426173678e-42,20,1.0,True,False,0.7940784396479496,collapsed,0.1,2.0
1.5,0.4,1.832259676571705e-41,1.4930094239345795e-39,1.1288550505282122e-83,1.832259676571705e-41,0.0,1.0,0.0,0.8193157206615386,1.0,0.9075648505017148,0.8512654808185098,1.0,0.9940466967059416,52.81050259032371,3.077719353556778e-39,0.0,0.0,0.7805000000000001,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,9.970660145494219e-42,4.037724576115189e-41,20,1.0,True,False,1.6595128957130503,collapsed,0.1,2.0
1.5,0.45,1.5749402399415351e-40,1.2833337165210916e-38,9.773914063283001e-82,1.5749402399415351e-40,0.0,1.0,0.0,0.8193157206615386,1.0,0.9119645017045237,0.8546135463672183,1.0,0.9940466967059416,52.81050259032471,2.64548967547708e-38,0.0,0.0,0.7805000000000001,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,4.346716938891907e-41,4.454179099606641e-40,20,1.0,True,False,2.552165030634218,collapsed,0.1,2.0
1.5,0.5,4.6786251127274365,12.094194252923149,0.6027712485866951,4.075853864140742,2.896078431372549,0.9710392156862746,0.026552610399725684,0.8175779734445413,0.9734473896002743,0.9041319967755619,0.8739432570428454,0.9660373886133895,0.960381750484034,57.05782599669101,6.887848535821158,0.013267861140347193,0.0,0.8065,0.039999999999999994,0.96,0.0,0.0,0.790277996870304,0.0,1.1874889785675541e-39,93.57250225454874,20,0.95,False,True,20.0,profitmax,0.1,2.0
1.5,0.55,116.69367688948398,457.6431013203167,22.937450341013374,93.75622654847061,58.61764705882352,0.41382352941176476,0.41321688638086157,0.7828181061335873,0.5867831136191384,0.6391073575311645,0.9086017176739682,0.30973034168292035,0.3094326765182175,163.2352862784853,160.59476114895037,0.2188319390465856,0.0,0.8940980392156863,0.95,0.05,0.0,0.0,0.8620828646153486,0.0,8.83803599914131e-34,128.5534648175064,20,0.05,False,True,1.1016317956906472,demand,0.1,2.0
1.5,0.6,120.77413918274813,530.2000419935841,26.573376806115856,94.20076237663227,56.87156862745098,0.43128431372549014,0.40294579263977814,0.7855280929285661,0.5970542073602219,0.6618583497365724,0.9103451569799843,0.3074950208834083,0.3074950208834083,174.39665686783965,174.39665686783965,0.19297022982682505,0.0,0.9,1.0,0.0,0.0,0.0,0.8558628214674883,0.0,118.8899454997014,125.03968656012441,20,0.0,False,False,0.05091935328239098,demand,0.1,2.0
1.5,0.65,119.63814328374693,579.0877278145239,28.985369610324778,90.65277367342215,53.108823529411765,0.4689117647058823,0.37665523626128095,0.7888198713389529,0.623344763738719,0.6888129001928651,0.9108689392440826,0.33378713200329196,0.33378713200329196,179.5703509274257,179.5703509274257,0.16712171286546776,0.0,0.9018333333333333,1.0,0.0,0.0,0.0,0.8487367875644294,0.0,114.69906211848185,123.74303086285077,20,0.0,False,False,0.07559435892380291,demand,0.1,2.0
0.05,0.35,73.4294069730595,237.16371004919452,11.858185502459724,61.57122147059977,40.95,0.5905,0.38482786686955894,0.45799441316913586,0.465172133130441,0.590988682053471,0.9048064807616509,0.21072825980001028,0.18437513131884767,79.09911894093851,76.54301052094327,0.8156248686811522,0.0,0.901,0.1,0.09499999999999999,0.805,0.0,0.8003607010153957,0.0,0.0,89.86068819382938,20,0.15,False,True,1.223769766066589,capital,0.15,2.0
0.05,0.4,98.75049443100085,353.4278825115237,17.674135412611964,81.0763590183889,54.34803921568628,0.4565196078431373,0.4575944727089478,0.47484684346758776,0.5424055272910522,0.6527538265943499,0.9038725549787676,0.15953636162320567,0.1313069408401474,117.73254035337166,113.90464656170309,0.8687229546678404,0.0,0.9015000000000001,0.4637254901960784,0.06009803921568627,0.4761764705882353,0.0,0.8313954791691724,0.0,87.15645950452208,132.7881761588369,20,0.0,False,False,0.46209101956647636,capital,0.15,2.0
