sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Tax_Rate,Tax_At_Cap,Dead_Firms,TopK_Share,scenario,spread,c0,eta,benefit_replacement_rate
0.5,0.4,7,85.40559113313255,310.30229632324074,15.519514600081939,69.88607653305058,45.88235294117647,0.5411764705882354,0.449412397652567,0.5593822552449679,0.5505876023474329,0.7080591201366273,0.9112850597806691,0.3890991430505114,0.3377111267862036,139.80227834056362,128.9558549521721,0.6703383660837408,0.0,0.9,1.0,0.0,0.0,0.0,0.8365710997307797,0.0,0.0,0.0,0.0,0.3726938519741404,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,8,81.7756968591966,304.71693575630024,14.7400336702003,67.03566318899628,43.431372549019606,0.565686274509804,0.4420305941074019,0.5582046591171972,0.557969405892598,0.7243795012541815,0.9104202384158517,0.40989045648284345,0.3571276454337729,138.51244259152506,127.2496248248809,0.6518183489223272,0.0,0.9,1.0,0.0,0.0,0.0,0.8330611528663208,0.0,0.0,0.0,0.0,0.3638149000685036,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,9,86.51618594813515,320.24274993251544,15.984187446542583,70.53199850159255,45.94117647058823,0.5405882352941177,0.44424354221049994,0.5594027686689175,0.5557564577895,0.7084138110596876,0.9089044418362314,0.3903205675552373,0.35071806721350657,141.90384275176467,133.2493415098518,0.6583329096156216,0.0,0.9,1.0,0.0,0.0,0.0,0.8366324904877971,0.0,0.0,0.0,0.0,0.34765750260253336,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,10,82.90522682029322,301.699940750147,15.072926809240814,67.8323000110524,44.15686274509804,0.5584313725490196,0.4437579252198019,0.5586288580517575,0.5562420747801982,0.7197680671039933,0.9114834321617596,0.39889880216002366,0.3426674651505848,137.89901489422866,126.17860444791046,0.6720927917288125,0.0,0.9,1.0,0.0,0.0,0.0,0.834329940784018,0.0,0.0,0.0,0.0,0.355196014849631,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,11,79.51179460921686,290.0936223458313,14.09343440665895,65.41836020255792,42.84313725490196,0.5715686274509805,0.44752386182409937,0.557819272974585,0.5524761381759007,0.7235294037820141,0.905171457043425,0.4119245432448833,0.3413815541258176,135.248250008805,120.9663008094019,0.6652346390107344,0.0,0.9,0.9823529411764704,0.01764705882352941,0.0,0.0,0.8319127969130977,0.0,0.0,0.0,0.0,0.33686686220090406,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,12,82.25481236234337,288.0230839434524,14.728615506955498,67.52619685538788,44.84313725490196,0.5515686274509805,0.45487442782283144,0.5588216690764222,0.5451255721771686,0.7101423685231308,0.9062157906408888,0.3900525930249127,0.3138131645111012,134.80812489933194,119.83182458435202,0.6960375147561,0.0,0.9,0.9882352941176472,0.011764705882352943,0.0,0.0,0.8349010823773156,0.0,0.0,0.0,0.0,0.3365401109642248,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,13,83.6553290121222,302.8830340591495,14.967947054548587,68.68738195757362,45.35294117647059,0.546470588235294,0.45294774077738653,0.5591932569365555,0.5470522592226135,0.7089512155458243,0.9095750865178769,0.39469839190172273,0.3339283272148341,138.1787291102778,125.57711032897794,0.6712342141640885,0.0,0.9,1.0,0.0,0.0,0.0,0.8360105456198788,0.0,0.0,0.0,0.0,0.3750706359961335,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,14,82.37739448067946,296.95512961108477,14.765071153475256,67.61232332720418,44.450980392156865,0.5554901960784314,0.44979482682040534,0.5586541649660518,0.5502051731795947,0.7148475488539486,0.9082225264901905,0.39804697109700626,0.3330587303190773,136.8418437549485,123.58004071267402,0.6753892714489248,0.0,0.9,1.0,0.0,0.0,0.0,0.8344021458787704,0.0,0.0,0.0,0.0,0.3572618601829942,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,15,82.38223556670421,300.15139083684096,14.856586101057724,67.52564946564648,44.07843137254902,0.5592156862745099,0.44604506953445044,0.5584632066314295,0.5539549304655497,0.7191030625392432,0.9090068940487044,0.40117782788345363,0.3417178139113341,137.57832580646544,125.1700526175368,0.667838024622063,0.0,0.9,1.0,0.0,0.0,0.0,0.8338254965120707,0.0,0.0,0.0,0.0,0.3536316535531137,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,16,84.52964213898161,308.4968362368462,15.396997684153853,69.13264445482775,45.09803921568628,0.5490196078431373,0.44558765396305866,0.5589801149290017,0.5544123460369413,0.7139813427482993,0.911637676510306,0.3936757746213172,0.34307235905216327,139.4088734796931,128.68068697852522,0.6691431585525616,0.0,0.9,1.0,0.0,0.0,0.0,0.8353701751810002,0.0,0.0,0.0,0.0,0.36088018187234766,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,17,82.35471657913244,290.2865560039836,14.52701541874732,67.82770116038513,44.90196078431372,0.5509803921568627,0.45523963693754427,0.5588741832847368,0.5447603630624557,0.7142781100275676,0.9163551204077414,0.3915436628075836,0.3172971649683942,135.3485882840831,120.63259079740207,0.6907471202641686,0.0,0.9,1.0,0.0,0.0,0.0,0.8350526917284009,0.0,0.0,0.0,0.0,0.4058605421689628,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,18,83.13743341267211,311.0961950027464,15.406114710142814,67.7313187025293,43.09803921568628,0.5690196078431373,0.43145475297101377,0.5579843849792546,0.5685452470289862,0.7325545445962299,0.9164309336061208,0.40605164124375887,0.3647970991067969,139.967940504503,130.88201395775675,0.6517520217673669,0.0,0.9,1.0,0.0,0.0,0.0,0.832395790604219,0.0,0.0,0.0,0.0,0.3845770901515168,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,19,83.98356866849932,307.34233162391,15.341110481775818,68.64245818672352,44.78431372549019,0.552156862745098,0.44510383462257697,0.5587960627544367,0.5548961653774229,0.7147871217318966,0.9084966490582487,0.3965072010490337,0.3443191325451479,139.16168642932138,128.09156703812002,0.6657856204621823,0.0,0.9,1.0,0.0,0.0,0.0,0.8348194384591824,0.0,0.0,0.0,0.0,0.35344015331358786,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,0,85.02513513982949,306.85261962326,15.35105897800468,69.6740761618248,46.09803921568628,0.5390196078431372,0.4536302455778759,0.5595129936181595,0.5463697544221242,0.7059224866761183,0.9113032619139964,0.38856268135233196,0.3337074758988281,139.05071645693064,127.61909640582566,0.6829750607781209,0.0,0.9,0.9960784313725489,0.00392156862745098,0.0,0.0,0.8369649009084383,0.0,0.0,0.0,0.0,0.38220804356235094,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,1,86.0181968516276,310.3946379186164,15.519731895930853,70.49846495569676,47.0,0.5300000000000001,0.4580339411147464,0.5599540632689404,0.5419660588852535,0.6964804415691258,0.9065591747277344,0.38480402299823335,0.3303856991343277,139.8224306843616,128.45931865616356,0.6805391292067821,0.0,0.9,1.0,0.0,0.0,0.0,0.8382819938624482,0.0,0.0,0.0,0.0,0.3533023522962329,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,2,83.0644150278042,291.2034353489001,14.779826627877346,68.28458839992686,45.254901960784316,0.5474509803921568,0.45507687187919454,0.5590918268952181,0.5449231281208055,0.7114443436797809,0.9136417271219377,0.38710841082818953,0.3164936362524444,135.53236957100282,121.61167047514475,0.7060195930609722,0.0,0.9,0.8980392156862744,0.10196078431372547,0.0,0.0,0.8357071944630793,0.0,0.0,0.0,0.0,0.3814901060698526,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,3,82.35164376041514,298.15740341169595,14.789190355992176,67.56245340442298,44.509803921568626,0.5549019607843136,0.4509932928732531,0.5586712287079002,0.5490067071267469,0.7142570622062874,0.9072802815050617,0.3994898238535121,0.33774923225255027,137.13689152282652,124.354972475187,0.6791842718834987,0.0,0.9,1.0,0.0,0.0,0.0,0.8344456152322675,0.0,0.0,0.0,0.0,0.33198650185682455,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,4,82.54541948027163,298.0313371043318,14.621317431483448,67.9241020487882,44.96078431372549,0.550392156862745,0.4549268611195056,0.558943090725847,0.5450731388804945,0.7112258444360949,0.9088583981799263,0.3979150621740638,0.33400926240099277,137.10085753835398,123.96636142184778,0.6803783037362434,0.0,0.9,0.9,0.09999999999999998,0.0,0.0,0.8352585097117662,0.0,0.0,0.0,0.0,0.36327881819749874,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,5,85.13250024905538,309.55975075412186,15.477987537708445,69.65451271134692,46.0,0.54,0.45210654270803435,0.5594309709582271,0.5478934572919656,0.7054844891116311,0.9088385008501643,0.39035515574282936,0.33861802631322535,139.64277899009568,128.7191118537704,0.6763715516875509,0.0,0.9,1.0,0.0,0.0,0.0,0.8367165295585066,0.0,0.0,0.0,0.0,0.3526248574379392,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,6,80.69529573287464,284.48393258842106,14.25785700064015,66.4374387322345,43.80392156862745,0.5619607843137255,0.45233725727922514,0.5583485496810806,0.5476627427207749,0.7207580012045333,0.9131142809320466,0.3977799405598066,0.32215200177960857,133.9958246992544,119.06251859288864,0.7006363273997679,0.0,0.9,0.9,0.09999999999999998,0.0,0.0,0.8334835156004445,0.0,0.0,0.0,0.0,0.3681942474487127,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,7,81.69460099870743,287.72217904239056,14.368208170228954,67.32639282847848,44.92156862745098,0.5507843137254902,0.4591976834149081,0.558900877870057,0.5408023165850919,0.7113855519462181,0.9126698981861887,0.3937618411969946,0.3181148174478861,134.75621213055138,119.80994865455861,0.6977593263211075,0.0,0.9,0.9,0.09999999999999998,0.0,0.0,0.8351320114011543,0.0,0.0,0.0,0.0,0.3667637226263292,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,8,84.82747471399362,304.23905170536983,15.266914133018139,69.56056058097548,46.05882352941177,0.5394117647058825,0.45423089897336627,0.5594362396409457,0.5457691010266337,0.7057678204533772,0.9108870553718927,0.38747935439412773,0.33012725066718274,138.4805838535198,126.63447543383685,0.6866324605319825,0.0,0.9,0.9666666666666668,0.03333333333333334,0.0,0.0,0.8367345123442624,0.0,0.0,0.0,0.0,0.36365948805788245,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,9,85.11298791113836,306.12600788392666,15.363416588021234,69.74957132311714,46.1764705882353,0.538235294117647,0.4540363037679711,0.5595069545883881,0.5459636962320289,0.7043250992941509,0.9092497595428645,0.3872319191021683,0.33174163046809113,138.89781515455425,127.36727975417018,0.6848275981082226,0.0,0.9,0.9,0.09999999999999998,0.0,0.0,0.8369445202420565,0.0,0.0,0.0,0.0,0.3510601677239337,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,10,80.69883582723638,281.4695641306285,14.265263379856055,66.43357244738034,43.8235294117647,0.5617647058823529,0.45251939135105773,0.5583453609783346,0.5474806086489423,0.7210444892712812,0.9134372959403251,0.3945350438416684,0.3158366023187635,133.26862256635206,117.97090654545171,0.707985050712722,0.0,0.9,0.8196078431372547,0.18039215686274504,0.0,0.0,0.833474923921456,0.0,0.0,0.0,0.0,0.3677862445360066,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,11,81.63623773252296,288.51872886935666,14.356788932012162,67.2794488005108,44.92156862745098,0.5507843137254903,0.459397444703593,0.5589345124930252,0.540602555296407,0.7086368162115773,0.9051345487798214,0.3950526766714036,0.3195864073344348,134.93226528817848,119.9824804764049,0.695265288379251,0.0,0.9,0.9,0.09999999999999998,0.0,0.0,0.8352359011037478,0.0,0.0,0.0,0.0,0.33633897010937513,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,12,83.74523599389502,298.0520256555723,14.96360524275541,68.7816307511396,45.80392156862745,0.5419607843137254,0.457346125849795,0.559364201048404,0.5426538741502049,0.7041277662753775,0.9060810434124716,0.38919740123460883,0.32410681288276066,137.10648584967694,123.9322491798755,0.6923380909205001,0.0,0.9,0.9627450980392157,0.03725490196078431,0.0,0.0,0.8365203304117884,0.0,0.0,0.0,0.0,0.3276582856645615,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,13,88.63900831329977,321.02089803673465,16.14515374283555,72.49385457046422,48.27450980392157,0.5172549019607844,0.45756774282627233,0.5606122266248182,0.5424322571737278,0.690108333943581,0.9098557868346799,0.37608184805232286,0.33211437874902117,142.0635752829325,132.7122844815441,0.6811977763150305,0.0,0.9,1.0,0.0,0.0,0.0,0.8402549127305882,0.0,0.0,0.0,0.0,0.3656029352447213,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,14,84.8261706000457,306.53899146692163,15.197042940607238,69.62912765943847,46.15686274509804,0.5384313725490197,0.4554380857641295,0.5595371167097558,0.5445619142358705,0.7037833728810057,0.9079868131713448,0.38967232686871905,0.33357357336713667,138.98471009203672,127.29583094930102,0.6817506586835494,0.0,0.9,0.9980392156862745,0.00196078431372549,0.0,0.0,0.8370346997909104,0.0,0.0,0.0,0.0,0.3542998199932518,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,15,87.61010471053004,314.38347138971614,15.962983650755746,71.64712105977429,47.666666666666664,0.5233333333333333,0.45668684999662773,0.5603210854004039,0.5433131500033722,0.6944209881780097,0.9095895935629725,0.37719643722789914,0.3283315583602709,140.67035080984928,130.44392520591404,0.6889915518446551,0.0,0.9,0.9941176470588236,0.005882352941176471,0.0,0.0,0.8393815450708902,0.0,0.0,0.0,0.0,0.3514215578183857,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,16,86.17897738598892,317.88825934735377,15.89441296739288,70.28456441859606,46.0,0.54,0.44661658245609304,0.5594309709582271,0.553383417543907,0.7086721099885459,0.9126659853859124,0.39058473938274163,0.34978845054973057,141.41256866245985,132.53990560279982,0.6678500644589951,0.0,0.9,1.0,0.0,0.0,0.0,0.8367165295585066,0.0,0.0,0.0,0.0,0.36350290765245424,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,17,84.9515158231443,296.1894704020015,14.809473746133122,70.1420420770112,47.0,0.5300000000000001,0.46378517592974,0.5599540632689404,0.53621482407026,0.6999087386004923,0.9171490838223463,0.3785333047621262,0.3080799180088664,136.69520261359798,122.7764853690616,0.7069630073642149,0.0,0.9,0.7999999999999998,0.19999999999999996,0.0,0.0,0.8382819938624482,0.0,0.0,0.0,0.0,0.40730076388083547,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,18,83.99005336673424,310.8666932521722,15.559019558350847,68.4310338083834,43.84313725490196,0.5615686274509805,0.43503512095943314,0.5583397176795918,0.5649648790405668,0.7281338251792596,0.9185896832916011,0.3997439135364848,0.35909881607643723,139.9232006492737,131.05145237761397,0.6705807731226165,0.0,0.9,1.0,0.0,0.0,0.0,0.8334558856411872,0.0,0.0,0.0,0.0,0.39457253040619805,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,19,85.9211292891235,311.5651327305646,15.594381692976176,70.32674759614733,46.35294117647059,0.5364705882352941,0.4517002851762302,0.5596258484857478,0.5482997148237698,0.7041034341326623,0.9095791797420925,0.38659973882353443,0.33699486290128816,140.07329961766064,129.59403285283742,0.6798486112136743,0.0,0.9,1.0,0.0,0.0,0.0,0.8372997417501712,0.0,0.0,0.0,0.0,0.3526566422363274,S2_headline,0.125,1.0,0.1,0.0
0.5,0.4,0,0.0,1.3366132861188895e-26,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9512586828099288,1.0,1.0,1.2622310894466614e-26,6.194544483396025e-27,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.6717815891831432,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,1,0.0,3.4367664295875773e-25,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9529722695980266,1.0,1.0,3.245511233236523e-25,1.5832400261389939e-25,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.599126513203954,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,2,0.0,2.628417456052226e-25,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9490732270730291,1.0,1.0,2.482146678869929e-25,1.2261755554006113e-25,0.0,0.0,0.93,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.7470183422334867,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,3,0.0,2.1701964314603482e-24,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9513505549815694,1.0,1.0,2.049425540239464e-24,1.0127654586782394e-24,0.0,0.0,0.9099999999999998,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.7480084527487612,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,4,0.0,1.4279851206797152e-24,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9554046229470091,1.0,1.0,1.3485181041578051e-24,6.599084537433924e-25,0.0,0.0,0.93,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.6105912049830775,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,5,0.0,3.529815831131661e-25,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9483355374186911,1.0,1.0,3.333382458745874e-25,1.6426220996409437e-25,0.0,0.0,0.9099999999999998,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.6978157761274144,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,6,0.0,7.348233200513207e-26,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9483234353256154,1.0,1.0,6.939305851974676e-26,3.420194768782665e-26,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.6933555604369842,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,7,0.0,1.2732225223258722e-27,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9607963405000935,1.0,1.0,1.202368005879946e-27,5.87513254963882e-28,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.7439974979821274,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,8,0.0,8.6700110379136e-24,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9626539799956,1.0,1.0,8.187527081731289e-24,4.040435002226936e-24,0.0,0.0,0.93,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.8044147943685419,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,9,0.0,9.051335175794382e-26,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9573622660905753,1.0,1.0,8.547630626255501e-26,4.2045181524572904e-26,0.0,0.0,0.9399999999999997,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.6735918611712901,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,10,0.0,1.1070755865015474e-24,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9593426571172133,1.0,1.0,1.0454671056781299e-24,5.167568860765265e-25,0.0,0.0,0.93,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.7473784262591329,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,11,0.0,1.3200259573917328e-26,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9432737242090479,1.0,1.0,1.2465668414343704e-26,6.0807862163203654e-27,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.5419221808884916,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,12,0.0,9.279777214681724e-22,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9559341626081789,1.0,1.0,8.763359922540933e-22,4.321333067315667e-22,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.7546740304070105,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,13,0.0,3.508855624252012e-24,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9506994947508944,1.0,1.0,3.313588682161814e-24,1.6042180558108777e-24,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.662329343748851,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,14,0.0,1.7075412349772247e-24,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9536528816570463,1.0,1.0,1.6125169902797809e-24,7.916043520447898e-25,0.0,0.0,0.9399999999999997,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.6645561625234799,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,15,0.0,6.7293147488844e-25,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.953052433422349,1.0,1.0,6.354830058122226e-25,3.1143199298384518e-25,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.726908313812321,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,16,0.0,4.398012810103667e-29,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9612923415686178,1.0,1.0,4.1532644919435163e-29,2.0488568693735504e-29,0.0,0.0,0.93,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.7682591665040995,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,17,0.0,5.353363092663458e-26,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9550004467685654,1.0,1.0,5.0554497690778617e-26,2.4618581139830855e-26,0.0,0.0,0.9500000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.6155337527455953,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,18,0.0,4.7623403457629403e-23,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9638127982033726,1.0,1.0,4.497317290929173e-23,2.2242106968624887e-23,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.732297209288711,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,19,0.0,3.6798196251854036e-24,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9421435298818973,1.0,1.0,3.475038578998408e-24,1.7109411103393487e-24,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.6849112470097154,S2_headline,0.15,1.0,0.1,0.0
0.5,0.4,0,0.0,5.780398322664176e-32,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9565840584133509,1.0,1.0,5.458720594823619e-32,2.699927290031318e-32,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.7025169069049113,S2_headline,0.175,1.0,0.1,0.0
0.5,0.4,1,0.0,8.635342417380141e-33,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9559303555320681,1.0,1.0,8.154787761301053e-33,4.006667341563571e-33,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.6194554448162946,S2_headline,0.175,1.0,0.1,0.0
0.5,0.4,2,0.0,5.240636760819767e-31,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9498973966872627,1.0,1.0,4.948996629542233e-31,2.4673582943090483e-31,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.7566897466138373,S2_headline,0.175,1.0,0.1,0.0
0.5,0.4,3,0.0,1.4801297492528258e-31,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9534103966372672,1.0,1.0,1.3977608971302918e-31,6.960526413325804e-32,0.0,0.0,0.9099999999999998,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.7255176959335811,S2_headline,0.175,1.0,0.1,0.0
0.5,0.4,4,0.0,4.240028641276275e-32,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9560892647852359,1.0,1.0,4.0040721027870707e-32,1.976933805496163e-32,0.0,0.0,0.93,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.6473184334372145,S2_headline,0.175,1.0,0.1,0.0
0.5,0.4,5,0.0,3.8461834398104705e-33,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9504509717749098,1.0,1.0,3.6321442887496874e-33,1.8047826452970953e-33,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.6988775656500215,S2_headline,0.175,1.0,0.1,0.0
0.5,0.4,6,0.0,1.5934936851363765e-31,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9491430778514408,1.0,1.0,1.5048161581996695e-31,7.473706225383849e-32,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.6865217755230366,S2_headline,0.175,1.0,0.1,0.0
0.5,0.4,7,0.0,1.7581202444682967e-33,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9640223228263638,1.0,1.0,1.6602812904824427e-33,8.19281989971728e-34,0.0,0.0,0.9099999999999998,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.7453796253756108,S2_headline,0.175,1.0,0.1,0.0
0.5,0.4,8,0.0,2.1068943909103654e-33,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9616824164713154,1.0,1.0,1.989646242489394e-33,9.877103379163044e-34,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.7971624131087063,S2_headline,0.175,1.0,0.1,0.0
0.5,0.4,9,0.0,3.548641944056904e-33,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9568702783330048,1.0,1.0,3.351160903172891e-33,1.6606289096183476e-33,0.0,0.0,0.9399999999999997,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.6738677383297883,S2_headline,0.175,1.0,0.1,0.0
0.5,0.4,10,0.0,6.059359537237295e-31,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9597001233304862,1.0,1.0,5.722157687242788e-31,2.8476775847081507e-31,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.7312518514094201,S2_headline,0.175,1.0,0.1,0.0
0.5,0.4,11,0.0,4.83442834122245e-33,0.0,0.0,0.0,1.0,0.0,0.542458094280905,0.0,0.0,0.9448609467795989,1.0,1.0,4.5653936073849946e-33,2.2352947838341507e-33,0.0,0.0,0.9200000000000002,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,10.0,0.5408709329450734,S2_headline,0.175,1.0,0.1,0.0
