point,viable,frac_seeds_collapsed,slope_raw,slope_raw_seed_sd,slope,slope_seed_sd,n_seeds,wage_led,wage_led_raw,chord_raw,chord,wage_led_chord,viable_chord,rho_star,rho_star_in_support,quad_coef,quad_coef_se,n_rho,Output_lo,Total_Capital_lo,Investment_lo,Unemployment_Rate_lo,Wage_Share_lo,Profit_Share_lo,Average_Utilization_lo,Capitalist_Consumption_lo,Tax_Rate_lo,Consumption_lo,Employment_lo,Wage_Rate_lo,Money_Buffer_lo,Output_hi,Total_Capital_hi,Investment_hi,Unemployment_Rate_hi,Wage_Share_hi,Profit_Share_hi,Average_Utilization_hi,Capitalist_Consumption_hi,Tax_Rate_hi,Consumption_hi,Employment_hi,Wage_Rate_hi,Money_Buffer_hi
132,1.0,0.0,58.95387734512426,25.535250615936196,58.95387734512426,25.535250615936196,3,0.0,0.0,54.09990278960154,54.09990278960154,0.0,1.0,-0.066136696984052,0.0,52.06682207600799,7.886782862295881,4,69.59643427437052,384.60738674257095,11.572885037287799,0.697516339869281,0.37234291029601985,0.6276570897039803,0.45296095147197746,28.443737941096856,0.30000000000000004,58.02354923708273,30.248366013071898,0.8567828676433223,0.0,80.41641483229084,674.9006635435969,20.115249716138734,0.6682352941176468,0.354227631933161,0.6457723680668389,0.2983261807054045,28.273543090552966,0.30000000000000004,60.301165116152085,33.1764705882353,0.8586046157884519,0.0
133,0.0,1.0,322.3140134338594,7.817071868207258,,,3,,0.0,488.14405908935214,,,0.0,0.5761634904280987,1.0,-2115.9351522769534,1023.3022884970715,4,0.0,5.890382708831358e-58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,97.62881181787047,382.8294885702674,26.77210034180035,0.5394771241830066,0.4093386064198051,0.5906613935801949,0.641339181788001,29.10103354670643,0.26444022086519786,70.85671147607012,46.052287581699346,0.8678437983361866,0.0
134,0.0,1.0,322.8977931026698,9.08773952276037,,,3,,0.0,490.2714036111547,,,0.0,0.5759492968296996,1.0,-2125.7457710681024,1010.7243396255438,4,0.0,5.920450600360857e-58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,98.05428072223098,386.3606704456308,26.994499026918124,0.5381699346405228,0.4087726956704316,0.5912273043295683,0.638309240473145,29.21378141612421,0.2631459445415576,71.05978169531285,46.183006535947705,0.8679595488324834,0.0
135,0.0,1.0,315.61136984887725,6.388203696645433,,,3,,0.0,476.4657978401985,,,0.0,0.577117807762469,1.0,-2046.2937096254595,978.8374819484834,4,0.0,2.653795078305765e-57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,95.29315956803971,384.0409571658494,26.834986242693248,0.5544444444444444,0.38530336247466357,0.6146966375253364,0.6103904580028181,29.302923906004732,0.2670771823631301,68.45817332534646,44.55555555555555,0.8240815938864833,0.0
136,0.0,1.0,315.61136984887725,6.388203696645433,,,3,,0.0,476.4657978401985,,,0.0,0.577117807762469,1.0,-2046.2937096254595,978.8374819484834,4,0.0,2.653795078305765e-57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,95.29315956803971,384.0409571658494,26.834986242693248,0.5544444444444444,0.38530336247466357,0.6146966375253364,0.6103904580028181,29.302923906004732,0.2670771823631301,68.45817332534646,44.55555555555555,0.8240815938864833,0.0
137,0.0,1.0,285.6293788400432,3.3772394539624275,,,3,,0.0,454.9941954617995,,,0.0,0.5668246868800697,1.0,-2137.15463682348,991.7106167361119,4,0.0,2.793177368156962e-57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,90.99883909235992,316.8258319733222,22.23227314136256,0.5513071895424836,0.4065625314264931,0.5934374685735069,0.7070588287794862,29.43377958172925,0.2645978169552183,68.76656595099736,44.86928104575163,0.8246444047104103,0.0
138,0.0,1.0,284.6211150441049,3.0704799639254308,,,3,,0.0,455.2120235291724,,,0.0,0.5661785524135073,1.0,-2150.4029981321864,993.9186056825602,4,0.0,2.183048114142797e-57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,91.0424047058345,316.96414191304825,22.22157731310673,0.5509803921568627,0.4066507778373151,0.5933492221626849,0.706927164757121,29.47136926658308,0.2642692089310157,68.8208273927278,44.90196078431373,0.8246756115300996,0.0
139,0.0,1.0,284.6211150441049,3.0704799639254308,,,3,,0.0,455.2120235291724,,,0.0,0.5661785524135073,1.0,-2150.4029981321864,993.9186056825602,4,0.0,2.183048114142797e-57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,91.0424047058345,316.96414191304825,22.22157731310673,0.5509803921568627,0.4066507778373151,0.5933492221626849,0.706927164757121,29.47136926658308,0.2642692089310157,68.8208273927278,44.90196078431373,0.8246756115300996,0.0
140,0.0,1.0,341.48765366057677,2.4048838976552442,,,3,,0.0,551.8608964076744,,,0.0,0.5643263475599861,1.0,-2654.337348643501,1231.1900324877056,4,0.0,2.6569587781073484e-57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,110.37217928153494,386.4685885996029,27.014247081904752,0.4575816993464052,0.41416866714718065,0.5858313328528194,0.709073877593868,37.53022650896657,0.18511780249526508,83.35793219963017,54.24183006535947,0.8428088068835046,0.0
141,0.0,1.0,205.5573713635997,12.560771836324683,,,3,,0.0,333.461349699204,,,0.0,0.5679675002685604,1.0,-1512.1739842673103,521.3039211177315,4,0.0,4.4048813889453624e-58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,66.69226993984081,231.913683794915,16.250827024583522,0.670392156862745,0.3982078884303666,0.6017921115696334,0.7021910991352515,22.375461900255953,0.30000000000000004,50.44144291525729,32.96078431372549,0.8060334387659013,0.0
142,0.0,1.0,284.7421310018189,45.46894362288069,,,3,,0.0,412.93065257960785,,,0.0,0.612741062783778,1.0,-1262.8146478800559,42.64308618902969,4,0.0,1.5538991700075825e-58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,82.58613051592161,274.3304825860285,19.11055010053584,0.5055555555555555,0.4987029103146369,0.5012970896853631,0.7954871917239746,22.464392882618842,0.26565123692982423,63.475580415385764,49.44444444444445,0.8331125754604923,0.0
143,0.0,1.0,283.45625396053634,45.95514990456949,,,3,,0.0,413.9878068495554,,,0.0,0.6097374547828213,1.0,-1291.5200854690238,30.84754926944665,4,0.0,1.4377561499952018e-58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,82.7975613699111,272.8426534865818,19.172687425491475,0.5020915032679739,0.5011897060073741,0.49881029399262594,0.8028063207846344,22.437768259296988,0.2635757238943321,63.624873944419626,49.790849673202615,0.833679523171995,0.0
144,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,3.594872737818287e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355383687469126,0.0,0.0,1.5173856369319306e-77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355383687469126,0.0
145,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,3.647492482492685e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355383687469126,0.0,0.0,1.7240649371849574e-77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355383687469126,0.0
146,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,3.4442112237098825e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355383687469126,0.0,0.0,1.5458148471860946e-77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355383687469126,0.0
147,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,3.2451348791544485e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045539822642084,0.0,0.0,1.2424862925506577e-77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045539822642084,0.0
148,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,2.762828394382729e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045539822642084,0.0,0.0,7.659834500670811e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045539822642084,0.0
149,0.0,1.0,548.8002207414829,3.5899698270564966,,,3,,0.0,660.7358640678254,,,0.0,-1.1291697897136352,0.0,168.42941239351066,2879.576691350945,4,0.0,7.172372485482758e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045539822642084,0.0,132.14717281356513,414.4956018428132,37.35744558942699,0.37751633986928107,0.4110062490318723,0.5889937509681277,0.7731504045533452,49.86838372586431,0.13912235515327107,94.78972722413816,62.248366013071895,0.872632210598638,0.0
150,0.0,1.0,548.8061939595968,3.12580252582647,,,3,,0.0,660.1473089372836,,,0.0,-1.0916386137744873,0.0,172.40289008134644,2875.1675995467053,4,0.0,7.171929989800036e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045539822642084,0.0,132.02946178745674,414.3265246624414,37.31045387799148,0.37823529411764706,0.4108546565659374,0.5891453434340627,0.7727376730602459,49.83772987685288,0.13948061315524155,94.71900790946529,62.1764705882353,0.8725477155549978,0.0
151,0.0,1.0,614.0147475947443,5.559594737435584,,,3,,0.0,696.1308513649128,,,0.0,-0.14508565847803134,0.0,475.9172208567126,2900.355158273745,4,0.0,6.434889720211535e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045539822642084,0.0,139.2261702729826,496.8334511661921,44.73764440679869,0.3818300653594771,0.387044555632307,0.6129554443676931,0.6792810140769813,49.864348145916644,0.14096047018464147,94.48852586618393,61.816993464052295,0.8717297195381751,0.0
152,1.0,0.0,161.07992128049094,5.866315305322908,161.07992128049094,5.866315305322908,3,0.0,0.0,152.80148895180992,152.80148895180992,0.0,1.0,0.016470461574570265,0.0,166.5667849424293,187.3432795844116,4,104.13181154917311,430.25130256668314,21.498001019478238,0.5601307189542485,0.356668938375937,0.643331061624063,0.579348322977936,48.097086474343826,0.22898626199033556,82.63381052969488,43.98692810457516,0.84437891389724,0.0,134.6921093395351,936.9070872308131,46.97172687429844,0.48470588235294115,0.32694992673532985,0.6730500732646701,0.34573515030791807,49.29735702615784,0.18891723559401855,87.72038246523665,51.529411764705884,0.8546101904664649,0.0
153,1.0,0.0,161.07992128049094,5.866315305322908,161.07992128049094,5.866315305322908,3,0.0,0.0,152.80148895180992,152.80148895180992,0.0,1.0,0.016470461574570265,0.0,166.5667849424293,187.3432795844116,4,104.13181154917311,430.25130256668314,21.498001019478238,0.5601307189542485,0.356668938375937,0.643331061624063,0.579348322977936,48.097086474343826,0.22898626199033556,82.63381052969488,43.98692810457516,0.84437891389724,0.0,134.6921093395351,936.9070872308131,46.97172687429844,0.48470588235294115,0.32694992673532985,0.6730500732646701,0.34573515030791807,49.29735702615784,0.18891723559401855,87.72038246523665,51.529411764705884,0.8546101904664649,0.0
154,1.0,0.0,212.1291582196534,9.165713758020422,212.1291582196534,9.165713758020422,3,0.0,0.0,165.80413381781253,165.80413381781253,0.0,1.0,0.27027760699277203,0.0,461.7076190151767,3.449414370855771,4,132.68772186336273,553.4645347292394,27.667826044827134,0.4411764705882352,0.3627671722087724,0.6372328277912276,0.5784352791038875,63.386197810268094,0.1447919911893172,105.01989581853559,55.88235294117647,0.8613585555392422,0.0,165.84854862692524,1131.0449579466858,56.54815892177698,0.36405228758169933,0.33561319237640647,0.6643868076235937,0.35595148651145575,62.84574517097343,0.11664460034276113,109.30038970514825,63.59477124183005,0.8752450189224592,0.0
155,1.0,0.0,187.82733428862534,5.441740163114105,187.82733428862534,5.441740163114105,3,0.0,0.0,145.24218713082428,145.24218713082428,0.0,1.0,0.2746698866480355,0.0,416.78258510255256,20.27864663900064,4,109.39858111376304,446.77818112200504,22.44016756642746,0.5359477124183006,0.35945072852315646,0.6405492714768435,0.5872372202883301,51.08941186807854,0.20903102786619301,86.95841354733558,46.40522875816993,0.8474481640850104,0.0,138.44701853992788,942.2830428109306,47.17405096645959,0.468954248366013,0.32871125669530976,0.6712887433046902,0.35377576834126384,51.823156596175146,0.1761598809992665,91.27296757346829,53.10457516339869,0.8569780679989112,0.0
156,1.0,0.0,186.24332252507637,8.502614729480156,186.24332252507637,8.502614729480156,3,0.0,0.0,145.19178943505463,145.19178943505463,0.0,1.0,0.27258461027437997,0.0,409.47827398524413,2.3189297585450652,4,109.24421886483827,448.3891258428007,22.413140620197183,0.5373202614379086,0.3588327281810029,0.641167271818997,0.5841972798102767,51.02302660139227,0.20989778713588514,86.83107824464109,46.26797385620915,0.8473450333411692,0.0,138.28257675184923,940.5713358328521,47.098474128496825,0.4695424836601307,0.32869382517724705,0.671306174822753,0.3539874885512491,51.77033570174574,0.17653224610414117,91.18410262335237,53.045751633986924,0.8568691831771776,0.0
157,1.0,0.0,186.18781062930347,6.257303816140572,186.18781062930347,6.257303816140572,3,0.0,0.0,144.94480110625997,144.94480110625997,0.0,1.0,0.2721399176936325,0.0,408.5573233028544,8.659781291459122,4,109.2208002566714,447.34065871473814,22.396530526778893,0.5371895424836602,0.35903893037971235,0.6409610696202876,0.5853907160106476,51.01568513971153,0.20976948008283133,86.82426972989249,46.28104575163399,0.8473400029265942,0.0,138.20976047792337,940.6214629677798,47.067162920619836,0.4698692810457515,0.3286531586315859,0.6713468413684142,0.3537225441610207,51.75028636329131,0.17672611760046733,91.14259755730353,53.01307189542484,0.8568390369381292,0.0
158,1.0,0.0,239.71461462145086,6.3750921051695535,239.71461462145086,6.3750921051695535,3,0.0,0.0,188.1285858864353,188.1285858864353,0.0,1.0,0.26995082888769734,0.0,521.0073426095045,11.509165443648964,4,135.6072591812559,559.8295251831163,28.02758526610924,0.42718954248366026,0.3648149616881693,0.6351850383118307,0.5851335848516417,65.03686116198243,0.13724416032119335,107.57967391514666,57.28104575163399,0.863668625518808,0.0,173.23297635854297,1181.5266737355494,59.05663011844047,0.3358169934640522,0.3378818768337975,0.6621181231662024,0.3569704464802044,65.66168679781177,0.10379235476279025,114.17634624010252,66.41830065359477,0.8812460331795696,0.0
159,1.0,0.0,239.71461462145086,6.3750921051695535,239.71461462145086,6.3750921051695535,3,0.0,0.0,188.1285858864353,188.1285858864353,0.0,1.0,0.26995082888769734,0.0,521.0073426095045,11.509165443648964,4,135.6072591812559,559.8295251831163,28.02758526610924,0.42718954248366026,0.3648149616881693,0.6351850383118307,0.5851335848516417,65.03686116198243,0.13724416032119335,107.57967391514666,57.28104575163399,0.863668625518808,0.0,173.23297635854297,1181.5266737355494,59.05663011844047,0.3358169934640522,0.3378818768337975,0.6621181231662024,0.3569704464802044,65.66168679781177,0.10379235476279025,114.17634624010252,66.41830065359477,0.8812460331795696,0.0
160,1.0,0.0,239.71461462145086,6.3750921051695535,239.71461462145086,6.3750921051695535,3,0.0,0.0,188.1285858864353,188.1285858864353,0.0,1.0,0.26995082888769734,0.0,521.0073426095045,11.509165443648964,4,135.6072591812559,559.8295251831163,28.02758526610924,0.42718954248366026,0.3648149616881693,0.6351850383118307,0.5851335848516417,65.03686116198243,0.13724416032119335,107.57967391514666,57.28104575163399,0.863668625518808,0.0,173.23297635854297,1181.5266737355494,59.05663011844047,0.3358169934640522,0.3378818768337975,0.6621181231662024,0.3569704464802044,65.66168679781177,0.10379235476279025,114.17634624010252,66.41830065359477,0.8812460331795696,0.0
161,1.0,0.0,271.6603120887716,24.263834141347495,271.6603120887716,24.263834141347495,3,0.0,0.0,188.507548279031,188.507548279031,0.0,1.0,0.3084233117846694,0.0,709.0119226391589,273.9534680770934,4,112.29486819295174,459.97238494218215,23.05991593344399,0.5243790849673203,0.3595631923064258,0.6404368076935741,0.585844486811438,65.84963786303351,0.0,89.23495225950774,47.56209150326797,0.849011737016305,0.0,149.99637784875793,1021.9576078879721,51.031240131052634,0.42483660130718964,0.33132212505330105,0.668677874946699,0.3544168676619146,66.54859978176314,0.0,98.9651377177053,57.51633986928105,0.8640510577688737,0.0
162,0.0,1.0,439.55968679293073,33.418515935947795,,,3,,0.0,0.0,,,0.0,0.4399999999999985,1.0,3662.997389940968,1638.142233062506,4,0.0,1.28730433532713e-59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355383687469126,0.0,0.0,4.1552331749948904e-58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355383687469126,0.0
163,0.0,1.0,144.91454280754596,250.9993508982846,,,3,,0.0,0.0,,,0.0,0.44000000000000006,1.0,1207.621190062856,540.064614409953,4,0.0,1.1062388265986583e-59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355383687469126,0.0,0.0,6.856543964121139e-59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355383687469126,0.0
