sigma,rho,Y,K,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Tax_Rate,Tax_At_Cap,Y_seed_min,Y_seed_max,n_seeds,frac_seeds_collapsed,collapsed,mixed_basin,Y_band_rel,binding,c0,eta,rr
1.0,0.6,77.75049720697588,161.73613158958904,8.137709064505875,69.61278814247001,61.50686274509805,0.3849313725490196,0.6570440453174848,0.6666666666666666,0.34295595468251516,0.5159475142414286,0.8729520521540344,0.3376926533475695,0.10180731505064507,117.26998278578867,85.31147022578725,0.7996268993488341,0.0,0.9094999999999999,0.10411764705882354,0.8778431372549018,0.0,0.01803921568627451,0.9789921053664725,0.0,0.0,0.0,75.38708056150547,82.51200613569162,20,0.0,False,False,0.09163832811537174,profitmax,2.0,0.15,0.0
1.0,0.65,75.14383791274341,160.67398845547828,7.9009100127894785,67.24292789995391,60.2813725490196,0.3971862745098039,0.6574966545004713,0.6666666666666666,0.34250334549952866,0.521710322664011,0.86995728156556,0.35855707090998756,0.1137259257273513,117.01996977692401,83.28769194300608,0.7882591687051288,0.0,0.9089999999999998,0.11019607843137255,0.8671568627450981,0.0,0.022647058823529416,1.0004250093389693,0.0,0.0,0.0,72.98836507274117,80.52013484258887,20,0.0,False,False,0.10023136931858001,profitmax,2.0,0.15,0.0
1.25,0.35,2.8077094797487953e-43,2.059065693516189e-40,2.4410681670523943e-87,2.8077094797487953e-43,0.0,1.0,0.0,0.7515936679106009,1.0,0.9036112413642847,0.8680167452403085,1.0,0.9990420880035952,23.471334666204235,2.931072468334029e-40,0.0,0.0,0.808,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,0.0,0.0,1.5329294343612464e-43,4.8932247042839006e-43,20,1.0,True,False,1.1968101736164307,collapsed,2.0,0.15,0.0
1.25,0.4,3.185545561157951e-42,2.336156082893579e-39,1.2245770526331217e-84,3.185545561157951e-42,0.0,1.0,0.0,0.7515936679106009,1.0,0.905151378630855,0.8719386957540876,1.0,0.9990420880035952,23.47133474767876,3.325509622088513e-39,0.0,0.0,0.8080000000000002,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,0.0,0.0,4.7697875813831915e-43,2.318562169421562e-41,20,1.0,True,False,7.128651121167035,collapsed,2.0,0.15,0.0
1.25,0.45,3.5558797193634964e-35,2.607744851531586e-32,5.924345418025602e-70,3.5558797193634964e-35,0.0,1.0,0.0,0.7515936679106009,1.0,0.9072357429735327,0.8589581336077791,1.0,0.9990420880035952,23.47133618320371,3.712115238883705e-32,0.0,0.0,0.789,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,0.0,0.0,2.4910618120459586e-42,6.993033095741974e-34,20,1.0,True,False,19.666112531171642,collapsed,2.0,0.15,0.0
1.25,0.5,7.899520605162948,11.882599624512316,0.649366834189134,7.250153770973813,6.312745098039216,0.9368725490196079,0.0687096332637194,0.7486191385123806,0.9312903667362805,0.8705702180522765,0.8672591089730075,0.9291249148791534,0.9112252152366576,32.196717125889194,9.152259839093562,0.08424130781238696,0.0,0.8036176470588234,0.023235294117647055,0.976764705882353,0.0,0.0,0.7485986840867099,0.0,0.0,0.0,1.086102691747972e-40,91.4843539229797,20,0.9,False,True,11.581000733536614,profitmax,2.0,0.15,0.0
1.25,0.55,64.19937300440651,122.62981564197298,6.075708126461303,58.12366487794522,48.54117647058824,0.5145882352941177,0.5854001683586991,0.728642371120439,0.4145998316413008,0.5988388584221415,0.8837344726263255,0.4255442344107393,0.2715613648811771,107.88953717458571,89.32196927657787,0.5108953809295809,0.0,0.9110882352941176,0.3108823529411765,0.6887254901960784,0.0,0.000392156862745098,0.8386327510338468,0.0,0.0,0.0,8.605192180460116e-34,93.05087275519793,20,0.05,False,True,1.4494046966597496,profitmax,2.0,0.15,0.0
1.25,0.6,73.39983105139684,206.5640734613079,10.36937485197278,63.030456199424066,46.272549019607844,0.5372745098039216,0.5151784484475319,0.7315220518162138,0.48482155155246803,0.6540843268747658,0.9130044550470917,0.4246211948852349,0.3535572576895076,127.69578532371818,119.38941614763432,0.3314583071781625,0.0,0.9207450980392157,0.5555882352941177,0.44343137254901965,0.0,0.000980392156862745,0.8253385037794928,0.0,0.0,0.0,57.25514363281259,104.2296614877321,20,0.0,False,False,0.6399812803659792,demand,2.0,0.15,0.0
1.25,0.65,80.27557496713028,297.557632526396,14.883888375564052,65.39168659156624,42.661764705882355,0.5733823529411766,0.43486403021072667,0.7354927249973939,0.5651359697892733,0.7042968342363014,0.9244500731654044,0.44230856168770527,0.42730398742921477,142.6931200023211,140.98688708286846,0.22820702157564865,0.0,0.9239019607843136,0.7106862745098039,0.28931372549019607,0.0,0.0,0.8027698317926346,0.0,0.0,0.0,59.54616657125819,115.10635039419495,20,0.0,False,False,0.6921181672717571,demand,2.0,0.15,0.0
1.5,0.35,2.8711670810860657,1.4338467353581308,0.07169234208898317,2.7994747389970827,3.0,0.97,0.23428817640107708,0.8453387650674793,0.765711823598923,0.8943111060013018,0.8741014439173357,0.9593477761037613,0.7879042234915228,58.15442478735055,4.132949387093395,0.20958589215590379,0.0,0.8305,0.009999999999999998,0.99,0.0,0.0,0.7390534232631278,0.0,0.0,0.0,2.6655618028978634e-42,9.830241732314262,20,0.7,False,True,3.42377906081168,profitmax,2.0,0.15,0.0
1.5,0.4,0.9480802490737453,0.4528391990433347,0.022641961969005142,0.9254382871047401,1.0,0.99,0.07882437722862938,0.8466726299991372,0.9211756227713707,0.90098092290486,0.861356914223508,0.9865109488461478,0.9239774162522671,54.55782094802707,1.3052730412225635,0.07279558945444335,0.0,0.8035,0.004999999999999999,0.9949999999999999,0.0,0.0,0.736710053585651,0.0,0.0,0.0,6.228798716635702e-42,9.567944339299766,20,0.9,True,True,10.09191400057901,collapsed,2.0,0.15,0.0
1.5,0.45,1.4272778206096306,0.6941855580484486,0.034709281886746254,1.3925685387228843,1.5,0.985,0.11782797112893531,0.8463391637662226,0.8821720288710647,0.9001725313227805,0.8761639041840537,0.9797312578777364,0.8892859210354338,55.45093713816622,2.0009347587618693,0.10766636219819051,0.0,0.8115,0.004999999999999999,0.9949999999999999,0.0,0.0,0.7372958960050202,0.0,0.0,0.0,2.2386036076163174e-41,9.711791681125124,20,0.85,False,True,6.804415749259625,profitmax,2.0,0.15,0.0
1.5,0.5,18.655734251252856,9.742220564401329,0.48711102824850716,18.168623223004346,19.3,0.807,0.48454782319491774,0.832723713905531,0.5154521768050823,0.7583063709414865,0.8397653236562161,0.7697160762090698,0.4472468925573897,69.65213784060049,20.37922724568964,0.5513188877316202,0.0,0.7444999999999999,0.0,1.0,0.0,0.0,0.7620644081736099,0.0,0.0,0.0,2.470334474670433e-39,33.6843019736444,20,0.4,False,True,1.8055736386458376,profitmax,2.0,0.15,0.0
1.5,0.55,44.00079471491874,47.67500123921389,2.4999427055456342,41.500852009373105,39.061764705882354,0.6093823529411765,0.7187786961583229,0.8148080795138888,0.2812213038416771,0.6319825472523941,0.8587567841613076,0.5361056930220826,0.28507518021643635,93.15814088214674,67.05762724128029,0.5075160271838485,0.0,0.816078431372549,0.2384313725490196,0.7615686274509804,0.0,0.0,0.7965310166567077,0.0,0.0,0.0,25.809617394961148,94.97351757176169,20,0.0,False,False,1.5718784313991059,profitmax,2.0,0.15,0.0
1.5,0.6,57.73888332761669,129.51085975499535,6.467252591616839,51.27163073599985,39.956862745098036,0.6004313725490196,0.5743431014311012,0.8135265812331562,0.42565689856889877,0.6874165095902878,0.908233288173065,0.5038951597170798,0.44359077662069846,113.21751260591616,106.83293986311767,0.21975832302032705,0.0,0.9090196078431372,0.5143137254901962,0.4851960784313725,0.0,0.0004901960784313725,0.7997415468292497,0.0,0.0,0.0,32.34503156123375,115.62078096139169,20,0.0,False,False,1.4422819528331072,demand,2.0,0.15,0.0
1.5,0.65,116.69576389652721,559.8265056949294,28.093688435434494,88.60207546109271,52.10294117647059,0.47897058823529404,0.366701204831707,0.8017503838844572,0.633298795168293,0.7009077004429615,0.9107611348107305,0.34279241689778017,0.34279241689778017,177.5538952266926,177.5538952266926,0.139769849136811,0.0,0.9000196078431373,1.0,0.0,0.0,0.0,0.8216079038632197,0.0,0.0,0.0,113.6192418547305,121.18754962718972,20,0.0,False,False,0.06485503431958295,demand,2.0,0.15,0.0
0.05,0.35,0.0,2.751045714618918e-41,0.0,0.0,0.0,1.0,0.0,0.42269404436674396,0.0,0.0,0.7412954665295513,1.0,1.0,9.175321624153092e-42,9.058264025587644e-42,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7355383687469126,0.0,0.0,0.0,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.15,0.5
0.05,0.4,0.0,7.776632227387237e-40,0.0,0.0,0.0,1.0,0.0,0.42269404436674396,0.0,0.0,0.7420235857764398,1.0,1.0,2.5936719793446215e-40,2.560582238646122e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7355383687469126,0.0,0.0,0.0,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.15,0.5
0.05,0.45,90.21205669979867,305.2435253661989,15.26126644460912,74.95079025518955,49.83039215686274,0.5016960784313725,0.4505805315663752,0.4663553825708709,0.5494194684336248,0.36128049054191225,0.8739797926148348,0.11380625902272412,0.08402620021303206,101.80510983998326,98.49524201345363,0.9159731255431588,0.0,0.9,0.029999999999999992,0.009999999999999998,0.96,0.0,0.8157237396915009,0.0,0.27304638139653126,0.0,88.093142859731,90.68877253684597,20,0.0,False,False,0.028772536311332805,capital,2.0,0.15,0.5
0.05,0.5,159.33071309802125,530.8185653674225,26.53713058227378,132.79358251574746,88.24117647058823,0.11758823529411766,0.6105050357971298,0.6207170691133992,0.3894949642028703,0.2458747102712077,0.8890137295680368,0.05669810291122165,0.051936329580666976,167.7730400485832,167.1515248565769,0.9439870323775335,0.0,0.9,0.10049019607843135,0.25656862745098036,0.6429411764705882,0.0,1.1025491584782752,0.0,0.05818360111351052,0.0,90.8490581357836,171.74160084807517,20,0.0,False,False,0.5077021318703694,capital,2.0,0.15,0.5
0.05,0.55,173.36294495078505,575.6326385162472,28.7816319258124,144.58131302497264,96.0,0.040000000000000036,0.6601029224398204,0.6687019351894874,0.3398970775601796,0.20051441667563932,0.88638155225652,0.03205613175753057,0.03205613175753057,179.1045771163334,179.1045771163334,0.9570936099801897,0.0,0.9,0.03499999999999999,0.255,0.71,0.0,1.192055109430317,0.0,0.016489754211409153,0.0,173.05401081434002,173.6946872605805,20,0.0,False,False,0.0036955789279097015,capital,2.0,0.15,0.5
0.05,0.6,173.7258445534083,576.3085499746327,28.795853467141438,144.92999108626688,96.31666666666668,0.036833333333333364,0.6774841741683826,0.6846483352797155,0.32251582583161736,0.18187032710146878,0.8799200773855356,0.029697328398572108,0.026866287683657453,179.04435421657155,178.52216015699332,0.9609892032498019,0.0,0.9,0.004901960784313726,0.09598039215686274,0.8963725490196077,0.0027450980392156863,1.2220992635663857,0.0,0.01609556690664512,0.0,169.1040063447507,174.46630375343457,20,0.0,False,False,0.030866434539251,capital,2.0,0.15,0.5
0.05,0.65,172.86680209758748,581.910958303959,29.12257554269184,143.74422655489565,95.67941176470588,0.04320588235294119,0.6898433507979258,0.6977569548946698,0.3101566492020743,0.18263250326919592,0.8773348435094288,0.0366559342890488,0.029558796408544023,179.44456110779265,178.08737513996613,0.9501383017091893,0.0,0.9,0.0,0.126078431372549,0.8739215686274509,0.0,1.2470681862308335,0.0,0.022189340614779774,0.0,169.11922405826994,175.7409515768031,20,0.0,False,False,0.038305374069423914,capital,2.0,0.15,0.5
0.3,0.35,0.0,1.3007722792597977e-39,0.0,0.0,0.0,1.0,0.0,0.4765412508143509,0.0,0.0,0.7386030753191719,1.0,1.0,6.556825945683914e-40,5.087431995410192e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7355383687469126,0.0,0.0,0.0,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.15,0.5
0.3,0.4,156.26524411352327,478.83250028657494,23.935474368950974,132.3297697445723,89.50686274509805,0.1049313725490196,0.5960342085661778,0.6077879982923909,0.4039657914338222,0.29054790406235487,0.8992300840993964,0.06567327920145984,0.03221897135615594,167.24698368111132,161.49369166700723,0.9674285192787565,0.0,0.9005000000000001,0.1534313725490196,0.8415686274509804,0.004999999999999999,0.0,1.0416009192394247,0.0,0.0426822440301344,0.0,152.57161822831966,159.6270668003027,20,0.0,False,False,0.04515046587619587,profitmax,2.0,0.15,0.5
0.3,0.45,158.0085879118008,499.1688796825395,25.058813132569988,132.9497747792308,89.73823529411764,0.10261764705882355,0.6165552428848095,0.6274611582779127,0.38344475711519055,0.26193094763333086,0.896495989829514,0.07110551811888428,0.03391214064761296,170.00984293318453,163.4621742082656,0.9611923271374929,0.0,0.9,0.09725490196078432,0.8998039215686274,0.0,0.0029411764705882357,1.0920027837954114,0.0,0.05187389428292423,0.0,149.37052194737439,166.94681960847325,20,0.0,False,False,0.11123634413409113,profitmax,2.0,0.15,0.5
0.3,0.5,147.74795466443982,481.7045665390357,24.107025080509864,123.64092958392993,84.61666666666666,0.15383333333333335,0.6239495330059162,0.633400084436406,0.37605046699408384,0.25050945841063776,0.8936205166793909,0.11830978481102963,0.04147457067400879,167.52033282583923,153.94795291257384,0.943739240103875,0.0,0.9,0.1281372549019608,0.8578431372549019,0.0,0.014019607843137254,1.1116848429432629,0.0,0.10092177363485748,0.0,142.29384354879898,172.63872152524976,20,0.0,False,False,0.20538272793940907,profitmax,2.0,0.15,0.5
0.3,0.55,142.82442726861152,476.0024479596908,23.63843826299664,119.18598900561487,82.39411764705883,0.17605882352941177,0.6345734916514185,0.6410300782245748,0.3654265083485815,0.23462777172669352,0.8915355743683875,0.14351228717054845,0.045430511916936304,166.78301167184998,149.40008627182206,0.9350099841988525,0.0,0.9,0.10705882352941176,0.8649019607843137,0.0,0.02803921568627451,1.1336843156186565,0.0,0.13091865644917344,0.0,140.49956396791356,147.42672961147557,20,0.0,False,False,0.04850126673733483,profitmax,2.0,0.15,0.5
0.3,0.6,141.02800736866433,478.28025842059515,23.895187855227817,117.13281951343652,81.56764705882354,0.18432352941176472,0.6454022678299032,0.6492949445292364,0.3545977321700969,0.2229869990071795,0.8913308269146066,0.1558947643583598,0.044492192780184334,167.12431058627803,147.4552016470504,0.931997144670816,0.0,0.9001470588235294,0.10990196078431372,0.8328431372549019,0.017745098039215684,0.03950980392156863,1.1562121532046088,0.0,0.1472492209301789,0.0,137.330616187183,146.6928440216545,20,0.0,False,False,0.0663855925440221,profitmax,2.0,0.15,0.5
0.3,0.65,154.76695498351242,560.3050019141666,27.98337792278386,126.78357706072856,86.79901960784314,0.13200980392156864,0.6497275027787796,0.6609766354267079,0.35027249722122045,0.21785092374494353,0.8972239275809267,0.12599406404077845,0.050489750842201454,176.88017411094899,162.9435363562729,0.890835861918044,0.0,0.9041176470588235,0.3029411764705882,0.5883333333333333,0.04970588235294117,0.059019607843137256,1.18402205320711,0.0,0.09442039921699248,0.0,138.04850771697858,178.8178407618097,20,0.0,False,False,0.2634240174149213,profitmax,2.0,0.15,0.5
0.4,0.35,5.460226070131645,15.203569116744578,0.7604215280496754,4.699804542081969,3.3117647058823527,0.9668823529411764,0.026249539473260503,0.5025193721540882,0.023750460526739497,0.018447800607211465,0.7428166895007265,0.959613291955778,0.9532103111033796,6.759924547220916,5.834881861641414,0.04679704072721054,0.0,0.9,0.014019607843137258,0.03598039215686276,0.95,0.0,0.7420409849089596,0.0,0.007774235359807547,0.0,0.0,109.2045214026329,20,0.95,False,True,20.0,capital,2.0,0.15,0.5
0.4,0.4,148.6867573744164,445.39777027681384,22.242462564362178,126.44429481005423,86.45392156862745,0.1354607843137255,0.5903557811313556,0.6073452498256645,0.4096442188686445,0.3009391281262314,0.8990674028112103,0.08686850697337441,0.045363232772166376,162.78430883960644,155.8016786524862,0.9523091808036961,0.0,0.9005000000000001,0.18715686274509805,0.807843137254902,0.004999999999999999,0.0,1.0185848105598596,0.0,0.05924949561959747,0.0,134.8017831381659,157.45484728680174,20,0.0,False,False,0.1523542819054955,profitmax,2.0,0.15,0.5
0.4,0.45,140.99694907333992,432.23066909982015,21.663117900545764,119.33383117279416,82.80392156862744,0.1719607843137255,0.6069943066592891,0.6183939496155978,0.39300569334071095,0.2707538961669849,0.8931838128612617,0.1228464094537777,0.04167407590003014,160.61151808061254,146.9165212677209,0.9506022385111041,0.0,0.9,0.10735294117647058,0.8869607843137255,0.0,0.005686274509803921,1.0549945322798706,0.0,0.10766190415117997,0.0,134.8200598129978,165.09584466165785,20,0.0,False,False,0.21472652456410254,profitmax,2.0,0.15,0.5
0.4,0.5,134.54479380631415,422.7299454996578,21.200754305927234,113.34403950038691,79.74901960784314,0.20250980392156864,0.6143751852414974,0.6237176958504199,0.38562481475850263,0.24979526046103576,0.8899851288728996,0.1550227219283265,0.04822556172704491,159.22729067538324,141.08501416625757,0.9385668829294769,0.0,0.9,0.10470588235294118,0.8799999999999999,0.0,0.015294117647058824,1.074349179144193,0.0,0.15055642593366894,0.0,132.8616388409667,138.775005407649,20,0.0,False,False,0.04395091329356801,profitmax,2.0,0.15,0.5
0.4,0.55,131.28441504250483,423.1054500711707,21.206338537554903,110.07807650494995,78.0764705882353,0.21923529411764706,0.6247193945203203,0.6317467566245644,0.37528060547967973,0.2275942266642755,0.8884837420972073,0.1757251486392159,0.052228410885452624,159.28934693994944,138.24703996134767,0.9305081135470911,0.0,0.9,0.1034313725490196,0.868921568627451,0.0011764705882352942,0.026470588235294117,1.1001811081173143,0.0,0.18140598448658135,0.0,127.54832584916089,133.81249668297048,20,0.0,False,False,0.04771450466364564,profitmax,2.0,0.15,0.5
0.4,0.6,129.90017793703237,442.2310533400667,22.19267439639485,107.7075035406375,76.51470588235294,0.2348529411764706,0.6238443369705025,0.6355025970520114,0.3761556630294976,0.21545204727823272,0.8882058382088032,0.19323425962259813,0.06033957638150185,161.04750797376482,138.41706465143778,0.905411869030259,0.0,0.9003921568627451,0.1284313725490196,0.8345098039215687,0.00872549019607843,0.02833333333333334,1.1130201235817978,0.0,0.20663057018075365,0.0,125.56342217781548,160.2787500072526,20,0.0,False,False,0.2672461915045642,profitmax,2.0,0.15,0.5
0.4,0.65,134.08342147640207,491.44700227239474,24.634684725223437,109.4487367511786,77.29607843137255,0.22703921568627453,0.6224750006469774,0.6400996871127154,0.37752499935302264,0.21254408434795807,0.8911429021375629,0.19601093958364246,0.07079710766997796,166.52280622811978,145.08249251519246,0.8660960432960405,0.0,0.9021470588235294,0.2414705882352941,0.6897058823529412,0.03333333333333333,0.035490196078431374,1.126968694746052,0.0,0.19621386684093767,0.0,123.94139241255718,180.1187002089205,20,0.0,False,False,0.41897280944796156,profitmax,2.0,0.15,0.5
0.5,0.35,0.0,4.004916108616263e-13,0.0,0.0,0.0,1.0,0.0,0.5245175182798343,0.0,0.0,0.7325026467846242,1.0,1.0,3.782043524046898e-13,1.8467274867007463e-13,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7355383687469126,0.0,0.0,0.0,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.15,0.5
0.5,0.4,134.5343782379613,374.75816118278624,18.90856962632043,115.62580861164088,81.81176470588235,0.18188235294117647,0.5902770314691594,0.6040722341568363,0.4097229685308405,0.30982588630023317,0.8953098283873775,0.11613615706615739,0.03772296666969059,152.16110555528715,139.78995993162943,0.9561390637661559,0.0,0.9019607843137255,0.06558823529411764,0.9192156862745099,0.014999999999999996,0.000196078431372549,0.9777186913354097,0.0,0.0866212216613608,0.0029411764705882353,118.68355327529592,143.55115135345983,20,0.0,False,False,0.18484195938512218,profitmax,2.0,0.15,0.5
0.5,0.45,128.5204656797147,375.5784165725338,18.733239172414525,109.78722650730018,78.33039215686274,0.21669607843137256,0.6032745899110721,0.6158970385965615,0.396725410088928,0.2719831363928278,0.8885803415933629,0.15655337914567624,0.047381254032055384,152.32433153769367,134.6305550566169,0.9432908895137608,0.0,0.9,0.08382352941176471,0.9067647058823528,0.0,0.009411764705882352,1.0238254692747284,0.0,0.1502906087413421,0.06862745098039216,124.59953966269138,132.29960296789938,20,0.0,False,False,0.059913129511974264,profitmax,2.0,0.15,0.5
0.5,0.5,126.66669473131174,392.36505002725903,19.684598254415626,106.98209647689612,76.37941176470588,0.2362058823529412,0.6034805295334891,0.6210298140364192,0.39651947046651087,0.2580084469451312,0.8885148431541772,0.17993626332918916,0.05997085672899458,154.44433324156574,134.86868395981514,0.9154175185539188,0.0,0.9002843137254903,0.1638235294117647,0.8173529411764706,0.004411764705882353,0.014411764705882355,1.0441514699236027,0.0,0.17975999020088554,0.10980392156862746,121.56252060870476,147.35820537248028,20,0.0,False,False,0.203650097750588,profitmax,2.0,0.15,0.5
0.5,0.55,130.99817657975467,505.45760987865833,25.244258180845637,105.75391839890904,72.59411764705882,0.2740588235294118,0.5427520390660155,0.6079088322466221,0.45724796093398445,0.3019298306256607,0.8940615571722919,0.2151585614246045,0.12511721399834586,167.11278038741074,152.44877486647846,0.7619378324050936,0.0,0.9010490196078431,0.45,0.5320588235294117,0.006764705882352941,0.011176470588235295,1.000185644910324,0.0,0.18334814016554798,0.11862745098039215,118.0753977181679,153.30938736111162,20,0.0,False,False,0.26896549679447224,profitmax,2.0,0.15,0.5
0.5,0.6,129.93961841556057,527.7084620358894,26.365529820631064,103.57408859492952,71.5921568627451,0.284078431372549,0.5437207400483223,0.6107447473689794,0.45627925995167773,0.28905355370000824,0.8935054530579659,0.22887953518492674,0.13035023026280176,168.54495891657254,152.45410719425024,0.7423308470301652,0.0,0.9017549019607843,0.44666666666666666,0.519313725490196,0.019509803921568626,0.014509803921568629,1.011681138215022,0.0,0.2032381810381494,0.16666666666666669,115.66999831753844,157.74857377791926,20,0.0,False,False,0.32383176104003253,profitmax,2.0,0.15,0.5
0.5,0.65,133.62676945872448,632.1678305050341,31.633567962967504,101.993201495757,68.41764705882352,0.3158235294117647,0.4861390177551425,0.5949101667933063,0.5138609822448574,0.33634277752338676,0.9014103878745425,0.2567523888490288,0.19466203452044675,179.91079428467762,169.81525977193695,0.5967061205076523,0.0,0.904813725490196,0.6509803921568628,0.2901960784313725,0.04852941176470587,0.010294117647058825,0.957302679191274,0.0,0.18951266981038614,0.11470588235294117,113.58798737548827,163.13558458951687,20,0.0,False,False,0.3707909531505451,demand,2.0,0.15,0.5
0.6,0.35,0.0,1.059334916153855e-05,0.0,0.0,0.0,1.0,0.0,0.5502876249383724,0.0,0.0,0.7294461863450331,1.0,1.0,1.7323701406967026e-05,5.373946470288146e-06,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7355383687469126,0.0,0.0,0.0,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.15,0.5
0.6,0.4,116.72756790717028,305.09773587885695,15.27924006991098,101.44832783725931,73.87843137254902,0.26121568627450975,0.5653781926254232,0.6064216086330876,0.3846218073745768,0.2936090415237445,0.8801470855671486,0.18868153948387117,0.08874911709438883,136.63606325384544,121.61198071985409,0.9039429085991084,0.0,0.9015000000000001,0.02686274509803922,0.9153921568627451,0.05500000000000001,0.0027450980392156868,0.9419026900771948,0.0,0.10783573148720842,0.028431372549019607,0.0,130.546246927123,20,0.05,False,True,1.118384022452539,profitmax,2.0,0.15,0.5
0.6,0.45,122.99396272897658,371.3930380522299,18.760351322603462,104.23361140637314,73.99803921568628,0.26001960784313727,0.5661907788371758,0.610569588328392,0.43380922116282417,0.31303549410467113,0.8916058809223786,0.18685204512026105,0.09553208394438754,151.45967581114473,137.3161885916485,0.8502596256497471,0.0,0.9023627450980392,0.28823529411764703,0.6902941176470588,0.014999999999999996,0.006470588235294119,0.9619452563427382,0.0,0.1471831008441224,0.0892156862745098,114.65384246664807,145.02533138480123,20,0.0,False,False,0.24693479455636594,profitmax,2.0,0.15,0.5
0.6,0.5,126.15442162952033,455.8288294106874,22.827457830526967,103.32696379899338,70.51666666666667,0.29483333333333334,0.5219447112148383,0.6066620125257465,0.4780552887851616,0.3355751824501292,0.8960273755519188,0.2212397593216445,0.14777332889501577,162.27088583208797,150.83699692356015,0.72732290450275,0.0,0.9025000000000001,0.5255882352941177,0.44598039215686275,0.019999999999999997,0.008431372549019609,0.9479910295883796,0.0,0.1654711501792049,0.08725490196078431,112.31853648481251,146.77890882345696,20,0.0,False,False,0.2731602419758601,demand,2.0,0.15,0.5
0.6,0.55,124.23482093693103,492.75096513637357,24.736247463872424,99.49857347305861,66.75980392156863,0.3324019607843137,0.4944194095859406,0.6025340156291057,0.5055805904140593,0.34803555925388674,0.9009728697733852,0.2556814672834879,0.19545250267086095,167.31021602105582,157.79251446816653,0.6389846250838209,0.0,0.9054803921568627,0.6314705882352941,0.3112745098039216,0.04999999999999999,0.007254901960784314,0.932635739136814,0.0,0.18243087554088577,0.08137254901960785,110.8615947099058,149.56411543013678,20,0.0,False,False,0.311527158234314,demand,2.0,0.15,0.5
0.6,0.6,128.79461170654028,596.9995139354413,29.898972418222193,98.89563928831811,64.18921568627451,0.35810784313725497,0.4445430454091821,0.5932271930881062,0.5554569545908179,0.38429921621334284,0.9059360214026733,0.27820496762588376,0.24456805325900213,178.5932589291365,173.30080127981424,0.515528286594525,0.0,0.9065,0.7751960784313725,0.1561764705882353,0.06499999999999999,0.0036274509803921563,0.8934909991218923,0.0,0.17739087299878847,0.050980392156862744,109.12752900200911,153.10990965648142,20,0.0,False,False,0.3414923968611868,demand,2.0,0.15,0.5
0.6,0.65,118.49012710564384,515.0041782843575,25.709884450560747,92.7802426550831,63.68627450980392,0.3631372549019608,0.4963767050758186,0.6046734622768686,0.5036232949241815,0.3270525937623736,0.8993434301679393,0.29228049437553233,0.20990947173831417,168.29294581718213,155.33218907015976,0.5952066794143853,0.0,0.9079999999999998,0.5613725490196079,0.34901960784313724,0.07999999999999999,0.009607843137254903,0.9454931738888914,0.0,0.21980742067638964,0.15098039215686274,105.4427058277385,156.55109198067325,20,0.0,False,False,0.4313303344452265,demand,2.0,0.15,0.5
0.7,0.35,0.0,1.3438430780684775e-37,0.0,0.0,0.0,1.0,0.0,0.5773238444988592,0.0,0.0,0.7255064155943056,1.0,1.0,5.490897424848428e-37,7.582206759311584e-38,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7355383687469126,0.0,0.0,0.0,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.15,0.5
0.7,0.4,102.69874978274854,253.07084003019082,12.746726185377145,89.95202359737138,66.50784313725491,0.334921568627451,0.5136511536145779,0.6140857233802262,0.3363488463854221,0.2646456774985624,0.8663580461528628,0.2711551344049926,0.18817892625568772,119.64384894452171,107.53734255071507,0.8104574352841875,0.0,0.9033039215686275,0.09549019607843137,0.7542156862745097,0.15,0.00029411764705882356,0.9069699993814602,0.0,0.0869071062249103,0.004901960784313725,0.0,135.22379343166338,20,0.15,False,True,1.3167034040601189,profitmax,2.0,0.15,0.5
0.7,0.45,113.84817182574166,345.11449833557225,17.153550716173363,96.69462110956829,68.14411764705883,0.3185588235294118,0.5396426232012963,0.6156356967504002,0.46035737679870375,0.3368404410857373,0.8980211541531131,0.22951855836689844,0.14970981156454138,148.27004124232138,136.5400568394491,0.727741137735003,0.0,0.9075,0.4518627450980392,0.46950980392156866,0.07499999999999998,0.0036274509803921563,0.9183070833562768,0.0,0.17212993767770993,0.04803921568627451,108.86551604379923,122.25126482093508,20,0.0,False,False,0.11757543895939186,profitmax,2.0,0.15,0.5
