sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,c0,anchor
0.4,0.35,9,0.0,1.94556701220431e-39,0.0,0.0,0.0,1.0,0.0,0.522533851782417,0.0,0.0,0.917291580627193,1.0,1.0,9.858521630625913e-40,6.183006250402579e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.4,0.35,10,0.0,3.9114438961559805e-39,0.0,0.0,0.0,1.0,0.0,0.522533851782417,0.0,0.0,0.9163262950446915,1.0,1.0,1.9819956863651848e-39,1.2430557213565538e-39,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.4,0.35,11,0.0,6.759493675697008e-39,0.0,0.0,0.0,1.0,0.0,0.522533851782417,0.0,0.0,0.9100290934041478,1.0,1.0,3.4251513412759326e-39,2.1481651047855234e-39,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.4,0.35,12,0.0,1.2497043942268083e-37,0.0,0.0,0.0,1.0,0.0,0.522533851782417,0.0,0.0,0.9074911197347778,1.0,1.0,6.332466435280741e-38,3.9715568943088554e-38,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.4,0.35,13,0.0,1.810021333773417e-39,0.0,0.0,0.0,1.0,0.0,0.522533851782417,0.0,0.0,0.9138704793938618,1.0,1.0,9.171688437851522e-40,5.752242482464445e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.4,0.35,14,0.0,3.4116187577962187e-39,0.0,0.0,0.0,1.0,0.0,0.522533851782417,0.0,0.0,0.9136112812328159,1.0,1.0,1.7287257189397267e-39,1.0842114391909482e-39,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.4,0.35,15,0.0,4.46893791484579e-39,0.0,0.0,0.0,1.0,0.0,0.522533851782417,0.0,0.0,0.913437177373093,1.0,1.0,2.2644874642233553e-39,1.4202271567529498e-39,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.4,0.35,16,0.0,2.276355555843849e-39,0.0,0.0,0.0,1.0,0.0,0.522533851782417,0.0,0.0,0.9191511343776151,1.0,1.0,1.1534683897038334e-39,7.234251270520161e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.4,0.35,17,0.0,7.751835814822594e-40,0.0,0.0,0.0,1.0,0.0,0.522533851782417,0.0,0.0,0.9246290548873066,1.0,1.0,3.927988117505349e-40,2.463531145135875e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.4,0.35,18,0.0,1.49846003064354e-39,0.0,0.0,0.0,1.0,0.0,0.522533851782417,0.0,0.0,0.9176075019441282,1.0,1.0,7.592953895733704e-40,4.762101576213658e-40,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.4,0.35,19,0.0,5.56655350398706e-39,0.0,0.0,0.0,1.0,0.0,0.522533851782417,0.0,0.0,0.9111488606942693,1.0,1.0,2.8206681025556968e-39,1.7690490685981067e-39,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1.0,rho050
0.4,0.4,0,87.64284248439772,340.26171511661477,17.05137369101873,70.59146879337901,44.76470588235294,0.5523529411764706,0.45938287835146707,0.522533851782417,0.5406171216485328,0.7059060845777348,0.9099716589211435,0.32701970662798985,0.1678390676969734,130.22398471994157,105.32054327673613,0.8325158843564127,0.0,0.9,0.9901960784313726,0.00980392156862745,0.0,0.0,1.0,rho050
0.4,0.4,1,89.22967494224262,351.0592779193677,17.60658764639468,71.62308729584794,45.13725490196079,0.5486274509803922,0.45513667304862415,0.522533851782417,0.5448633269513758,0.7044835187370194,0.9087870181250446,0.3286331252956753,0.17882545310926623,132.90266900059135,108.66035114443582,0.8208265031307664,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.4,2,89.00212036631008,345.16748087527117,17.43455507009979,71.56756529621028,45.411764705882355,0.5458823529411765,0.4591282179370165,0.522533851782417,0.5408717820629835,0.7028516976758545,0.9118484432232272,0.3229130522084857,0.16669723946321274,131.45321268701676,106.81569528980039,0.8346663491193255,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.4,3,89.61560415964904,349.67310592939504,17.680196029211857,71.9354081304372,45.568627450980394,0.5443137254901961,0.457518448606478,0.522533851782417,0.5424815513935219,0.6996537296447182,0.9054129476443534,0.3239700963169792,0.17174859737432402,132.56480477252825,108.2069036614719,0.829035572587766,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.4,4,89.10940862328063,353.1704935274011,17.67363762253876,71.43577100074185,44.86274509803921,0.5513725490196079,0.45304766965980314,0.522533851782417,0.5469523303401969,0.7061557315995117,0.9070543570468868,0.3321196455937505,0.18487350504534833,133.41993410454734,109.32045140270453,0.8146557124308917,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.4,5,88.45962135457454,349.08148937174246,17.435676433975917,71.02394492059862,44.705882352941174,0.5529411764705883,0.4545628407247833,0.522533851782417,0.5454371592752166,0.7061070382408741,0.9061103062095419,0.33198228274266584,0.18136890428599223,132.41356552752575,108.06032117174011,0.8186281070047542,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.4,6,88.63573088425487,335.26108920078724,17.086235546005184,71.54949533824967,45.98039215686274,0.5401960784313726,0.4664147027227967,0.522533851782417,0.5335852972772033,0.69549833304097,0.9084850952396802,0.31275497225305326,0.14555542571496127,128.93727212387213,103.72399308333848,0.8551326388492354,0.0,0.9,0.8843137254901962,0.1156862745098039,0.0,0.0,1.0,rho050
0.4,0.4,7,88.96987539877256,346.37952091684565,17.420678976172145,71.54919642260042,45.27450980392157,0.5472549019607843,0.45791346821086065,0.522533851782417,0.5420865317891393,0.7036195365393911,0.910217668979999,0.32473345821259597,0.17008052057691936,131.75205566307898,107.20357001766568,0.8298271646355309,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.4,8,89.01129356740273,351.09727576508317,17.50139999927303,71.50989356812968,44.98039215686274,0.5501960784313726,0.45467990603008107,0.522533851782417,0.5453200939699189,0.7060754111507995,0.9092970029942186,0.3303104216885988,0.18103148726115573,132.91317132115597,108.69032052336956,0.8188991076544032,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.4,9,86.65247793413194,341.86718650157286,16.838393734528875,69.81408419960309,43.92156862745098,0.5607843137254902,0.4556394258819131,0.522533851782417,0.5443605741180869,0.7117050210709007,0.9088408543790508,0.33641526187027815,0.1809929657076861,130.60758442190496,105.8672727593675,0.8194426116539654,0.0,0.9,0.980392156862745,0.0196078431372549,0.0,0.0,1.0,rho050
0.4,0.4,10,87.47413313128133,344.66043162228624,17.181080926543817,70.2930522047375,44.1764705882353,0.5582352941176472,0.4544941168800086,0.522533851782417,0.5455058831199914,0.7104686675367082,0.9086650350139416,0.33392936361261205,0.18015594441995197,131.329209784688,106.69760290694454,0.8201816893452705,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.4,11,88.28031614269429,349.1624739485067,17.34302688295793,70.93728925973635,44.529411764705884,0.5547058823529413,0.45382121255912306,0.522533851782417,0.546178787440877,0.7080317620914023,0.9066022754658031,0.33342365251924155,0.1833179366549395,132.43924115806098,108.10190466133646,0.8162120059692515,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.4,12,87.73370502059237,339.04778126216434,17.086351913781286,70.64735310681108,44.92156862745098,0.5507843137254902,0.4603558471797832,0.522533851782417,0.5396441528202168,0.7025456132780407,0.9052100438483126,0.32477485361462183,0.1639399278462892,129.90878154242174,104.9283840196594,0.8362626904841994,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.4,13,90.93300550407344,354.8813041399841,18.06262639167605,72.87037911239739,46.21568627450981,0.537843137254902,0.45734762960576514,0.522533851782417,0.5426523703942349,0.6971130398913264,0.909529313830108,0.3205047991792235,0.17171334729040158,133.82445216984001,109.79831889517983,0.8293576852716832,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.4,14,89.10766838220344,350.06517279521853,17.586110943157607,71.52155743904585,45.09803921568628,0.5490196078431373,0.45545384107275,0.522533851782417,0.54454615892725,0.7048333060797434,0.9091311296199295,0.32831453585627823,0.17756780795761798,132.662484111074,108.34766888842078,0.823553033105074,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.4,15,86.5459967064637,337.22902383724113,16.84829377784171,69.69770292862196,43.98039215686274,0.5601960784313726,0.4573083139863037,0.522533851782417,0.5426916860136963,0.7099587021406818,0.906393948748284,0.33151028919533926,0.17093286926551726,129.46418538854792,104.39062314500869,0.8293060910760608,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.4,16,86.47179865820459,331.1657982660863,16.452859806076876,70.01893885212772,44.372549019607845,0.5562745098039216,0.46176530500756297,0.522533851782417,0.538234694992437,0.7090153590467743,0.9112933945519927,0.3239869067303472,0.1565699220020427,127.91692956245367,102.5294822798737,0.8435489901677388,0.0,0.9,0.9,0.09999999999999998,0.0,0.0,1.0,rho050
0.4,0.4,17,88.4133984544564,339.0271129991318,16.955958619025562,71.45743983543086,45.35294117647059,0.5464705882352942,0.4615791450524591,0.522533851782417,0.5384208549475409,0.7046734659619929,0.9153567397068827,0.31947442257764563,0.15751066963109464,129.91840292663363,104.94419228055813,0.8422130278292554,0.0,0.9,0.9,0.09999999999999998,0.0,0.0,1.0,rho050
0.4,0.4,18,87.26916323234323,336.5261120470723,16.73004930099418,70.53911393134905,44.705882352941174,0.5529411764705884,0.46077101765730083,0.522533851782417,0.5392289823426991,0.7073805671609693,0.9126680336601156,0.3249401913937274,0.16226300181125755,129.27634992528533,104.1870940065479,0.8387547643403198,0.0,0.9,0.9,0.09999999999999998,0.0,0.0,1.0,rho050
0.4,0.4,19,87.84264294492102,343.7504454159632,17.188631211677258,70.65401173324378,44.549019607843135,0.5545098039215687,0.45637473115194416,0.522533851782417,0.543625268848056,0.7077710260486316,0.9084878810654977,0.3299727008970404,0.17446018719397016,131.10231799495753,106.40688066274666,0.8258712929237823,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,0,87.1645440352818,380.7763468152136,19.096665085156694,68.06787895012512,41.84313725490196,0.5815686274509805,0.4319997937878357,0.522533851782417,0.5680002062121643,0.7279724661866429,0.9092766810782383,0.37698937719891207,0.26044112772269457,139.90625401149077,117.85848896187542,0.7398140874227788,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,1,88.86599082915355,394.7277245680447,19.639310668338908,69.22668016081464,42.35294117647059,0.5764705882352942,0.42890373137817245,0.522533851782417,0.5710962686218275,0.7255299449230294,0.9080166306874303,0.378615789895105,0.27276665764666314,143.013386647658,122.20347692473312,0.7271944841512628,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,2,87.96932028675643,379.52257612848194,19.24267297744401,68.72664730931244,42.588235294117645,0.5741176470588236,0.43537525929207244,0.522533851782417,0.5646247407079276,0.7230046493303528,0.9111024507289098,0.3698804224687324,0.2507498974703744,139.61027034898777,117.43456117399546,0.7502405795626769,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,3,85.63424415667649,376.48126620737713,18.642623072741088,66.99162108393539,41.05882352941177,0.5894117647058824,0.4312911503179874,0.522533851782417,0.5687088496820126,0.7308017662715226,0.9040419499388113,0.3835639932087488,0.26528174801856425,138.92013064866808,116.56951687120987,0.73446207223976,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,4,85.75919305973872,370.9537633404695,18.59293179310124,67.1662612666375,41.431372549019606,0.585686274509804,0.43469843937142394,0.522533851782417,0.5653015606285761,0.7296524633950628,0.9090117201785756,0.37698299024602755,0.25309599340438377,137.64907248767344,114.82004060553986,0.7471878085398367,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,5,87.10063681279837,380.24436410873716,19.034003809456504,68.06663300334183,41.88235294117647,0.5811764705882353,0.43269330041571463,0.522533851782417,0.5673066995842853,0.7270803614855978,0.9082256629089599,0.3768953868004893,0.2599594631878306,139.78399095574446,117.69991124021804,0.7402668959248885,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,6,84.48742822272004,370.5459298065049,18.331718593181826,66.15570962953824,40.470588235294116,0.5952941176470589,0.4310928590147713,0.522533851782417,0.5689071409852287,0.7358295313984888,0.9075500597633724,0.38577628681193454,0.2635902249108537,137.55431918405546,114.73484458851367,0.7360453793993701,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,7,89.16627725430654,391.50413286473236,19.693097608667617,69.47317964563894,42.705882352941174,0.5729411764705882,0.4310198678460351,0.522533851782417,0.5689801321539649,0.7235477742859571,0.9103632654949555,0.37341302065087745,0.26408586078959756,142.30563435663524,121.16903674925139,0.7358029813581991,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,8,85.52237612258082,370.8487785226848,18.490707928913444,67.03166819366739,41.31372549019608,0.5868627450980393,0.43439551684691596,0.522533851782417,0.5656044831530841,0.730611267511248,0.909564119601983,0.3785183347609893,0.2548975635277272,137.60980738795422,114.80383341707243,0.7445807999977165,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,9,86.48096789094961,374.0856662248905,18.803218656151454,67.67774923479818,41.745098039215684,0.5825490196078433,0.4343151678672732,0.522533851782417,0.5656848321327269,0.7276538041714292,0.9084731090692437,0.3750215378562982,0.25304517685057315,138.36552053816618,115.78029806836213,0.7482757661678064,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,10,87.46679375342254,367.77796967818983,18.955691560127825,68.51110219329469,42.96078431372549,0.5703921568627451,0.44159941180022105,0.522533851782417,0.558400588199779,0.7181900402771415,0.9095903525041666,0.3606961234495732,0.23029064634287813,136.8179171735053,113.74772206685948,0.7709377685762672,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,11,86.25733069518246,372.37922603458753,18.74305779212191,67.51427290306057,41.68627450980392,0.583137254901961,0.4347919754890849,0.522533851782417,0.5652080245109151,0.7265377353990429,0.9056104575200766,0.3748190553587316,0.25146339077553537,137.97031719853896,115.24781790063822,0.7491997722997724,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,12,84.31035297440373,361.7602410108915,18.154227142431203,66.15612583197255,40.90196078431372,0.5909803921568627,0.4361840938561196,0.522533851782417,0.5638159061438803,0.7296778781501962,0.9032867930788526,0.377738854887697,0.24702400984449016,135.47627690630176,111.9704130879065,0.7533304964752858,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,13,85.63536256725588,371.05049884049646,18.488196127350005,67.14716643990587,41.35294117647059,0.5864705882352941,0.43429566972899825,0.522533851782417,0.5657043302710016,0.7308423912193032,0.9103756211747264,0.377884174786484,0.2542929428334214,137.65314445515824,114.86842665672351,0.7452610941592283,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,14,89.97343112112576,379.5362218341895,19.72584384252161,70.24758727860414,44.1764705882353,0.558235294117647,0.44136859690458213,0.522533851782417,0.5586314030954178,0.7099507086518051,0.9080681021929058,0.35457642086729024,0.23134572672964088,139.54054261392878,117.35621406145415,0.7701363865808424,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,15,90.0049246204763,388.935352944727,19.885670286418673,70.11925433405763,43.450980392156865,0.5654901960784314,0.4344557320724652,0.522533851782417,0.565544267927535,0.7167099056455347,0.9072194717679802,0.3648746026491342,0.25171587888692804,141.7287142789682,120.31913592901091,0.7487072049545079,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,16,89.28426164741046,392.1873687689161,19.58554288692057,69.6987187604899,42.72549019607843,0.5727450980392158,0.43067045855286723,0.522533851782417,0.5693295414471328,0.7242303919091806,0.9111386926758718,0.37326198149504325,0.2645681664236802,142.45885620447856,121.40467142402701,0.7354757905717725,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,17,89.50124288142868,389.2560901925704,19.54244383047761,69.95879905095107,43.15686274509804,0.5684313725490195,0.43380672782086854,0.522533851782417,0.5661932721791315,0.7231812207105045,0.9172616370831075,0.3688149970145102,0.2570127939280052,141.8006164323378,120.47948502207113,0.7441308860518456,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,18,86.16494140954447,378.020355525379,18.555612350313968,67.6093290592305,41.254901960784316,0.5874509803921569,0.4309052154044099,0.522533851782417,0.56909478459559,0.7341227791546411,0.9121979846405461,0.3812889171100828,0.2638973552971633,139.27238825705223,117.07402148767129,0.734096094339862,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.45,19,83.78493515876164,365.7197740702408,18.003446782081475,65.78148837668017,40.27450980392157,0.5972549019607843,0.4324978266022093,0.522533851782417,0.5675021733977907,0.736753040712408,0.907407667131826,0.3857413389373882,0.25998974682080334,136.41268530192144,113.25560345697053,0.7395193353356054,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.5,0,89.19446019088181,430.46556028796175,21.568380158070166,67.62608003281166,41.15686274509804,0.5884313725490197,0.4152631820937118,0.522533851782417,0.5847368179062883,0.7339636556433241,0.9111016694728032,0.40737411859326317,0.33057971479796705,150.50622228963624,133.24183695573535,0.6695264425269614,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.5,1,87.37590048357947,420.22348594835404,20.842956132668338,66.53294435091114,40.450980392156865,0.5954901960784313,0.4163339405974023,0.522533851782417,0.5836660594025977,0.7373002839984605,0.9085858305622486,0.41132414700053455,0.32843373149741045,148.39398894051726,130.10730397924624,0.6712749803257922,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.5,2,87.5451016401724,417.14038758933674,20.864207523956292,66.68089411621614,40.666666666666664,0.5933333333333333,0.41790825109059115,0.522533851782417,0.5820917489094088,0.7371420832977505,0.9122472947227301,0.40761926223122813,0.32194449594879737,147.78084731778338,129.12336978312115,0.6783869035283193,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.5,3,87.18707835871835,414.63309334954664,20.815557456139313,66.37152090257902,40.549019607843135,0.5945098039215686,0.4182038532535578,0.522533851782417,0.5817961467464422,0.734531069365113,0.9050949021673645,0.4078955259883415,0.3204387612250409,147.2434315657945,128.33392863598306,0.679998626509461,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.5,4,87.84100248178345,418.6259784953422,21.029442433805478,66.81156004797795,40.76470588235294,0.5923529411764706,0.41754476606487423,0.522533851782417,0.5824552339351259,0.7350369951375588,0.9086589819706492,0.4068915671705428,0.32207115193492764,148.09045222852004,129.56777037742472,0.6778320065920814,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.5,5,85.7223706307174,411.7131075946253,20.320422427387935,65.40194820332945,39.745098039215684,0.6025490196078432,0.4168925332732887,0.522533851782417,0.5831074667267113,0.7408134212218083,0.90706010987736,0.4152452064136354,0.32710028737229985,146.61267783985707,127.48936655717647,0.6725294515581803,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.5,6,85.45204713310842,404.9194905207363,20.254368006936797,65.19767912617162,39.68627450980392,0.6031372549019608,0.41797424384133774,0.522533851782417,0.5820257561586624,0.7414234324892521,0.9085182183881255,0.4115751807747131,0.3182365342440404,145.22153981433283,125.3403624157614,0.6819136481851782,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.5,7,89.43452586253119,431.7952725897153,21.578121684702456,67.85640417782872,41.23529411764706,0.5876470588235294,0.41495160771697437,0.522533851782417,0.5850483922830256,0.7343311146687881,0.9121589048226472,0.40682870081043104,0.3308965901886422,150.773175889698,133.66313038442263,0.6691099891992711,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
0.4,0.5,8,85.4211206681099,402.8954095373688,20.192087223191894,65.229033444918,39.84313725490196,0.6015686274509805,0.41953576023002276,0.522533851782417,0.5804642397699773,0.739968592987589,0.9087850269604799,0.4099665098106437,0.3148997387021872,144.7667902959611,124.7069230004584,0.6855523812381173,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
