sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Price,c0,eta,enable_prices,prices
0.9,0.55,7,86.47245588610494,194.95915469539264,10.01895071998289,76.45350516612204,64.3529411764706,0.35647058823529404,0.6389400477140939,0.6517825451021315,0.3610599522859061,0.5074308544781011,0.8741570807787451,0.29777797591186894,0.09274795834153714,122.9877509848022,94.0044757359942,0.8942278491928225,0.0,0.9,0.05294117647058823,0.9274509803921568,0.0,0.0196078431372549,0.9726030876028882,0.0,1.0,2.0,0.15,False,off
0.9,0.55,8,84.09700017789673,195.4608793262873,9.530241724551129,74.5667584533456,62.64705882352941,0.3735294117647059,0.6416392615188827,0.6532014428758002,0.35836073848111716,0.5189538681187181,0.8693245673716041,0.3177086209878954,0.09664744522152514,123.12704801322369,91.83253634734587,0.8877558079318766,0.0,0.9,0.05098039215686274,0.9274509803921568,0.0,0.021568627450980395,0.9978802028118304,0.0,1.0,2.0,0.15,False,off
0.9,0.55,9,91.10422019781738,203.8276601065861,11.236695665475077,79.8675245323423,66.80392156862744,0.3319607843137255,0.6396735279073908,0.6512358898005934,0.36032647209260915,0.4874425584772728,0.8759193389699205,0.2719947478043657,0.0810299592456847,124.9934371395409,98.29433659665418,0.9055572128917327,0.0,0.9,0.058823529411764705,0.9196078431372549,0.0,0.021568627450980395,0.9599148884008253,0.0,1.0,2.0,0.15,False,off
0.9,0.55,10,88.72125401588191,208.2739304336942,10.37972796404269,78.34152605183922,65.45098039215686,0.34549019607843134,0.6424845419282758,0.6530592320180174,0.35751545807172425,0.49786837407972956,0.8721943971379861,0.2965444253276739,0.09143885393091111,125.94387155224649,96.59247260306147,0.888212644600603,0.0,0.9,0.07058823529411765,0.9019607843137255,0.0,0.02745098039215687,0.9938929867183899,0.0,1.0,2.0,0.15,False,off
0.9,0.55,11,84.46192397575636,201.95957851246496,9.227534207467409,75.23438976828896,63.450980392156865,0.36549019607843136,0.64809506578095,0.6542981248325873,0.3519049342190499,0.5111757144069407,0.8701909662737531,0.3229165317143752,0.09757246342652937,124.57320334511321,92.62925932603574,0.8774492765651314,0.0,0.9,0.11372549019607842,0.8588235294117647,0.0,0.027450980392156862,1.0189534151552657,0.0,1.0,2.0,0.15,False,off
0.9,0.6,0,87.85962700844453,400.7172016897358,20.028419349916796,67.83120765852773,41.372549019607845,0.5862745098039216,0.3752357662199264,0.6405568836285607,0.6247642337800736,0.7575389600718672,0.9192611306174667,0.4460294854829141,0.4460294854829141,158.5996243519899,158.5996243519899,0.3180478020301915,0.0,0.9099999999999998,0.9,0.0,0.09999999999999998,0.0,0.7968796492436551,0.0,1.0,2.0,0.15,False,off
0.9,0.6,1,89.48486604697992,219.54366104584312,11.457134754496431,78.0277312924835,65.50980392156863,0.34490196078431373,0.6423200633679141,0.653346674545245,0.35767993663208586,0.4950765290781818,0.885208040193108,0.3039318147616911,0.10672344233509673,128.49964045006507,99.72907069683377,0.7775807351951498,0.0,0.9099999999999998,0.28627450980392155,0.6,0.09999999999999998,0.013725490196078433,0.9965090849187345,0.0,1.0,2.0,0.15,False,off
0.9,0.6,2,83.86885716842028,195.1745163551274,9.870405012704074,73.99845215571624,63.07843137254902,0.36921568627450985,0.6427960556977561,0.6532461723584017,0.3572039443022438,0.5137036260229363,0.8705304020578152,0.3194188137128949,0.09946449383913084,123.0732950841692,91.80186037562727,0.8844360105541995,0.0,0.9,0.045098039215686274,0.9254901960784314,0.0,0.029411764705882353,1.0004693479900584,0.0,1.0,2.0,0.15,False,off
0.9,0.6,3,94.01520411749414,413.46930434062944,21.6431478974089,72.37205622008523,45.15686274509804,0.5484313725490196,0.38661560340746126,0.6412138094062636,0.6133843965925388,0.7322944779769384,0.9244308479840582,0.41350149923409557,0.41350149923409557,160.26069717632078,160.26069717632078,0.33655448136669064,0.0,0.9099999999999998,0.9,0.0,0.09999999999999998,0.0,0.8051042647193484,0.0,1.0,2.0,0.15,False,off
0.9,0.6,4,81.21629423933982,196.37465502265295,9.03312307578971,72.1831711635501,61.8235294117647,0.381764705882353,0.6479126274640138,0.6544658935912132,0.35208737253598626,0.521153593955631,0.8688320818996067,0.34204222458196787,0.11023196402338652,123.33898795833139,90.00365089132174,0.8643648517776932,0.0,0.9,0.10392156862745097,0.8607843137254904,0.0,0.03529411764705883,1.0231973377566115,0.0,1.0,2.0,0.15,False,off
0.9,0.6,5,87.73585511330819,205.85002864751615,10.889966906444355,76.84588820686383,65.19607843137256,0.3480392156862745,0.6474573276273461,0.6528573750376622,0.35254267237265385,0.49479988069178465,0.8820685620723745,0.3013681334225132,0.09065381457816832,125.4268563095832,95.93601737848819,0.8024763940486617,0.0,0.9098039215686273,0.1450980392156863,0.7411764705882353,0.09999999999999998,0.013725490196078433,0.9900497966684113,0.0,1.0,2.0,0.15,False,off
0.9,0.6,6,84.6162269847997,197.71632769053622,9.973814503809685,74.64241248099002,63.509803921568626,0.3649019607843137,0.6437165123353288,0.6533846613341023,0.3562834876646712,0.510647218892762,0.8732923378838479,0.3162970323909213,0.09547487435808454,123.69774898951982,92.46307760340677,0.8839150232714252,0.0,0.9,0.07843137254901959,0.8941176470588236,0.0,0.02745098039215687,1.0017522914478927,0.0,1.0,2.0,0.15,False,off
0.9,0.6,7,84.76507052239462,199.1010979889758,10.038997050196501,74.72607347219811,63.745098039215684,0.3625490196078431,0.6450036968216657,0.6532722725621488,0.35499630317833447,0.5071113821064619,0.8739363043369726,0.3167768198672666,0.09989967779807796,124.0033754320032,93.05366494939405,0.879438412038211,0.0,0.9,0.09019607843137256,0.8764705882352942,0.0,0.03333333333333334,0.9996439502323025,0.0,1.0,2.0,0.15,False,off
0.9,0.6,8,84.29606519746085,195.383464086722,9.891717297467144,74.40434789999371,63.27450980392157,0.3672549019607844,0.643197386345693,0.653398422812343,0.3568026136543069,0.5133373750252597,0.8679767768349964,0.31635090106823116,0.09276229908754609,123.17211114865907,91.72864590994647,0.8904106880654536,0.0,0.9,0.023529411764705885,0.9509803921568627,0.0,0.025490196078431372,1.0022104005568921,0.0,1.0,2.0,0.15,False,off
0.9,0.6,9,89.83240269789113,200.83673347507604,11.596073958352363,78.23632873953876,66.25490196078431,0.33745098039215693,0.642374830105337,0.6516052356895984,0.35762516989466314,0.4871374072381163,0.8744451269380116,0.2793531738245574,0.08114062533035779,124.26676088586133,96.95574987143648,0.9091622297195173,0.0,0.9,0.047058823529411764,0.9352941176470588,0.0,0.017647058823529415,0.9666442007576966,0.0,1.0,2.0,0.15,False,off
0.9,0.6,10,82.1480796417812,195.04184819220495,9.298648313416821,72.84943132836437,62.23529411764706,0.3776470588235295,0.6463195149912675,0.6541572873302945,0.3536804850087326,0.5195992807987805,0.8693809729326033,0.3330704742199294,0.10107463668931393,123.03661506773558,90.20097870597151,0.8796630380170816,0.0,0.9,0.06666666666666668,0.903921568627451,0.0,0.029411764705882353,1.0179466419364425,0.0,1.0,2.0,0.15,False,off
0.9,0.6,11,90.37991714582996,420.64596526733516,20.849929321243735,69.5299878245862,42.1764705882353,0.5782352941176471,0.3725745331124607,0.6406925309128969,0.6274254668875393,0.7532313779060008,0.916347334113672,0.43949423177942776,0.43949423177942776,161.247352833106,161.247352833106,0.31268934461063275,0.0,0.9099999999999998,0.9,0.0,0.09999999999999998,0.0,0.7985736878063672,0.0,1.0,2.0,0.15,False,off
0.9,0.65,0,82.85982672409864,200.56799586954688,10.027978996341094,72.83184772775755,62.509803921568626,0.37490196078431365,0.6447608963685193,0.6543107372416661,0.35523910363148065,0.5149779425603664,0.872752572244274,0.3341151489010184,0.11044903389688746,124.3293344452159,91.76448176336423,0.8642657058669121,0.0,0.9,0.09215686274509803,0.8686274509803921,0.0,0.0392156862745098,1.0187491462435276,0.0,1.0,2.0,0.15,False,off
0.9,0.65,1,83.72784395751417,199.33557359737452,10.338202877588142,73.38964107992604,63.333333333333336,0.36666666666666664,0.6497057742084772,0.6532971303685409,0.3502942257915228,0.5064915094806302,0.8799917943168061,0.32564779677385186,0.10498726270625511,124.11690353833883,93.01597308504071,0.7897646184535754,0.0,0.9099999999999998,0.16862745098039214,0.7176470588235294,0.09999999999999998,0.013725490196078433,0.9973208650683585,0.0,1.0,2.0,0.15,False,off
0.9,0.65,2,82.49329087281123,202.26934156136258,9.98673457049258,72.50655630231864,62.588235294117645,0.37411764705882355,0.6475760393457887,0.6547840677858889,0.3524239606542115,0.5118323188701407,0.8699993563440251,0.339131875861904,0.11258936958064941,124.6895887707702,91.5943353948259,0.8606962021824943,0.0,0.9,0.11176470588235293,0.8529411764705882,0.0,0.03529411764705883,1.0288338633216696,0.0,1.0,2.0,0.15,False,off
0.9,0.65,3,93.06073131923637,464.0766887171338,23.181933880445577,69.87879743879077,42.03921568627451,0.579607843137255,0.36060452768087525,0.6406703466663091,0.6393954723191249,0.7546582297890237,0.9212252562601718,0.44181078399370766,0.44181078399370766,166.71823325970803,166.71823325970803,0.2915003550428767,0.0,0.9099999999999998,0.9,0.0,0.09999999999999998,0.0,0.7982928272845838,0.0,1.0,2.0,0.15,False,off
0.9,0.65,4,83.14809809037884,198.95243523937106,10.079756008227763,73.06834208215108,63.1764705882353,0.3682352941176471,0.6524045103053366,0.6536391255523695,0.34759548969466325,0.5069468697089596,0.8772235575848116,0.3298905949787942,0.10337088086325417,123.96542810000929,92.25153428383966,0.7891215071823574,0.0,0.9099999999999998,0.16078431372549018,0.7254901960784313,0.09999999999999998,0.013725490196078433,1.0053454379900502,0.0,1.0,2.0,0.15,False,off
0.9,0.65,5,83.16066679834881,199.23078669060988,10.060605268369605,73.10006152997921,63.23529411764706,0.36764705882352944,0.6525424681403326,0.653775752050009,0.3474575318596675,0.5062059666368667,0.8811023936165229,0.33016651798163404,0.10230925084911813,124.0388660638005,92.13241121282624,0.7901021451124335,0.0,0.9099999999999998,0.17058823529411768,0.7176470588235294,0.09999999999999998,0.011764705882352941,1.0084768709974075,0.0,1.0,2.0,0.15,False,off
0.9,0.65,6,79.43968378882413,197.5935609870979,9.004251346291849,70.43543244253227,61.15686274509804,0.3884313725490196,0.6528552871901021,0.6556708317062284,0.34714471280989784,0.5214870262117246,0.8708717352837777,0.35819734251363833,0.11650632281166913,123.61165241742653,88.80578581093903,0.8561837565894946,0.0,0.9,0.11568627450980391,0.8450980392156863,0.0,0.0392156862745098,1.0466456309383816,0.0,1.0,2.0,0.15,False,off
0.9,0.65,7,81.28739526866917,196.28030649040036,9.742377419110586,71.54501784955859,61.76470588235294,0.3823529411764707,0.6457851258497606,0.6545747409783974,0.35421487415023944,0.5195153285138886,0.8708087618088897,0.3416854240729341,0.11060561873447249,123.36440634798001,89.99261611728811,0.8674252131159723,0.0,0.9,0.0784313725490196,0.8941176470588236,0.0,0.027450980392156862,1.0247945489258328,0.0,1.0,2.0,0.15,False,off
0.9,0.65,8,82.52792708497745,197.52415188683224,9.983213619820916,72.54471346515652,62.76470588235294,0.37235294117647055,0.6494440034207908,0.6539493469987573,0.3505559965792092,0.5097992204233939,0.8680911340658158,0.33309494792946903,0.10602880825776866,123.64607856789786,91.37231209720895,0.8718000309637852,0.0,0.9,0.08431372549019607,0.8784313725490197,0.0,0.03725490196078431,1.0123399997108353,0.0,1.0,2.0,0.15,False,off
0.9,0.65,9,81.5752073152277,192.9612066670718,9.693269796089714,71.88193751913799,62.450980392156865,0.3754901960784314,0.65374089762049,0.6536350756211999,0.34625910237950996,0.5117616464130061,0.87864820849459,0.33531427798522295,0.10379379065600475,122.66916477388061,90.49369672344821,0.7945053882644209,0.0,0.9099999999999998,0.1372549019607843,0.7529411764705882,0.09999999999999998,0.00980392156862745,1.004056448548123,0.0,1.0,2.0,0.15,False,off
0.9,0.65,10,82.04136881182963,196.0244761068074,9.882526987601533,72.1588418242281,62.509803921568626,0.37490196078431376,0.6502469415230703,0.6541501989350773,0.34975305847692967,0.5119136842171581,0.867278261666766,0.3352696907564939,0.10251694788890181,123.31353619305635,90.5710703937944,0.8757183513921135,0.0,0.9,0.09019607843137255,0.876470588235294,0.0,0.03333333333333333,1.016550781648918,0.0,1.0,2.0,0.15,False,off
0.9,0.65,11,89.50521665123387,434.01632724332984,21.968279888446705,67.53693676278716,41.03921568627451,0.589607843137255,0.36492198925401437,0.640509731041231,0.6350780107459856,0.7596486797570852,0.9188265879958958,0.45081815752006454,0.45081815752006454,162.96166455724193,162.96166455724193,0.29924943632359513,0.0,0.9099999999999998,0.9,0.0,0.09999999999999998,0.0,0.7963053568223822,0.0,1.0,2.0,0.15,False,off
1.0,0.35,0,0.0,2.271541949059387e-37,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9075634895095878,1.0,1.0,1.2396719448864267e-11,1.9309832589954855e-37,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,1.0,2.0,0.15,False,off
1.0,0.35,1,0.0,1.4271233203871833e-36,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9111515007845071,1.0,1.0,2.2874609382946404e-11,1.213163261779435e-36,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,1.0,2.0,0.15,False,off
1.0,0.35,2,0.0,5.395737470370389e-35,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9122558957543307,1.0,1.0,7.677446331971247e-11,4.586786842978736e-35,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,1.0,2.0,0.15,False,off
1.0,0.35,3,0.0,4.981446876115357e-38,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9073806218081863,1.0,1.0,7.475696933916462e-12,4.234608358140706e-38,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,1.0,2.0,0.15,False,off
1.0,0.35,4,0.0,4.47120921660608e-36,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9080994914948487,1.0,1.0,3.347147488935011e-11,3.800867577333452e-36,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,1.0,2.0,0.15,False,off
1.0,0.35,5,0.0,5.540420228852479e-37,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9126917764461178,1.0,1.0,1.6687095613812788e-11,4.709778181355687e-37,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,1.0,2.0,0.15,False,off
1.0,0.35,6,0.0,3.2588434346806148e-37,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9105699274776963,1.0,1.0,1.3981518799192728e-11,2.7702645415205133e-37,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,1.0,2.0,0.15,False,off
1.0,0.35,7,0.0,9.604466257766695e-33,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.912851368652002,1.0,1.0,4.3187453521264303e-10,8.164526111003218e-33,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,1.0,2.0,0.15,False,off
1.0,0.35,8,0.0,9.831222363030594e-38,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9061177193669113,1.0,1.0,9.377110317532415e-12,8.357286030458336e-38,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,1.0,2.0,0.15,False,off
1.0,0.35,9,0.0,1.9810613548960508e-36,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9098858085605442,1.0,1.0,2.5517169257215922e-11,1.6840526818935613e-36,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,1.0,2.0,0.15,False,off
1.0,0.35,10,0.0,1.9057707338028427e-36,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9099464653216476,1.0,1.0,2.5189723674138335e-11,1.6200499330336693e-36,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,1.0,2.0,0.15,False,off
1.0,0.35,11,0.0,6.825695616672861e-38,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9119439803230182,1.0,1.0,8.303263586778763e-12,5.80235992218939e-38,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,1.0,2.0,0.15,False,off
1.0,0.4,0,94.38338809827293,173.29880096816828,8.669876440297998,85.71351165797493,69.82352941176471,0.30176470588235293,0.651201037337476,0.6666666666666666,0.348798962662524,0.476281871785242,0.8844968209710617,0.2142322029164731,0.04741296209321598,120.11534743550303,99.10789143007071,0.951554551747239,0.0,0.9,0.06274509803921569,0.9372549019607842,0.0,0.0,0.883059157122235,0.0,1.0,2.0,0.15,False,off
1.0,0.4,1,94.13869175270413,175.09788462192788,8.869894208560128,85.268797544144,69.05882352941177,0.30941176470588244,0.643340124183248,0.6666666666666666,0.35665987581675196,0.4875170910346384,0.9046800229102067,0.21895138167883907,0.06917711394479077,120.52821568818477,101.14034707316277,0.9290457860570975,0.0,0.9200000000000002,0.30000000000000004,0.7000000000000002,0.0,0.0,0.8769737071991803,0.0,1.0,2.0,0.15,False,off
1.0,0.4,2,88.68995175082513,159.95102758256576,7.885695528243491,80.80425622258164,66.43137254901961,0.33568627450980393,0.6507604238861671,0.6666666666666666,0.349239576113833,0.5023102067681888,0.8868634180012436,0.24164362189477112,0.050240677842325845,116.94752630623049,93.31873826977949,0.9472156671871939,0.0,0.9,0.0196078431372549,0.9803921568627451,0.0,0.0,0.8762369411338232,0.0,1.0,2.0,0.15,False,off
1.0,0.4,3,92.91018680361594,177.32223265330617,8.875890189724975,84.03429661389092,68.58823529411765,0.3141176470588236,0.6481521949861095,0.6666666666666666,0.3518478050138904,0.4803932286267372,0.8750277687583827,0.23256148559037196,0.06137850397151898,121.01791714926406,98.51761720536777,0.9338016956109569,0.0,0.9,0.013725490196078431,0.9803921568627451,0.0,0.005882352941176471,0.9065902086258509,0.0,1.0,2.0,0.15,False,off
1.0,0.4,4,86.86053953508775,152.5988502516185,7.608302177426911,79.25223735766087,66.03921568627452,0.3396078431372548,0.6565091232040301,0.6666666666666666,0.34349087679596996,0.5008051626714388,0.8842764192182017,0.2455633538643463,0.03255415624341959,115.12862418942052,89.65345684937948,0.9665985144956836,0.0,0.9,0.0,1.0,0.0,0.0,0.8743403805541856,0.0,1.0,2.0,0.15,False,off
1.0,0.4,5,85.79826907261996,164.64646582801993,7.485473884569242,78.31279518805071,65.07843137254902,0.3492156862745098,0.6520503025652823,0.6666666666666666,0.3479496974347176,0.5049301431933897,0.8764582848704476,0.27412602891480153,0.06697760036999105,117.84412429557328,91.08066274274184,0.9237924897100618,0.0,0.9,0.027450980392156866,0.9627450980392156,0.0,0.00980392156862745,0.9269332995730328,0.0,1.0,2.0,0.15,False,off
1.0,0.4,6,87.75972137967803,156.86916934748638,7.846904917210819,79.91281646246722,66.11764705882354,0.33882352941176463,0.6507400557672516,0.6666666666666666,0.3492599442327486,0.503535577684984,0.8894387541070782,0.2447288079822981,0.05014457020633416,116.19278075264063,92.2784646308814,0.9483143240426928,0.0,0.9,0.00196078431372549,0.9980392156862745,0.0,0.0,0.873074463626655,0.0,1.0,2.0,0.15,False,off
1.0,0.4,7,0.0,0.0462557270515287,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9433409587565047,1.0,1.0,7.293259888092455,0.039320882718521834,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7355383687469126,0.0,1.0,2.0,0.15,False,off
1.0,0.4,8,92.64758676233807,169.37792989666158,8.89259038291688,83.75499637942117,68.6470588235294,0.31352941176470583,0.6482547466469955,0.6666666666666666,0.35174525335300455,0.4824233504545437,0.8805378172121334,0.22280635347980451,0.05577488182874226,119.18261517642348,98.11211140084225,0.9435258383552503,0.0,0.9,0.06470588235294118,0.9352941176470588,0.0,0.0,0.8751971935324724,0.0,1.0,2.0,0.15,False,off
1.0,0.4,9,98.95889424309264,188.62533129124435,9.598556781799928,89.3603374612927,71.72549019607843,0.28274509803921566,0.6444301899457608,0.6666666666666666,0.3555698100542392,0.4610216071104059,0.8970625610073372,0.19905274292942912,0.06608763830024726,123.55420846200816,105.99237034423611,0.9352667577935417,0.0,0.9099999999999998,0.30000000000000004,0.7000000000000002,0.0,0.0,0.8890988830457783,0.0,1.0,2.0,0.15,False,off
1.0,0.4,10,85.13895459657103,149.73371249188816,7.65065878119746,77.48829581537358,64.25490196078431,0.3574509803921569,0.6477957528712707,0.6666666666666666,0.3522042471287294,0.5081847444877894,0.8954281471527958,0.2558248174016559,0.05641586895067909,114.39996967341074,90.22252890045777,0.8472546808637142,0.0,0.9200000000000002,0.0,1.0,0.0,0.0,0.8585442950302461,0.0,1.0,2.0,0.15,False,off
1.0,0.4,11,83.4451799268862,144.98260290272336,7.605099277978656,75.84008064890754,63.431372549019606,0.36568627450980384,0.6497595540144087,0.6666666666666666,0.3502404459855913,0.5199593450327716,0.8737823044454649,0.26281270588911637,0.05102898187845288,113.16144611655278,87.8899947593865,0.949099975860837,0.0,0.9,0.0,1.0,0.0,0.0,0.8555620087001691,0.0,1.0,2.0,0.15,False,off
1.0,0.45,0,83.42592292123447,159.11299388337585,7.898207491628567,75.52771542960589,64.27450980392157,0.3572549019607843,0.656545019480466,0.6666666666666666,0.3434549805195341,0.5080408512854308,0.8866547372195454,0.28553872368059824,0.07138259881332709,116.7074922842758,89.50420361321952,0.8283697752597946,0.0,0.9099999999999998,0.09803921568627451,0.9019607843137255,0.0,0.0,0.9169735157091583,0.0,1.0,2.0,0.15,False,off
1.0,0.45,1,81.89286269187477,153.24929140948754,7.791293075726457,74.1015696161483,62.86274509803921,0.37137254901960787,0.653805009044606,0.6666666666666666,0.346194990955394,0.5194116364751779,0.8842241880385752,0.28986360551067464,0.06636975638143791,115.24624662012808,87.15228609813495,0.8381111211477557,0.0,0.9099999999999998,0.03333333333333333,0.9647058823529412,0.0,0.00196078431372549,0.9100524930970825,0.0,1.0,2.0,0.15,False,off
1.0,0.45,2,86.88256158468072,168.1134728808253,8.3841882657655,78.49837331891521,65.7843137254902,0.34215686274509804,0.653256516962011,0.6666666666666666,0.3467434830379889,0.49735636873077116,0.882374235529582,0.269467355154711,0.0693777535633401,118.80411564102488,92.69540273162511,0.8299819366699633,0.0,0.9099999999999998,0.06862745098039216,0.9254901960784314,0.0,0.005882352941176471,0.9204156968528391,0.0,1.0,2.0,0.15,False,off
1.0,0.45,3,88.69677500040389,170.4329779031173,9.088941088202882,79.60783391220099,66.3921568627451,0.33607843137254906,0.6499812358654435,0.6666666666666666,0.3500187641345564,0.4899095480515987,0.870653043407382,0.25688618300643684,0.06573234094645027,119.29354527074449,94.3049965373268,0.9273222658604704,0.0,0.9,0.03725490196078431,0.9529411764705883,0.0,0.00980392156862745,0.9091711356297606,0.0,1.0,2.0,0.15,False,off
1.0,0.45,4,82.58541190342149,156.68128119667776,7.8789053060452074,74.7065065973763,62.76470588235294,0.37235294117647055,0.6494719964337519,0.6666666666666666,0.35052800356624797,0.5207445755988196,0.8722878847159588,0.28921049757006023,0.06760455506767,116.04882295546504,87.84871062569512,0.9253849886105934,0.0,0.9,0.01568627450980392,0.9764705882352941,0.0,0.00784313725490196,0.9212090583697169,0.0,1.0,2.0,0.15,False,off
1.0,0.45,5,89.1299611774909,172.78300551587313,8.818151392078198,80.3118097854127,67.25490196078431,0.32745098039215687,0.6552932732259248,0.6666666666666666,0.3447067267740751,0.48534233382358444,0.8871887635668699,0.2569788192563013,0.0625554913747328,119.89283453087117,94.7536764016697,0.8341849059169938,0.0,0.9099999999999998,0.08431372549019607,0.9098039215686275,0.0,0.005882352941176471,0.9174461696626006,0.0,1.0,2.0,0.15,False,off
1.0,0.45,6,85.08462473218566,167.7834940127485,8.111144051231465,76.97348068095418,64.90196078431373,0.3509803921568628,0.6529637488672205,0.6666666666666666,0.34703625113277947,0.5002681519785772,0.8723019225342117,0.2843495902673784,0.07714786334642418,118.6289494021693,91.23795913249766,0.911325850530707,0.0,0.9,0.041176470588235294,0.9431372549019608,0.0,0.01568627450980392,0.9399443338570959,0.0,1.0,2.0,0.15,False,off
1.0,0.45,7,85.71442266215003,157.49409391641157,7.945510146970709,77.76891251517931,65.03921568627452,0.34960784313725496,0.6554732915975144,0.6666666666666666,0.34452670840248556,0.5079526465132348,0.8871300284683113,0.263371718034599,0.051532026120895795,116.29925536065885,90.25944609754193,0.7568815756141524,0.0,0.9200000000000002,0.03529411764705882,0.9647058823529412,0.0,0.0,0.8939642643613008,0.0,1.0,2.0,0.15,False,off
1.0,0.45,8,88.30548312907194,168.4132816156363,8.932256657690482,79.37322647138149,66.27450980392157,0.3372549019607844,0.6497082608396587,0.6666666666666666,0.35029173916034123,0.49245882812886715,0.869790250701246,0.25719694716643154,0.06582410102705441,118.83528000283745,93.93236104518006,0.9275812449240747,0.0,0.9,0.03137254901960784,0.9588235294117646,0.0,0.00980392156862745,0.9063722408199061,0.0,1.0,2.0,0.15,False,off
1.0,0.45,9,86.94591121573353,155.91912543074685,8.487272596291495,78.45863861944203,65.47058823529412,0.3452941176470588,0.6518935633428632,0.6666666666666666,0.34810643665713675,0.5041125496439638,0.8822541299305748,0.2505548329409974,0.046788344953254894,115.86521093403506,91.1227237574261,0.8581487987355558,0.0,0.9099999999999998,0.00196078431372549,0.9980392156862745,0.0,0.0,0.8756605229988628,0.0,1.0,2.0,0.15,False,off
1.0,0.45,10,82.33349504845785,156.7797462384995,7.530266044490515,74.80322900396733,63.3921568627451,0.36607843137254903,0.6535539870049318,0.6666666666666666,0.34644601299506805,0.515888526409233,0.8824688858584647,0.29089580939484055,0.07195482652398007,116.04102778372362,88.00173002789106,0.8271954930652387,0.0,0.9099999999999998,0.05294117647058824,0.9392156862745099,0.0,0.00784313725490196,0.920692261894459,0.0,1.0,2.0,0.15,False,off
1.0,0.45,11,83.87899427802036,159.31016311200023,8.29611127688742,75.58288300113297,63.88235294117647,0.3611764705882352,0.6545224433904372,0.6666666666666666,0.345477556609563,0.5104345188292644,0.8868858094858373,0.28178584766758447,0.0654599915557065,116.7413429372915,89.46641319945759,0.8374530262157924,0.0,0.9099999999999998,0.06666666666666668,0.9313725490196079,0.0,0.00196078431372549,0.9095132942115062,0.0,1.0,2.0,0.15,False,off
1.0,0.5,0,80.18034036575492,160.48173981920854,7.939720489566955,72.24061987618795,62.09803921568628,0.3790196078431373,0.6569650397734503,0.6666666666666666,0.34303496022654956,0.5188734117297299,0.8799313387824822,0.3151824729068112,0.0830968728251501,117.036039102279,86.8301130126941,0.8167125660671329,0.0,0.9099999999999998,0.09019607843137255,0.903921568627451,0.0,0.005882352941176471,0.9490573508835959,0.0,1.0,2.0,0.15,False,off
1.0,0.5,1,78.51487183746816,159.4652729754643,7.453300625025534,71.06157121244263,61.3921568627451,0.38607843137254905,0.6581990406060368,0.6666666666666666,0.341800959393963,0.5230266614944717,0.8785571567429361,0.3277115112698424,0.08920744548627403,116.7502151654054,85.44735231091249,0.8073395758116378,0.0,0.9099999999999998,0.11372549019607844,0.8784313725490196,0.0,0.00784313725490196,0.96104096104028,0.0,1.0,2.0,0.15,False,off
