point,rho,seed,Output,Total_Capital,Investment,Unemployment_Rate,Wage_Share,Profit_Share,Average_Utilization,Capitalist_Consumption,Tax_Rate,Consumption,Employment,Wage_Rate,Money_Buffer
16,0.35,1,109.01269235871071,533.3694991554744,21.284462949385187,0.5074509803921569,0.3844048943483363,0.6155951056516638,0.4760600873099195,38.84607254168012,0.24973164642190512,87.72822940932558,49.254901960784316,0.850799360477769,0.0
16,0.35,2,105.95871464134298,510.0159630657223,20.368003328520203,0.5186274509803922,0.3857925888789698,0.6142074111210302,0.4834496821740122,37.41438367999882,0.26124496778417694,85.59071131282279,48.13725490196079,0.8492806573427157,0.0
16,0.55,0,128.40142448850602,1020.1002220513396,40.78511951583102,0.4850980392156862,0.342457857430165,0.6575421425698348,0.2939483013304888,37.72475720245039,0.23995922116849422,87.616304972675,51.490196078431374,0.8540085593785093,0.0
16,0.55,1,124.36776370848297,962.8761334064984,38.45191691698249,0.4988235294117647,0.3433578903907928,0.6566421096092073,0.301154469807376,36.833995539144766,0.25100382661815757,85.91584679150046,50.11764705882353,0.8520537609424426,0.0
16,0.55,2,124.94729234967164,976.1849552406122,39.155590302444324,0.49725490196078437,0.34290998114948285,0.6570900188505172,0.29846430000103474,36.64975016558362,0.25069593604123996,85.79170204722735,50.27450980392157,0.8522596737279529,0.0
17,0.35,0,90.458831007484,416.63582969213303,16.692858419717233,0.5737254901960784,0.3967558651990852,0.6032441348009149,0.5048155091339519,37.37543057343647,0.1457134563334839,73.76597258776675,42.627450980392155,0.8420895370210143,0.0
17,0.35,1,90.66782943480659,413.7538388330625,16.718595300935583,0.5711764705882353,0.3982490795512263,0.6017509204487738,0.510263244845546,37.41821322069603,0.14493383544305746,73.94923413387102,42.88235294117647,0.84235862064629,0.0
17,0.35,2,93.15294041974624,436.9761553019361,17.5485715186136,0.5633333333333335,0.39524165316776977,0.6047583468322302,0.4966320136499084,38.417120199495365,0.14000739019316835,75.60436890113266,43.666666666666664,0.8434661650811409,0.0
17,0.55,0,119.65149408680139,962.4954686251458,38.4476786794266,0.51,0.34828382690608917,0.6517161730939108,0.2910592772425951,40.0841913549239,0.11872612939289472,81.20381540737479,49.0,0.8504628623588262,0.0
17,0.55,1,110.40157768664751,889.0667268666886,34.41380994250677,0.5476470588235296,0.3463398324155684,0.6536601675844317,0.2896292639127681,37.749522805671134,0.13550694183213383,75.98776774414075,45.23529411764706,0.8453667185550684,0.0
17,0.55,2,114.17355172708945,897.8076399239441,36.01502208651427,0.5301960784313726,0.34880012478625577,0.6511998752137441,0.2971868828723785,38.60863835851805,0.1278480442105522,78.15852964057517,46.98039215686274,0.8476907811172015,0.0
18,0.35,0,92.16190857496692,438.952066467918,17.655398865228765,0.5798039215686275,0.3835475295222575,0.6164524704777424,0.4859896372799231,39.191804271590954,0.14565570594229496,74.50650970973815,42.01960784313726,0.841362950670487,0.0
18,0.35,1,92.41758775383524,443.1783746630375,17.703125035615326,0.58,0.38233469494885075,0.6176653050511492,0.48199784273188073,39.41665201137264,0.14516756053169394,74.71446271821992,42.0,0.8412964338516963,0.0
