point,rho,seed,Output,Total_Capital,Investment,Unemployment_Rate,Wage_Share,Profit_Share,Average_Utilization,Capitalist_Consumption,Tax_Rate,Consumption,Employment,Wage_Rate,Money_Buffer
12,0.55,1,110.07929240572524,393.86922679575827,30.35825668161449,0.4490196078431374,0.42920272642295787,0.5707972735770421,0.7105972610249155,39.91328486998837,0.06703463555881367,79.72103572411075,55.09803921568628,0.8575003794652223,0.0
12,0.55,2,109.27221218885799,387.1544244078039,29.95707622742559,0.45019607843137266,0.43133174802460045,0.5686682519753995,0.7184658832748226,39.60467092801117,0.067571890874187,79.31513596143242,54.98039215686274,0.8573285068235117,0.0
13,0.35,0,93.31418240320673,464.1297643754251,18.547191938079084,0.5972549019607842,0.36219169832610615,0.6378083016738938,0.3817367084264853,39.84808736545372,0.14906765102066233,74.76699046512766,40.27450980392157,0.8392510828401535,0.0
13,0.35,1,92.42977530557579,456.1984647144535,18.223223239509974,0.6000000000000001,0.36304180067382996,0.63695819932617,0.3848476498642603,39.50869426503152,0.1507699361543501,74.2065520660658,40.0,0.8388968015703433,0.0
13,0.35,2,89.51989364140427,437.446236010516,17.413809667775823,0.6107843137254901,0.3641763862581657,0.6358236137418344,0.3880317648399745,38.216401601217726,0.15771567613002818,72.10608397362847,38.92156862745098,0.8376168575704805,0.0
13,0.55,0,105.03995237328525,919.5054902798778,35.04874369592481,0.6407843137254902,0.2849914299424977,0.7150085700575023,0.21505717407035596,38.06095848987191,0.17041978983089504,69.99120867736043,35.92156862745098,0.8343202557494269,0.0
13,0.55,1,104.458090400598,861.6671259623955,34.592136128582915,0.6350980392156862,0.2914591758987415,0.7085408241012586,0.2288955693937823,37.61181120210649,0.1691744122305658,69.86595427201506,36.490196078431374,0.8348674170505936,0.0
13,0.55,2,107.82675322074375,908.8254046177979,36.31553697386469,0.6266666666666667,0.2893649298345177,0.7106350701654822,0.2243359684392896,38.65046434746478,0.16285440788861774,71.51121624687909,37.333333333333336,0.8358115489290987,0.0
14,0.35,0,92.08136407490936,449.80322593077324,17.955041828636933,0.5913725490196079,0.37267788579781486,0.6273221142021852,0.43653703108674846,38.87126732247619,0.149062307954534,74.12632224627241,40.86274509803921,0.8399373790957315,0.0
14,0.35,1,89.72926599413395,427.0128363092677,17.056833154749576,0.5980392156862746,0.3758977801603571,0.6241022198396429,0.4478944650822818,37.93749663682733,0.15350321742038195,72.67243283938437,40.19607843137255,0.8391298978454944,0.0
14,0.35,2,89.42852366069675,424.59168645731296,16.972377173904302,0.5988235294117646,0.3763334658240937,0.6236665341759062,0.44879788674905235,37.792708085490226,0.15420689943460264,72.45614648679245,40.11764705882353,0.8389984341923435,0.0
14,0.55,0,108.19300630908955,881.9531940244811,35.267108998437934,0.5933333333333334,0.3156089322371304,0.6843910677628696,0.26159706460773363,37.87407488962175,0.15187761230791347,72.92589731065164,40.666666666666664,0.8396893289058575,0.0
14,0.55,1,108.0504203761665,869.1317085498653,34.686919746398544,0.592156862745098,0.316973175082116,0.6830268249178841,0.2651758883264746,38.209695168496594,0.15071221368969415,73.36350062976796,40.78431372549019,0.8398097839530766,0.0
14,0.55,2,103.65998358879494,819.7451628678256,32.7884989942393,0.6070588235294117,0.3176762156556612,0.6823237843443388,0.26929983636910854,36.81551990617779,0.15958522499656713,70.87148459455567,39.294117647058826,0.8380735189447479,0.0
15,0.35,0,91.55617704160426,464.8477842060971,18.44010289891089,0.6084313725490196,0.35216344176269787,0.6478365582373022,0.36496948285074693,39.512857419210555,0.15239716615234525,73.11607414269336,39.15686274509804,0.8235251433948533,0.0
15,0.35,1,90.89214357472738,455.8065403499868,18.08674008348022,0.6092156862745098,0.35395090594019624,0.6460490940598037,0.3700106638029452,39.28462228698819,0.15323038685887616,72.80540349124719,39.07843137254902,0.8233575153679243,0.0
15,0.35,2,89.67440970396898,443.644344607623,17.731442615478553,0.6121568627450981,0.35590864656408017,0.6440913534359197,0.3748225881738834,38.65430678243751,0.15566281529147238,71.94296708849042,38.78431372549019,0.8229313918881983,0.0
15,0.55,0,105.84838374226216,876.6277334528997,35.56025093648466,0.6303921568627452,0.28600581827211413,0.7139941817278856,0.22335450956137493,38.24533470794084,0.1645336078868164,70.2881328057775,36.96078431372549,0.8203408563124168,0.0
