point,sigma,delta,pi0,c0,beta,viable,n_rho,quad_coef,quad_coef_se,convex,curvature_resolved,rho_star,rho_star_committed,rho_star_in_support,rho_star_resolved,rho_anchored_max,anchored_left_of_turn
3175,0.4267973775044084,0.0825111814029514,0.3775061010383069,1.0865827556699514,0.6204055109992623,0.0,4,159.5225292965434,2822.3904363647043,True,False,-1.1824866625640997,-1.1824866625640995,False,False,0.36322167826597684,
3176,0.4267973775044084,0.0825111814029514,0.3098791313357651,1.0865827556699514,0.6204055109992623,0.0,4,,,False,False,,,False,False,0.36322167826597684,
3177,0.4267973775044084,0.0357904021628201,0.3098791313357651,1.0865827556699514,0.6204055109992623,1.0,4,53.53766348368608,29.87295858460433,True,False,0.17790105564319236,0.1779010556434061,False,False,0.36322167826597684,
3178,0.4267973775044084,0.0825111814029514,0.3098791313357651,1.0865827556699514,0.6204055109992623,0.0,4,,,False,False,,,False,False,0.36322167826597684,
3179,0.4267973775044084,0.0825111814029514,0.3098791313357651,1.0865827556699514,0.6204055109992623,0.0,4,780.4362823341557,349.02171588128056,True,True,0.4400000000000008,0.4400000000000008,True,True,0.36322167826597684,1.0
3180,0.4267973775044084,0.0825111814029514,0.3098791313357651,1.0865827556699514,0.6204055109992623,0.0,4,,,False,False,,,False,False,0.36322167826597684,
3181,0.4267973775044084,0.0825111814029514,0.3098791313357651,1.0865827556699514,0.9348689904436468,0.0,4,,,False,False,,,False,False,0.36322167826597684,
3182,0.4267973775044084,0.0825111814029514,0.3098791313357651,1.0865827556699514,0.6204055109992623,0.0,4,,,False,False,,,False,False,0.36322167826597684,
3183,0.4267973775044084,0.0825111814029514,0.3098791313357651,1.4296551253646612,0.6204055109992623,0.0,4,,,False,False,,,False,False,0.36322167826597684,
3184,0.4677821783348918,0.0357904021628201,0.3775061010383069,1.4296551253646612,0.9348689904436468,1.0,4,0.24547758796816083,3.2534344172750167,True,False,-32.5740207832973,-32.5740207832973,False,False,0.36322167826597684,
3185,0.5668480517342687,0.0465558705478906,0.3865132110193372,2.371369570493698,0.2894587991759181,1.0,4,311.81142031256877,5.35371448671549,True,True,0.3377927951601693,0.337792795160139,False,False,0.36322167826597684,
3186,0.5896461160853506,0.0465558705478906,0.3865132110193372,2.371369570493698,0.2894587991759181,1.0,4,247.8379179548961,34.01674865836774,True,True,0.29822928710927527,0.2982292871092752,False,False,0.36322167826597684,
3187,0.5668480517342687,0.0465558705478906,0.3865132110193372,2.371369570493698,0.2894587991759181,1.0,4,243.12855887310886,54.47156182666886,True,True,0.28111098337515666,0.2811109833751566,False,False,0.36322167826597684,
3188,0.5668480517342687,0.0465558705478906,0.3145087071694433,2.371369570493698,0.2894587991759181,0.0,4,-3212.397579671494,1739.2841122004154,False,False,0.585807218252519,0.585807218252519,True,False,0.36322167826597684,
3189,0.5668480517342687,0.0465558705478906,0.3865132110193372,2.371369570493698,0.2894587991759181,1.0,4,293.10827229391805,98.82636193071254,True,True,0.2727413109627574,0.2727413109627574,False,False,0.36322167826597684,
3190,0.5668480517342687,0.069939484745264,0.3865132110193372,2.371369570493698,0.2894587991759181,0.0,4,-3343.0037288919048,1615.831913520441,False,False,0.5780217943953204,0.5780217943953204,True,False,0.36322167826597684,
3191,0.5668480517342687,0.0465558705478906,0.3865132110193372,2.371369570493698,0.2894587991759181,1.0,4,318.537702639377,14.37796919785147,True,True,0.3407956604432973,0.3407956604432973,False,False,0.36322167826597684,
3192,0.5668480517342687,0.0465558705478906,0.3865132110193372,2.371369570493698,0.2894587991759181,1.0,4,406.4713262567747,2.74649631846294,True,True,0.338288623631227,0.338288623631227,False,False,0.36322167826597684,
3193,0.5668480517342687,0.0465558705478906,0.3865132110193372,2.371369570493698,0.2894587991759181,1.0,4,169.49290656148483,46.34779653792335,True,True,0.22451198938438097,0.224511989384458,False,False,0.36322167826597684,
3194,0.5668480517342687,0.0465558705478906,0.3865132110193372,2.371369570493698,0.0990952746942639,1.0,4,494.99623122223045,47.197875695976414,True,True,0.3333284258792389,0.3333284258792236,False,False,0.36322167826597684,
3195,0.5668480517342687,0.0465558705478906,0.3865132110193372,2.371369570493698,0.2894587991759181,1.0,4,378.0565349561962,10.93863155508265,True,True,0.35302493409562286,0.3530249340956228,True,True,0.36322167826597684,0.0
3196,0.5668480517342687,0.0465558705478906,0.3865132110193372,1.9642118345946076,0.2894587991759181,1.0,4,172.0670927269829,2.4149224965482037,True,True,0.20284789243962753,0.2028478924396275,False,False,0.36322167826597684,
3197,0.5896461160853506,0.069939484745264,0.3145087071694433,1.9642118345946076,0.0990952746942639,0.0,4,,,False,False,,,False,False,0.36322167826597684,
3198,0.5171433690935373,0.0393543221242725,0.3489292779937386,1.6927301548421383,0.2237088708207011,1.0,4,145.1286384878754,121.24092883091814,True,False,0.02311212261603982,0.0231121226160398,False,False,0.36322167826597684,
3199,0.5350123668089509,0.0393543221242725,0.3489292779937386,1.6927301548421383,0.2237088708207011,1.0,4,87.50673342676896,181.87454513006264,True,False,-0.2773756019623067,-0.2773756019623067,False,False,0.36322167826597684,
3200,0.5171433690935373,0.0393543221242725,0.3489292779937386,1.6927301548421383,0.2237088708207011,1.0,4,136.13043906234503,145.7401186875457,True,False,0.0135656673454137,0.0135656673454137,False,False,0.36322167826597684,
3201,0.5171433690935373,0.0393543221242725,0.3589397684670984,1.6927301548421383,0.2237088708207011,1.0,4,340.8364062180151,41.93499533791147,True,True,0.30666066894100885,0.3066606689410088,False,False,0.36322167826597684,
3202,0.5171433690935373,0.0393543221242725,0.3489292779937386,1.6927301548421383,0.2237088708207011,1.0,4,275.0217243664804,45.52128006117839,True,True,0.2551714259551773,0.2551714259551773,False,False,0.36322167826597684,
3203,0.5171433690935373,0.0557360632717609,0.3489292779937386,1.6927301548421383,0.2237088708207011,0.0,4,-3877.132420456981,2508.833152870196,False,False,0.5684119091518254,0.5684119091518254,True,False,0.36322167826597684,
3204,0.5171433690935373,0.0393543221242725,0.3489292779937386,1.6927301548421383,0.2237088708207011,1.0,4,162.84216673917064,124.59245810827639,True,False,0.06900725069536248,0.0690072506953624,False,False,0.36322167826597684,
3205,0.5171433690935373,0.0393543221242725,0.3489292779937386,1.6927301548421383,0.2237088708207011,1.0,4,183.56859845379637,56.87114713474299,True,True,0.2658795098634373,0.2658795098634373,False,False,0.36322167826597684,
3206,0.5171433690935373,0.0393543221242725,0.3489292779937386,1.6927301548421383,0.2237088708207011,1.0,4,385.1991961645503,13.068527879595825,True,True,0.294926025897767,0.294926025897767,False,False,0.36322167826597684,
3207,0.5171433690935373,0.0393543221242725,0.3489292779937386,1.6927301548421383,0.6547106439247727,1.0,4,83.77765313743787,31.432135772466108,True,True,0.19588987258484014,0.1958898725848401,False,False,0.36322167826597684,
3208,0.5171433690935373,0.0393543221242725,0.3489292779937386,1.6927301548421383,0.2237088708207011,1.0,4,109.27167517920043,161.03070591740115,True,False,-0.09870124406220938,-0.0987012440622093,False,False,0.36322167826597684,
3209,0.5171433690935373,0.0393543221242725,0.3489292779937386,2.1570659037679434,0.2237088708207011,1.0,4,386.7758388192845,243.27288264189036,True,False,0.31152490578399716,0.3115249057839971,False,False,0.36322167826597684,
3210,0.5350123668089509,0.0557360632717609,0.3589397684670984,2.1570659037679434,0.6547106439247727,1.0,4,158.13276242518657,12.738153919021476,True,True,0.4350149115249878,0.4350149115249878,True,True,0.36322167826597684,1.0
3211,0.4767020460218191,0.0602986351400613,0.3724386562593281,0.9704376105219126,0.9279766986146568,1.0,4,53.58761870883466,6.38087634041263,True,True,0.44859781816800237,0.4485978181680023,True,True,0.36322167826597684,1.0
3212,0.4067786490544677,0.0602986351400613,0.3724386562593281,0.9704376105219126,0.9279766986146568,1.0,4,27.301211597835533,31.797110504219788,True,False,0.43972952238738533,0.4397295223873853,True,False,0.36322167826597684,
3213,0.4767020460218191,0.0602986351400613,0.3724386562593281,0.9704376105219126,0.9279766986146568,1.0,4,60.34319976505562,7.581502335228605,True,True,0.457342017857842,0.457342017857842,True,True,0.36322167826597684,1.0
3214,0.4767020460218191,0.0602986351400613,0.3459667957387864,0.9704376105219126,0.9279766986146568,0.0,4,-550.0069010929352,246.08736297378732,False,False,0.5737789216751226,0.5737789216751226,True,False,0.36322167826597684,
3215,0.4767020460218191,0.0602986351400613,0.3724386562593281,0.9704376105219126,0.9279766986146568,1.0,4,43.52209857002856,4.499046028531104,True,True,0.40657817545338426,0.4065781754533842,True,True,0.36322167826597684,1.0
3216,0.4767020460218191,0.0822826634533703,0.3724386562593281,0.9704376105219126,0.9279766986146568,0.0,4,-1199.6393891072694,23.58246186269017,False,False,0.6065912179637846,0.6065912179637846,True,False,0.36322167826597684,
3217,0.4767020460218191,0.0602986351400613,0.3724386562593281,0.9704376105219126,0.9279766986146568,1.0,4,58.3112467846485,18.792437626605384,True,True,0.44637238705850035,0.4463723870585003,True,True,0.36322167826597684,1.0
3218,0.4767020460218191,0.0602986351400613,0.3724386562593281,0.9704376105219126,0.9279766986146568,1.0,4,117.35897098899233,42.2597966051198,True,True,0.46324975301657934,0.4632497530165793,True,True,0.36322167826597684,1.0
3219,0.4767020460218191,0.0602986351400613,0.3724386562593281,0.9704376105219126,0.9279766986146568,1.0,4,40.46334033980002,4.764761233706862,True,True,0.4008654722460735,0.4008654722460735,True,True,0.36322167826597684,1.0
3220,0.4767020460218191,0.0602986351400613,0.3724386562593281,0.9704376105219126,0.3187066195532679,1.0,4,179.93286759151596,10.052610074563722,True,True,0.4198529206716521,0.4198529206716521,True,True,0.36322167826597684,1.0
3221,0.4767020460218191,0.0602986351400613,0.3724386562593281,0.9704376105219126,0.9279766986146568,1.0,4,39.960360099806515,31.905942179007692,True,False,0.41588570635051825,0.4158857063505182,True,False,0.36322167826597684,
3222,0.4767020460218191,0.0602986351400613,0.3724386562593281,0.6996773760765791,0.9279766986146568,1.0,4,62.852996965623205,17.35734379841231,True,True,0.45196656093047155,0.4519665609304444,True,True,0.36322167826597684,1.0
3223,0.4067786490544677,0.0822826634533703,0.3459667957387864,0.6996773760765791,0.3187066195532679,0.0,4,304.5106953420668,2745.619688018885,True,False,-0.40645998405753525,-0.4064599840575352,False,False,0.36322167826597684,
3224,0.4897730831056833,0.0314293013513088,0.3434989146888256,0.7577582374215126,0.5137093421071768,1.0,4,89.73300970255582,53.36464310719176,True,False,0.14099803811092498,0.1409980381109249,False,False,0.36322167826597684,
3225,0.4374974191188812,0.0314293013513088,0.3434989146888256,0.7577582374215126,0.5137093421071768,1.0,4,-61.48968741436938,59.476717718327805,False,False,0.9859445042767335,0.985944504275621,False,False,0.36322167826597684,
3226,0.4897730831056833,0.0314293013513088,0.3434989146888256,0.7577582374215126,0.5137093421071768,1.0,4,118.68743832036935,50.17320519016992,True,True,0.2596290953986307,0.2596290953986354,False,False,0.36322167826597684,
3227,0.4897730831056833,0.0314293013513088,0.3545025308616459,0.7577582374215126,0.5137093421071768,1.0,4,153.30189305275513,52.385579306730556,True,True,0.30790118422130536,0.3079011842213053,False,False,0.36322167826597684,
3228,0.4897730831056833,0.0314293013513088,0.3434989146888256,0.7577582374215126,0.5137093421071768,1.0,4,35.01398925438564,9.153168472351634,True,True,-0.1093995384281866,-0.10939953842761,False,False,0.36322167826597684,
3229,0.4897730831056833,0.0332052082568407,0.3434989146888256,0.7577582374215126,0.5137093421071768,1.0,4,104.01216109432681,68.64565093011058,True,False,0.2336999757503012,0.2336999757505576,False,False,0.36322167826597684,
3230,0.4897730831056833,0.0314293013513088,0.3434989146888256,0.7577582374215126,0.5137093421071768,1.0,4,145.1250042708007,15.026318332368065,True,True,0.2877047390765815,0.2877047390767157,False,False,0.36322167826597684,
3231,0.4897730831056833,0.0314293013513088,0.3434989146888256,0.7577582374215126,0.5137093421071768,1.0,4,81.26128242673136,13.690343877722697,True,True,0.27547257086888627,0.2754725708688862,False,False,0.36322167826597684,
3232,0.4897730831056833,0.0314293013513088,0.3434989146888256,0.7577582374215126,0.5137093421071768,1.0,4,23.067565511675905,11.412478717393943,True,True,-0.3128081596984024,-0.3128081596984024,False,False,0.36322167826597684,
3233,0.4897730831056833,0.0314293013513088,0.3434989146888256,0.7577582374215126,0.6174215562641621,1.0,4,196.86286164670437,81.95111765529091,True,True,0.37189304504903764,0.3718930450490376,True,True,0.36322167826597684,1.0
3234,0.4897730831056833,0.0314293013513088,0.3434989146888256,0.7577582374215126,0.5137093421071768,1.0,4,178.3279421321567,7.065088343577147,True,True,0.3610756067516976,0.3610756067517203,True,True,0.36322167826597684,0.0
3235,0.4897730831056833,0.0314293013513088,0.3434989146888256,1.819068105891347,0.5137093421071768,1.0,4,-10.801555365594524,31.177319431007533,False,False,3.812548020584299,3.812548020584299,False,False,0.36322167826597684,
3236,0.4374974191188812,0.0332052082568407,0.3545025308616459,1.819068105891347,0.6174215562641621,1.0,4,13.542061957707912,11.383170323936412,True,False,-0.662373657240576,-0.662373657240576,False,False,0.36322167826597684,
3237,0.5040677543729544,0.0676670546270906,0.3669561243616044,1.5342433284968138,0.3409639038145542,0.0,4,-3011.298598552429,1405.1567029635196,False,False,0.5739650489571346,0.5739650489571346,True,False,0.36322167826597684,
3238,0.508992862328887,0.0676670546270906,0.3669561243616044,1.5342433284968138,0.3409639038145542,0.0,4,-2996.486071802645,1391.1268091901256,False,False,0.5742977081314272,0.5742977081314272,True,False,0.36322167826597684,
3239,0.5040677543729544,0.0676670546270906,0.3669561243616044,1.5342433284968138,0.3409639038145542,0.0,4,-3008.724211479527,1368.7227591501064,False,False,0.5738470169312809,0.5738470169312809,True,False,0.36322167826597684,
3240,0.5040677543729544,0.0676670546270906,0.3409314128570259,1.5342433284968138,0.3409639038145542,0.0,4,254.2482588607746,3147.080815962835,True,False,-0.7071205233357475,-0.7071205233357475,False,False,0.36322167826597684,
3241,0.5040677543729544,0.0676670546270906,0.3669561243616044,1.5342433284968138,0.3409639038145542,0.0,4,-3016.6356965838236,1401.1373889864035,False,False,0.573715934285313,0.573715934285313,True,False,0.36322167826597684,
3242,0.5040677543729544,0.0748688850738108,0.3669561243616044,1.5342433284968138,0.3409639038145542,0.0,4,202.42727514556873,3093.8954768295707,True,False,-0.9670411947195197,-0.9670411947195195,False,False,0.36322167826597684,
3243,0.5040677543729544,0.0676670546270906,0.3669561243616044,1.5342433284968138,0.3409639038145542,0.0,4,-3019.321616072666,1397.9035964821744,False,False,0.5736800288825471,0.5736800288825471,True,False,0.36322167826597684,
3244,0.5040677543729544,0.0676670546270906,0.3669561243616044,1.5342433284968138,0.3409639038145542,0.0,4,-3280.8084300156884,1732.0928629341097,False,False,0.5767382197828762,0.5767382197828762,True,False,0.36322167826597684,
3245,0.5040677543729544,0.0676670546270906,0.3669561243616044,1.5342433284968138,0.3409639038145542,0.0,4,-3005.5834279913943,1407.97164896664,False,False,0.5743840032043874,0.5743840032043874,True,False,0.36322167826597684,
3246,0.5040677543729544,0.0676670546270906,0.3669561243616044,1.5342433284968138,0.4062888007611036,0.0,4,-3038.9196816611607,1395.516622509237,False,False,0.572058674709283,0.572058674709283,True,False,0.36322167826597684,
3247,0.5040677543729544,0.0676670546270906,0.3669561243616044,1.5342433284968138,0.3409639038145542,0.0,4,-3011.856231351699,1412.0840182815182,False,False,0.5752258466493443,0.5752258466493443,True,False,0.36322167826597684,
3248,0.5040677543729544,0.0676670546270906,0.3669561243616044,1.2910921815782783,0.3409639038145542,0.0,4,-2737.6989542945503,1352.4092928506193,False,False,0.5739858369525765,0.5739858369525765,True,False,0.36322167826597684,
