sigma,rho,Y,K,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Expected_Demand,Y_seed_min,Y_seed_max,n_seeds,frac_seeds_collapsed,collapsed,mixed_basin,Y_band_rel,binding,c0,eta,lambda_e
0.8,0.5,87.12934262798613,359.14676478265903,18.003791303998156,69.12555132398798,43.246078431372545,0.5675392156862745,0.4465440693781807,0.6306329798931225,0.5534559306218194,0.7167896715410846,0.9089317216909837,0.4276937918627148,0.4276937918627148,152.22899845517657,152.22899845517657,0.5115377703989571,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,93.74122009232055,83.80835643137443,91.2305809757622,20,0.0,False,False,0.08518627962198953,demand,1.0,0.0,0.25
0.8,0.55,86.99366372191598,398.8293398005134,19.7934962174549,67.20016750446108,41.161764705882355,0.5883823529411765,0.4257188408722975,0.6306329798931225,0.5742811591277025,0.732244131429719,0.9088835212768425,0.4495489272672756,0.4495489272672756,158.00610819764626,158.00610819764626,0.45961438801205123,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,93.9819302049074,79.23424348174372,91.27628316229872,20,0.0,False,False,0.13842433075411792,demand,1.0,0.0,0.25
0.8,0.6,87.84805963418276,434.18828187827876,21.717357544189017,66.13070208999375,40.251960784313724,0.5974803921568628,0.41222764080234925,0.6306329798931225,0.5877723591976508,0.7382865373635291,0.9088167482401779,0.4604775136136401,0.4604775136136401,162.7910282377083,162.7910282377083,0.42640178037218657,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,95.38399561118624,83.97012415810408,91.68811855822557,20,0.0,False,False,0.08785617385586872,demand,1.0,0.0,0.25
0.8,0.65,89.26179483927311,479.1640843629476,23.91488998499741,65.3469048542757,39.495098039215684,0.6050490196078432,0.3981535576473817,0.6306329798931225,0.6018464423526184,0.7434625618843873,0.9084909217211108,0.4700887485691446,0.4700887485691446,168.4171761248162,168.4171761248162,0.39283608827187166,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,97.01490489102068,85.16794037753718,93.80600199475438,20,0.0,False,False,0.09677221517639323,demand,1.0,0.0,0.25
0.9,0.35,95.32914202752156,259.78107983388537,13.023606471475542,82.30553555604601,57.864705882352936,0.4213529411764706,0.5461849439225206,0.6483995578309835,0.45381505607747946,0.6002022165025489,0.9074535376965859,0.30124695824828274,0.2785144072857921,136.42292815023717,132.16481930645872,0.7218462332019425,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,100.73903374559056,92.07199025010415,96.84446730351746,20,0.0,False,False,0.05006314912637623,demand,1.0,0.0,0.25
0.9,0.4,91.20856585842549,289.7813069546517,14.5913237737166,76.61724208470889,51.24607843137255,0.48753921568627445,0.5055259202587132,0.6483995578309835,0.49447407974128676,0.655265369972858,0.9085611220849655,0.35663788567321186,0.35663788567321186,141.76336025383765,141.76336025383765,0.6193734830723869,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,96.76262266960862,87.47098730922873,94.0252867119674,20,0.0,False,False,0.07186056858861578,demand,1.0,0.0,0.25
0.9,0.45,89.02231056479721,323.1738206405913,16.250999991842104,72.7713105729551,46.83725490196078,0.5316274509803922,0.47335638510807615,0.6483995578309835,0.5266436148919238,0.6902017412681204,0.908400575726569,0.3954998699157899,0.3954998699157899,147.2473549959844,147.2473549959844,0.5420320963033001,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,94.75941702215917,84.55187997438759,92.52848235131162,20,0.0,False,False,0.08960228426241595,demand,1.0,0.0,0.25
0.9,0.5,86.61084184730773,354.07835088535415,17.58662755831537,69.02421428899234,42.998039215686276,0.5700196078431373,0.4466897636385996,0.6483995578309835,0.5533102363614004,0.7189204631000862,0.908779206555163,0.43019328659334316,0.43019328659334316,151.9693251912798,151.9693251912798,0.48073641569032644,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,93.15750751133359,82.38575297141549,91.87762033779666,20,0.0,False,False,0.1095921383966576,demand,1.0,0.0,0.25
0.9,0.55,87.08725927605101,388.2710541637781,19.50676026340627,67.58049901264474,41.51960784313725,0.5848039215686275,0.4288510201215209,0.6483995578309835,0.5711489798784791,0.7296575550415999,0.9087932502925969,0.4449163064557111,0.4449163064557111,156.87404685985115,156.87404685985115,0.441234448010154,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,93.92153614126991,83.23862943874262,90.91106281271941,20,0.0,False,False,0.08810052627395872,demand,1.0,0.0,0.25
0.9,0.6,86.7018840042561,427.23115539703696,21.21635683834497,65.48552716591112,39.41274509803922,0.605872549019608,0.4089916335227558,0.6483995578309835,0.5910083664772442,0.7447057285456691,0.9087935431935618,0.46514969475399404,0.46514969475399404,162.0715116018562,162.0715116018562,0.39891799563970404,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,94.01140717332574,80.57181571942397,91.48725630341968,20,0.0,False,False,0.1258962329291471,demand,1.0,0.0,0.25
0.9,0.65,87.60293833415501,465.25815643960266,23.192683325534635,64.41025500862038,38.478431372549025,0.6152156862745098,0.3951267747764914,0.6483995578309835,0.6048732252235087,0.7508881687023033,0.908564998638232,0.47501391354174816,0.47501391354174816,166.83914454954004,166.83914454954004,0.3700691438068825,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,95.43073167458124,82.24559099986668,92.62755127333439,20,0.0,False,False,0.1185115530470734,demand,1.0,0.0,0.25
1.0,0.35,96.83685358099169,255.8362723953115,12.802018582836444,84.03483499815526,59.63921568627451,0.4036078431372549,0.5541318949723778,0.6666666666666666,0.4458681050276222,0.5860017374251986,0.907659291054739,0.29195357567887464,0.29165692902014345,136.76002256668698,136.70328594612153,0.6902351058474409,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,102.20932853647346,91.66975323701197,100.80718803783179,20,0.0,False,False,0.09435906334128792,demand,1.0,0.0,0.25
1.0,0.4,91.59552994102577,283.2958695061884,14.210735859001304,77.38479408202448,52.14313725490196,0.47856862745098033,0.5122029000853493,0.6666666666666666,0.4877970999146507,0.647866022377678,0.9083751801863666,0.3526317218329703,0.3526317218329703,141.48023879776386,141.48023879776386,0.5899665685612581,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,97.08457250959418,88.3674804788057,93.49601359768297,20,0.0,False,False,0.05599108517827565,demand,1.0,0.0,0.25
1.0,0.45,88.27023019094847,312.46165253952984,15.623140405320393,72.64708978562808,46.96176470588235,0.5303823529411765,0.47872244529421293,0.6666666666666666,0.5212775547057871,0.6886932086069323,0.9086892433972474,0.39621223443172604,0.39621223443172604,146.18284554262402,146.18284554262402,0.5149429864000619,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,94.28588516557191,84.38462274521662,90.97614925778986,20,0.0,False,False,0.07467440039880123,demand,1.0,0.0,0.25
1.0,0.5,87.00639488001289,347.6270182976124,17.346789640067264,69.65960523994563,43.57941176470588,0.5642058823529412,0.45069478958014486,0.6666666666666666,0.5493052104198551,0.7147715821747773,0.9087343258597972,0.4256237406974669,0.4256237406974669,151.46350998392137,151.46350998392137,0.45655883847019424,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,93.21347376586758,82.37570493349939,91.17057978836868,20,0.0,False,False,0.10108308552489687,demand,1.0,0.0,0.25
1.0,0.55,86.09236232544808,377.19416670301507,18.882216332024345,67.21014599342374,41.20392156862745,0.5879607843137256,0.43053033808303837,0.6666666666666666,0.5694696619169617,0.7319130317372304,0.9092004190806937,0.4469312370743646,0.4469312370743646,155.64146495490854,155.64146495490854,0.41630666051761533,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,92.99973256810456,81.3362855290759,89.61331470151625,20,0.0,False,False,0.09614127140746073,demand,1.0,0.0,0.25
1.0,0.6,86.87331926255561,418.4413783985151,20.992977726147338,65.88034153640828,39.65882352941176,0.6034117647058823,0.41064419755346304,0.6666666666666666,0.5893558024465371,0.7433145230725553,0.9089328157537343,0.460884278476945,0.460884278476945,161.11074024408933,161.11074024408933,0.37899209301946307,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,93.73831059464936,83.03473572176225,92.89725318221392,20,0.0,False,False,0.11352757721440765,demand,1.0,0.0,0.25
1.0,0.65,87.2383632176819,451.69608437834665,22.791175713935523,64.44718750374638,38.402941176470584,0.6159705882352942,0.39605095444374216,0.6666666666666666,0.6039490455562578,0.7518335220117253,0.9090944357696407,0.47224240202977674,0.47224240202977674,165.26100870039585,165.26100870039585,0.35265172492948677,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,94.73901644399751,82.98225829447439,91.42533375349979,20,0.0,False,False,0.09678168121927935,demand,1.0,0.0,0.25
1.25,0.35,99.7443116917881,239.38924925166756,11.952097524731295,87.79221416705681,64.04313725490196,0.3595686274509804,0.5778263669565911,0.7146177813721907,0.4221736330434089,0.5479679802800866,0.9066798265891007,0.2663115966252739,0.2663115966252739,135.9456627221959,135.9456627221959,0.6088097562050885,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,104.97772055273272,97.37799335684716,101.68334851361506,20,0.0,False,False,0.043163916655934574,demand,1.0,0.0,0.25
1.25,0.4,93.63498253412112,264.3256359279854,13.249395304662357,80.38558722945876,55.71470588235294,0.4428529411764706,0.5354053430388138,0.7146177813721907,0.4645946569611861,0.618101715527068,0.9079494200267766,0.33130875454888925,0.33130875454888925,140.01862291620867,140.01862291620867,0.5180657620508218,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,99.21408579585486,90.95804363294316,97.99766391415324,20,0.0,False,False,0.07518151967022367,demand,1.0,0.0,0.25
1.25,0.45,90.17864534873516,293.16210082583723,14.760120006115917,75.41852534261923,50.07745098039216,0.4992254901960784,0.49959868277399966,0.7146177813721907,0.5004013172260003,0.6640005818486568,0.9083976090401151,0.37588306095200086,0.37588306095200086,144.4701842333681,144.4701842333681,0.4500529489326001,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,95.95205818086401,85.51504369244685,93.64300708884603,20,0.0,False,False,0.09013179744458408,demand,1.0,0.0,0.25
1.25,0.5,87.6398448050924,325.3232383563438,16.287048904572377,71.35279590052001,45.4578431372549,0.5454215686274511,0.4666333125934762,0.7146177813721907,0.5333666874065238,0.7004735856931451,0.9087195158652325,0.4125125010308996,0.4125125010308996,149.16923840337492,149.16923840337492,0.3938858581628703,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,93.76346784823279,84.62237439982553,90.33428596276376,20,0.0,False,False,0.06517482516817888,demand,1.0,0.0,0.25
1.25,0.55,85.34872383098067,357.55623506476803,17.71500997796843,67.63371385301225,41.501960784313724,0.5849803921568628,0.4374654697798525,0.7146177813721907,0.5625345302201474,0.7300282627395149,0.9089357330664093,0.4444460309030632,0.4444460309030632,153.60653280674785,153.60653280674785,0.3489535705381125,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,91.94094550902395,80.80821423035714,90.41121784546496,20,0.0,False,False,0.11251490571932882,demand,1.0,0.0,0.25
1.25,0.6,84.9498363349411,389.70941756151615,19.46847926864242,65.48135706629867,39.30490196078431,0.6069509803921569,0.4161691705964475,0.7146177813721907,0.5838308294035526,0.7457957043460162,0.9091548603628977,0.4618662958964226,0.4618662958964226,157.83224481649535,157.83224481649535,0.3187951394042402,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,91.95915116059965,79.38675953393272,91.21832436605949,20,0.0,False,False,0.13927707624388064,demand,1.0,0.0,0.25
1.25,0.65,84.78268905314386,422.42715545918145,21.206290988861063,63.576398064282785,37.42843137254902,0.6257156862745099,0.39717402471889285,0.7146177813721907,0.6028259752811072,0.7590448961074844,0.9094739292580118,0.4765355723416473,0.4765355723416473,161.94376945409053,161.94376945409053,0.2935799794993671,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,92.18796978209947,80.8935138947867,87.66109456632917,20,0.0,False,False,0.0798226707258647,demand,1.0,0.0,0.25
1.5,0.35,104.13273500623555,220.26394079215106,11.022968193289621,93.10976681294592,70.2843137254902,0.29715686274509806,0.6073819131013599,0.7660178601799682,0.3926180868986401,0.49296593631699726,0.9059838858795229,0.224704283382893,0.224704283382893,134.30905355255905,134.30905355255905,0.5196684860406355,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,109.30921489179643,102.01260360786996,107.59572707283672,20,0.0,False,False,0.05361545017167214,demand,1.0,0.0,0.25
1.5,0.4,96.95236906168444,246.27269608581992,12.326631917346928,84.62573714433749,60.5,0.3950000000000001,0.5615510020291751,0.7660178601799682,0.4384489979708249,0.5781086274701984,0.9073768159900343,0.29968227126266445,0.29968227126266445,138.43280955040308,138.43280955040308,0.4326834185228877,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,102.35083701418358,93.53825558117856,99.71724569055363,20,0.0,False,False,0.06373222407225324,demand,1.0,0.0,0.25
1.5,0.45,92.22346533756294,275.56513935108353,13.739883742425686,78.48358159513725,53.36078431372549,0.4663921568627451,0.5206213467090208,0.7660178601799682,0.4793786532909792,0.6380341869739231,0.9080965963657388,0.354364236958304,0.354364236958304,142.83274880783875,142.83274880783875,0.36772573608994746,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,97.86416562887466,89.14325196964899,95.3566938392846,20,0.0,False,False,0.06737376270662494,demand,1.0,0.0,0.25
1.5,0.5,88.33657850640279,301.5269319847397,15.056014742358125,73.28056376404466,47.81470588235294,0.5218529411764706,0.487014253026155,0.7660178601799682,0.512985746973845,0.6814761502026713,0.9082053462856552,0.39726743902272743,0.39726743902272743,146.54952643456494,146.54952643456494,0.3219832153290557,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,94.43386714770195,83.10195666316801,91.38089310799602,20,0.0,False,False,0.09372036572854058,demand,1.0,0.0,0.25
1.5,0.55,86.79927476969952,333.8453077977574,16.72992400189957,70.06935076779996,44.09803921568628,0.5590196078431373,0.45708451650266335,0.7660178601799682,0.5429154834973368,0.7107338309113274,0.9088703613728505,0.4250928457976024,0.4250928457976024,150.96639362370496,150.96639362370496,0.28590316727471027,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,92.99085785676229,82.83283299996096,91.1018764606651,20,0.0,False,False,0.09526627362548833,demand,1.0,0.0,0.25
1.5,0.6,85.18010263951518,367.3322572444814,18.337893412391914,66.84220922712328,40.56078431372549,0.5943921568627452,0.42829637064661974,0.7660178601799682,0.5717036293533803,0.7371813986377527,0.9090930583433552,0.4517226331438612,0.4517226331438612,155.33816716441953,155.33816716441953,0.2548077545668309,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,91.72332051039106,79.559828684164,89.63021134872159,20,0.0,False,False,0.11822458945812443,demand,1.0,0.0,0.25
1.5,0.65,84.76013160089545,404.84152792399084,20.20337813044183,64.55675347045363,37.956862745098036,0.6204313725490196,0.40285709094649824,0.7660178601799682,0.5971429090535018,0.75637044304507,0.9093431050523165,0.47038559963184945,0.47038559963184945,160.0181734153405,160.0181734153405,0.2301361870375213,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,91.58940007255413,80.13040567403566,89.28064505414564,20,0.0,False,False,0.10795452068426604,demand,1.0,0.0,0.25
0.05,0.35,63.27940314127186,205.54092741178926,10.277046364947264,53.00235677632459,35.25,0.6475000000000001,0.3760805063722552,0.5120135414510577,0.3739194936277448,0.5115484997126033,0.9122864187444997,0.30698381108008305,0.28031428270265923,68.55224871524614,66.0118965105011,0.719685717285968,0.0,0.9,0.18,0.10999999999999999,0.7100000000000001,0.0,0.9,0.0,77.49070399571562,0.0,92.32463533748826,20,0.25,False,True,1.458999781198515,capital,1.0,0.0,0.5
0.05,0.4,89.98068224211269,325.9938575996219,16.29600660018001,73.68467564193267,49.498039215686276,0.5050196078431373,0.4950949887831967,0.5120135414510577,0.5049050112168033,0.664894188542878,0.9084693212681415,0.17173849070335884,0.1398728694673894,108.72534825451407,104.69739590873749,0.8601284228414963,0.0,0.9,0.7855882352941176,0.11931372549019606,0.09509803921568626,0.0,0.9,0.0,98.034328709101,83.5515277246705,96.41406584900574,20,0.0,False,False,0.1429477728311257,demand,1.0,0.0,0.5
0.05,0.45,95.12830887144148,376.48827113530496,18.82011970826176,76.30818916317972,52.260784313725495,0.47739215686274505,0.49443516616472316,0.5120135414510577,0.505564833835277,0.6427909789941546,0.9075178971652621,0.24206906468312708,0.2129511630404864,125.55930596585142,120.91436532059777,0.7870373369561448,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,102.97301318129514,89.1856845579781,100.12240817027963,20,0.0,False,False,0.11496812822649516,demand,1.0,0.0,0.5
0.05,0.5,99.50001408498042,424.5558490242329,21.227792451211684,78.27222163376874,54.65,0.4535,0.49432183331325613,0.5120135414510577,0.5056781666867438,0.6223992251093893,0.9069622406694687,0.29637326126925145,0.2697799067269481,141.49874583025596,136.35112539972653,0.7302200932730519,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,107.72028620519214,92.84983896234513,107.42321934216567,20,0.0,False,False,0.14646611373716775,demand,1.0,0.0,0.5
0.05,0.55,104.81143583275843,479.6045649075039,23.98520081490997,80.82623501784846,57.56470588235294,0.42435294117647065,0.4942994870019809,0.5120135414510577,0.5057005129980191,0.5979350970907155,0.9066657979883608,0.3403414301497542,0.3191157787505357,158.9378115895258,154.02978649953005,0.680904456741618,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,113.22828062891122,98.32057734496789,112.88836610558143,20,0.0,False,False,0.13899045123147172,demand,1.0,0.0,0.5
0.05,0.6,112.52488057629012,553.0510745996904,27.65255372998456,84.87232684630555,61.8,0.382,0.494290697343868,0.5120135414510577,0.505709302656132,0.5628962564504232,0.9056370496469413,0.3601551703116138,0.3566757061842548,175.81767643134907,174.89015581836998,0.6338255666552273,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,120.35374615216247,105.60567627866742,120.17240006296957,20,0.0,False,False,0.12945335920108925,demand,1.0,0.0,0.5
0.05,0.65,119.71737305403008,625.3211223634119,31.26605611817064,88.45131693585944,65.75,0.34249999999999997,0.49428916782553,0.5120135414510577,0.50571083217447,0.5292621187808242,0.9053729036418025,0.3388066036188889,0.3388066036188889,181.03267279523357,181.03267279523357,0.5964385626357672,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,127.6308701189835,109.24768951896769,125.63500353728087,20,0.0,False,False,0.1368833411581572,demand,1.0,0.0,0.5
0.3,0.35,90.52413733435597,290.0159049230124,14.49505974501395,76.02907758934202,50.746078431372545,0.49253921568627446,0.5043635087016163,0.5488409715364094,0.49563649129838366,0.6588181424125117,0.9085307116492636,0.2800122703988509,0.1285571703721171,125.74979744427226,103.9379664824061,0.8712540471307358,0.0,0.9,0.9237254901960785,0.07627450980392156,0.0,0.0,0.9,0.0,96.47718056071837,87.03702896452101,93.34242850229249,20,0.0,False,False,0.06965434549773318,demand,1.0,0.0,0.5
0.3,0.4,87.89988005977202,316.92290191022937,15.84899664180034,72.05088341797168,46.923529411764704,0.530764705882353,0.4803707582177946,0.5488409715364094,0.5196292417822054,0.6873521593209263,0.9085447580844986,0.3421137693005909,0.22590711167805252,133.60176369405602,113.57918339896248,0.7743766107950204,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,94.76071624259731,84.58854468225222,91.24756140073507,20,0.0,False,False,0.07575683509414013,demand,1.0,0.0,0.5
0.3,0.45,89.51780015368101,356.1749254654948,17.9030644589509,71.61473569473011,46.431372549019606,0.535686274509804,0.46678808747332623,0.5488409715364094,0.5332119125266737,0.6911613732117197,0.9084852735889035,0.37729675250657013,0.2983202242686893,143.74951493441478,127.62753106849236,0.7019241832473342,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,96.539464337612,86.5392627185177,93.94081200030337,20,0.0,False,False,0.08268243041137006,demand,1.0,0.0,0.5
0.3,0.5,91.12679944000335,396.17311858407396,19.834776053186353,71.29202338681701,46.34019607843137,0.5365980392156863,0.4576800782697906,0.5488409715364094,0.5423199217302094,0.6910531650053292,0.9082482901850873,0.4031154326128714,0.35789135134097294,152.65060041108802,141.97641174358878,0.6422732952806951,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,98.7180392363299,85.9295737718427,95.00727468306191,20,0.0,False,False,0.09961614988130738,demand,1.0,0.0,0.5
0.3,0.55,93.25649879538318,437.5706776029553,21.853870843716123,71.40262795166707,46.793137254901964,0.5320686274509805,0.4516063213699756,0.5488409715364094,0.5483936786300244,0.6865180482667866,0.9078828828705656,0.419111805647934,0.40404617289225947,160.50675393444243,156.5276152232599,0.5948527692945019,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,101.50690853756079,88.7469746164631,98.59669644074347,20,0.0,False,False,0.10561968282652268,demand,1.0,0.0,0.5
0.3,0.6,96.89179630142198,488.1605911705566,24.39093365482742,72.50086264659457,48.12352941176471,0.5187647058823529,0.44702985385862526,0.5488409715364094,0.5529701461413747,0.6754428793448904,0.9072763739592755,0.42505350711201295,0.4244203485992813,168.46861931865033,168.28671218436318,0.5541819475389649,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,105.47473324401696,90.36440997941133,103.03586257878285,20,0.0,False,False,0.13077941665929826,demand,1.0,0.0,0.5
0.3,0.65,103.72624026599901,560.8834815273885,28.066148629396757,75.66009163660225,51.0921568627451,0.489078431372549,0.4433232981684217,0.5488409715364094,0.5566767018315784,0.6534243974503513,0.9074385285838599,0.41590643923748133,0.41590643923748133,177.5370154960163,177.5370154960163,0.5163760553181885,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,111.79551376992922,97.18515470809302,107.79322442866264,20,0.0,False,False,0.10226987590956667,demand,1.0,0.0,0.5
0.4,0.35,91.81725557497579,287.820422093102,14.461128128725434,77.35612744625035,51.99313725490195,0.4800686274509804,0.509462779564245,0.5643032549995192,0.49053722043575504,0.649534070101571,0.9086842560156482,0.2991589814988212,0.15192331133957857,131.00956072542309,108.29472383902707,0.8486559210008748,0.0,0.9,0.9809803921568628,0.019019607843137255,0.0,0.0,0.9,0.0,97.25443386117232,88.4039086608004,94.02428421024042,20,0.0,False,False,0.061212628435082794,demand,1.0,0.0,0.5
0.4,0.4,88.06183524173784,314.97801224421835,15.696261877765934,72.3655733639719,46.96470588235294,0.5303529411764707,0.479865472105368,0.5643032549995192,0.520134527894632,0.6879139824030647,0.9088054049077158,0.3611172401895554,0.256965654172826,137.82103828075554,118.54187624989967,0.7430315190539207,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,94.60201779433926,84.3126177616759,91.4224672929604,20,0.0,False,False,0.08073701293832135,demand,1.0,0.0,0.5
0.4,0.45,88.94417008175087,353.48727335988417,17.681132524866676,71.2630375568842,45.71470588235294,0.5428529411764706,0.46256380326693886,0.5643032549995192,0.5374361967330612,0.6975790193410218,0.9084962927135993,0.39247784952273373,0.3309348496056862,146.38397028960011,133.02014439365155,0.6692424070541565,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,95.5826545370257,85.30159975069635,94.33681960363943,20,0.0,False,False,0.10158304748516479,demand,1.0,0.0,0.5
0.4,0.5,90.14171312783542,391.14409525743565,19.60340501270519,70.53830811513022,45.16078431372549,0.5483921568627451,0.45089591188099354,0.5643032549995192,0.5491040881190065,0.7010927970670643,0.908236920178773,0.41379661513535426,0.3871791548035793,153.7437854012587,147.17174502169274,0.6130033893275556,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,97.34256587884609,86.62455696992681,95.9259649244127,20,0.0,False,False,0.10318650080784456,demand,1.0,0.0,0.5
0.4,0.55,92.39860139033638,435.7984258648841,21.806813199224308,70.59178819111207,45.347058823529416,0.5465294117647059,0.44168817852467823,0.5643032549995192,0.5583118214753218,0.6992800721345594,0.9081576728298533,0.4274196547848903,0.4260762813074989,161.3462092471488,160.97909086941635,0.5636806860427903,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,99.89204947037706,88.43885952325854,97.11990937846896,20,0.0,False,False,0.09395217811292905,demand,1.0,0.0,0.5
0.4,0.6,94.99735205486448,482.7898633695619,24.101340652981257,70.89601140188321,45.88039215686275,0.5411960784313725,0.4346669670717289,0.5643032549995192,0.5653330329282711,0.6945058706369668,0.9078617345695976,0.4353771510629346,0.4353771510629346,168.21960289404282,168.21960289404282,0.5230131267628296,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,102.9515737479257,91.0227086693252,99.78111150504414,20,0.0,False,False,0.09219628385705571,demand,1.0,0.0,0.5
0.4,0.65,98.05130378541293,532.2799711024973,26.557871798889295,71.49343198652363,46.772549019607844,0.5322745098039217,0.42932700348289154,0.5643032549995192,0.5706729965171085,0.6868338730020597,0.907489931825628,0.43793652721752785,0.43793652721752785,174.41163277908188,174.41163277908188,0.48962488508355434,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,106.570099904052,92.86339972193078,102.96958063657489,20,0.0,False,False,0.10307033689997305,demand,1.0,0.0,0.5
