sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,c0
0.05,0.45,6,89.76815193373648,350.0358081352397,17.427455297757252,72.34069663597924,49.333333333333336,0.5066666666666668,0.49460566221845376,0.5120135414510577,0.5053943377815462,0.6615862792547413,0.9058483529163347,0.23105848947493376,0.20156121662420085,116.74305130819278,112.43067159863641,0.7978819448467998,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,7,89.1872033898064,347.78796748582073,17.389398374291087,71.79780501551532,49.0,0.51,0.4944655547416838,0.5120135414510577,0.5055344452583163,0.6633652824707518,0.9065112668496497,0.23110178506803733,0.20151990320206278,115.99351078958907,111.69621352800736,0.7984800967979376,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,8,96.47897282469309,384.020540335031,19.201027016751546,77.27794580794155,53.0,0.46999999999999986,0.4944082487971051,0.5120135414510577,0.5055917512028949,0.6381200637736271,0.9091593786422634,0.24667341486171104,0.21773424566605473,128.07058018134637,123.33273224626765,0.7822657543339456,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,9,96.47735161094798,382.66456541009063,19.133228270504585,77.34412334044337,53.0,0.46999999999999986,0.494416556875999,0.5120135414510577,0.5055834431240009,0.6384966775147691,0.909328513690561,0.24401993002393677,0.2149754723762494,127.61890880800968,122.8972448835229,0.7850245276237506,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,10,94.65464581880627,373.6153959767197,18.680769798836018,75.97387601997026,52.0,0.48,0.4944289801642429,0.5120135414510577,0.5055710198357571,0.6449717853508823,0.9086450560865272,0.2403550826589155,0.2111521031012813,124.60380324812449,119.99099723905219,0.7888478968987185,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,11,98.3009080392322,392.68271723739616,19.63413586186985,78.66677217736236,54.0,0.46,0.49440031602356693,0.5120135414510577,0.5055996839764331,0.630576327119251,0.9050906463972045,0.24935277761812694,0.22054357062459556,130.95486815672788,126.11469266858553,0.7794564293754046,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,12,89.1856845579781,346.93589276267056,17.34679463813355,71.8388899198446,49.0,0.51,0.49447397548797545,0.5120135414510577,0.5055260245120247,0.661298496710517,0.9001645269344575,0.22922684834588827,0.19957246696933906,115.70938137450935,111.42255966669978,0.8004275330306614,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,13,87.26212834254689,337.0292357760184,16.73419862745482,70.52792971509209,47.96078431372549,0.5203921568627452,0.49465261593884735,0.5120135414510577,0.5053473840611528,0.6713495420119,0.9072939694543033,0.22368535499182549,0.19395018668874242,112.40577673755665,108.26047300002726,0.8057911015515987,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,14,96.4798986151301,384.83991001488965,19.241995500744473,77.23790311438563,53.0,0.46999999999999986,0.49440350461271754,0.5120135414510577,0.5055964953872826,0.6368250051520691,0.905381832796307,0.24826808069781398,0.21939229150490447,128.34349072830375,123.59588249663852,0.7806077084950956,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,15,96.47842332179793,383.5501654764915,19.177508273824557,77.30091504797338,53.0,0.46999999999999986,0.49441106475071167,0.5120135414510577,0.5055889352492884,0.6370446080344038,0.9050745696961232,0.24575499402379108,0.21677935842585305,127.91390404624187,123.18166580478763,0.7832206415741468,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,16,92.82900330969105,362.8703518231809,18.143517591159107,74.68548571853196,51.0,0.49,0.4944575333516285,0.5120135414510577,0.5055424666483715,0.6521798497632569,0.9093455647798406,0.23295922191365057,0.20345869113540538,121.02225326440316,116.5400993979977,0.7965413088645948,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,17,92.82519666281976,360.7065598305662,18.035327991528348,74.78986867129143,51.0,0.49,0.4944778104454563,0.5120135414510577,0.5055221895545438,0.6542070877185379,0.9142079556038686,0.22839142996981054,0.19871329097273718,120.30088864770896,115.84517204273449,0.8012867090272624,0.0,0.9,0.7999999999999998,0.19999999999999996,0.0,0.0,1.0
0.05,0.45,18,97.50955669073126,388.33794968702205,19.420578472867977,78.08897821786327,53.568627450980394,0.4643137254901961,0.494430930386296,0.5120135414510577,0.5055690696137041,0.6350591354689832,0.9092379544499158,0.24707577299184727,0.2181571575002639,129.5083599596678,124.71850798406068,0.7818850610299536,0.0,0.9,1.0,0.0,0.0,0.0,1.0
